round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♣2 ♦5,,20000,0.10616527777777762,0.28289567796904797,1000,0,0,0,20,0,30,20,1,8,130,0,-3.0135555555555804,-0.15067777777777902,-16.815041666666673,-0.7876694444444448,fold,0,0.11808586120605469
2,0,8,7,deal,0,♦6 ♦10,,20000,0.15027777777777795,0.33074433053824104,980,0,0,20,32,0,317,52,5,7,47,-20,2.7011111111111745,0.05194444444444568,-4.36194444444439,-0.6994444444444441,raise,0,0.10747504234313965
2,1,8,7,flop,0,♦6 ♦10,♣6 ♣5 ♥8,104,0.11538461538461539,0.3194855331891567,896,0,104,0,100,728,100,100,1,7,600,-104,-39.230769230769226,-0.1923076923076923,-108.46153846153845,-0.7692307692307692,call,0,1.241236925125122
2,2,8,7,turn,0,♦6 ♦10,♣6 ♣5 ♥8 ♦8,67,0.17164179104477612,0.3720880854423257,796,0,204,0,100,1428,100,100,1,7,600,-204,61.25373134328356,0.20149253731343286,-41.73134328358208,-0.6567164179104478,raise,0,1.2409589290618896
2,3,8,7,river,0,♦6 ♦10,♣6 ♣5 ♥8 ♦8 ♠7,94,0.07446808510638298,0.26253112083517166,596,0,404,0,100,2828,100,100,1,5,570,-404,-243.51063829787233,-0.6276595744680851,-285.95744680851067,-0.851063829787234,call,0,1.2369070053100586
3,0,8,8,deal,0,♦K ♥7,,20000,0.13674861111111106,0.3068399951348149,486,0,0,10,142,0,638,152,2,8,578,-10,14.286311111111047,0.09398888888888846,-64.75438611111115,-0.7265027777777779,raise,0,0.10538506507873535
3,1,8,7,flop,1,♦K ♥7,♣4 ♦5 ♦J,46,0.06521739130434782,0.22381804654319565,192,0,304,0,20,2189,0,0,8,6,0,-304,-181.23913043478262,-0.6086956521739131,-181.23913043478262,-0.8695652173913043,call,0,1.2314248085021973
3,2,8,6,flop,0,♦K ♥7,♣4 ♦5 ♦J,300,0.09333333333333334,0.2821740991342441,172,0,304,20,59,2189,253,79,2,5,142,-324,-141.82666666666665,-0.5333333333333333,-155.07999999999998,-0.8133333333333334,call,0,1.247718095779419
3,3,8,6,flop,0,♦K ♥7,♣4 ♦5 ♦J,535,0.09750778816199378,0.28803415535970484,113,0,304,79,44,2189,527,123,3,5,88,-383,-153.58816199376946,-0.5124610591900312,-162.1688473520249,-0.8049844236760124,call,0,1.2473468780517578
3,4,8,6,turn,1,♦K ♥7,♣4 ♦5 ♦J ♣K,27,0.3148148148148148,0.45436459801427026,69,0,427,0,20,2804,0,0,8,5,0,-427,435.74074074074076,0.5740740740740742,435.74074074074076,-0.37037037037037035,raise,0,1.2280919551849365
3,5,8,6,turn,0,♦K ♥7,♣4 ♦5 ♦J ♣K,176,0.2727272727272727,0.44216082859872086,49,0,427,20,54,2804,298,74,1,4,67,-447,368.27272727272725,0.09090909090909083,349.9999999999999,-0.4545454545454546,raise,0,1.240851879119873
4,0,8,8,deal,0,♥3 ♠10,,20000,0.09652083333333367,0.26818048744347056,1000,1,0,0,124,0,422,124,2,8,570,0,-28.251333333333008,-0.22783333333333067,-83.26820833333319,-0.8069583333333327,fold,0,0.11203312873840332
5,0,8,8,deal,0,♠9 ♥8,,20000,0.12457361111111168,0.29803538846999084,1000,1,0,0,138,0,306,138,1,7,660,0,-17.661891666666122,-0.12798472222221824,-99.88047499999982,-0.7508527777777767,fold,0,0.10440802574157715
6,0,8,8,deal,0,♦6 ♥9,,20000,0.10410694444444511,0.27704548481363894,1000,1,0,0,356,0,564,356,1,5,1572,0,-133.62756666666525,-0.4794652777777745,-297.283683333333,-0.7917861111111097,fold,0,0.10528922080993652
7,0,8,8,deal,0,♠7 ♦2,,20000,0.09869305555555574,0.2709862172338691,1000,1,0,0,20,0,30,20,1,5,70,0,-10.130694444444426,-0.5065347222222213,-17.039208333333328,-0.8026138888888885,fold,0,0.11785078048706055
8,0,8,7,deal,0,♠8 ♦2,,20000,0.10661527777777789,0.27942789623825054,940,2,0,20,108,0,316,128,2,4,196,-20,-73.41297777777771,-0.5735388888888884,-94.30957222222219,-0.7867694444444442,fold,0,0.10482001304626465
9,0,8,7,deal,0,♣7 ♣A,,20000,0.19496666666666607,0.36133231143438815,940,2,0,0,56,0,116,56,1,4,108,0,-12.327466666666801,-0.22013333333333573,-33.383866666666734,-0.6100666666666679,fold,0,0.12842512130737305
10,0,8,8,deal,0,♠A ♥9,,20000,0.16393055555555525,0.32974813118060564,940,2,0,0,80,0,140,80,1,5,260,0,-14.427777777777905,-0.18034722222222377,-57.049722222222265,-0.6721388888888895,fold,0,0.11643218994140625
