round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,7,deal,0,♣3 ♦5,,20000,0.11045833333333353,0.28805264180219575,1000,0,0,0,1000,0,2070,1000,2,0,4930,0,-226.79166666666526,-1.0,-771.3512499999996,-0.7790833333333329,fold,0,0.12163710594177246
2,0,8,8,deal,0,♦K ♥8,,20000,0.14138611111111107,0.31155537218076773,1000,0,0,0,72,0,246,72,2,8,330,0,9.438399999999973,0.1310888888888886,-37.219016666666676,-0.7172277777777778,raise,0,0.11330008506774902
2,1,8,8,deal,0,♦K ♥8,,20000,0.14138611111111107,0.31155537218076773,856,0,0,144,144,0,1440,288,2,8,864,-144,37.75359999999989,0.1310888888888886,-84.40400000000005,-0.7172277777777778,raise,0,0.09934115409851074
2,2,8,8,flop,0,♦K ♥8,♣J ♦9 ♣7,204,0.09885620915032678,0.27840543275712054,424,0,576,0,73,4608,366,73,3,8,218,-576,-135.73856209150335,-0.20915032679738577,-157.2892156862746,-0.8022875816993464,call,0,1.2460479736328125
2,3,8,8,flop,0,♦K ♥8,♣J ♦9 ♣7,454,0.10187224669603524,0.2770633787379408,351,0,576,73,31,4608,770,104,6,8,62,-649,-125.81497797356826,-0.18502202643171806,-132.13105726872243,-0.7962555066079295,call,0,1.2483558654785156
2,4,8,7,turn,0,♦K ♥8,♣J ♦9 ♣7 ♦8,269,0.05204460966542751,0.2221170148147161,320,0,680,0,61,5440,239,61,3,7,188,-680,-435.6542750929368,-0.6356877323420074,-445.4386617100372,-0.895910780669145,call,0,1.2514350414276123
2,5,8,7,turn,0,♦K ♥8,♣J ♦9 ♣7 ♦8,531,0.05367231638418079,0.22432295701798666,259,0,680,61,35,5440,602,96,5,7,70,-741,-447.954802259887,-0.6242937853107344,-451.7118644067797,-0.8926553672316384,call,0,1.2501559257507324
2,6,8,7,river,0,♦K ♥8,♣J ♦9 ♣7 ♦8 ♠8,167,0.7395209580838323,0.4337495736880109,224,0,776,0,224,6112,1120,224,5,2,448,-776,4679.520958083833,0.47904191616766467,4348.215568862275,0.47904191616766467,raise,0,1.2419979572296143
3,0,8,7,deal,0,♠A ♠10,,20000,0.23170416666666607,0.38529635254228595,1000,1,0,0,28,0,86,28,2,7,110,0,17.414016666666548,0.6219291666666624,-8.073441666666717,-0.5365916666666679,raise,0,0.125349760055542
3,1,8,7,deal,0,♠A ♠10,,20000,0.23170416666666607,0.38529635254228595,944,1,0,56,2,0,402,58,5,7,4,-56,36.07189166666643,0.6219291666666624,35.145074999999764,-0.5365916666666679,raise,0,0.09724187850952148
3,2,8,7,deal,0,♠A ♠10,,20000,0.23170416666666607,0.38529635254228595,884,1,0,116,2,0,818,118,3,7,8,-116,73.38764166666618,0.6219291666666624,71.53400833333285,-0.5365916666666679,raise,0,0.10023903846740723
3,3,8,7,flop,0,♠A ♠10,♥10 ♣8 ♦2,132,0.3106060606060606,0.4586306323534943,764,1,236,0,39,1652,127,39,2,7,146,-236,322.91666666666663,1.1742424242424243,277.56818181818187,-0.3787878787878788,raise,0,1.2396240234375
3,4,8,7,flop,0,♠A ♠10,♥10 ♣8 ♦2,325,0.32769230769230767,0.466907235823033,686,1,236,78,17,1652,580,95,2,7,85,-314,428.2630769230768,1.2938461538461539,400.4092307692307,-0.34461538461538466,raise,0,1.2479500770568848
3,5,8,7,turn,0,♠A ♠10,♥10 ♣8 ♦2 ♥7,130,0.2692307692307692,0.4392031514960061,574,1,426,0,34,2982,136,34,4,7,102,-426,406.9230769230769,0.8846153846153846,379.46153846153845,-0.46153846153846156,raise,0,1.2465450763702393
3,6,8,6,turn,0,♠A ♠10,♥10 ♣8 ♦2 ♥7,339,0.24336283185840707,0.4265266399039253,506,1,426,68,39,2982,560,107,3,6,116,-494,357.22123893805303,0.4601769911504423,328.9911504424779,-0.5132743362831859,raise,0,1.2418320178985596
3,7,8,6,river,0,♠A ♠10,♥10 ♣8 ♦2 ♥7 ♦9,251,0.0199203187250996,0.13972651726494167,360,1,640,0,79,4300,178,79,2,6,296,-640,-623.9003984063745,-0.8804780876494024,-629.796812749004,-0.9601593625498008,call,0,1.247265100479126
4,0,8,8,deal,0,♣9 ♠J,,20000,0.1445875000000004,0.31777766505539046,281,1,0,0,20,0,70,20,3,8,90,0,3.1340000000000643,0.15670000000000317,-9.878874999999972,-0.7108249999999992,raise,0,0.10466217994689941
4,1,8,8,deal,0,♣9 ♠J,,20000,0.1445875000000004,0.31777766505539046,241,1,0,40,68,0,484,108,2,8,380,-40,16.92360000000035,0.15670000000000317,-38.019649999999814,-0.7108249999999992,raise,0,0.09951901435852051
4,2,8,7,flop,0,♣9 ♠J,♦3 ♠K ♥6,239,0.043933054393305436,0.20237815104496287,65,1,216,0,104,1728,212,104,1,4,438,-216,-176.52719665271968,-0.8242677824267782,-195.76987447698747,-0.9121338912133892,call,0,1.2523231506347656
5,0,8,8,deal,0,♣K ♦7,,20000,0.13674861111111106,0.3068399951348149,1000,2,0,0,20,0,50,20,2,7,90,0,-0.8551944444444537,-0.042759722222222574,-13.162569444444447,-0.7265027777777779,fold,0,0.09885907173156738
6,0,8,8,deal,0,♠K ♠3,,20000,0.16383194444444404,0.34122360691531456,980,2,0,20,100,0,314,120,1,6,406,-20,-2.041000000000281,-0.017008333333335734,-68.55676944444457,-0.6723361111111119,call,0,0.08114314079284668
6,1,8,8,flop,0,♠K ♠3,♦J ♥6 ♦K,109,0.22018348623853212,0.4031481200499053,880,2,120,0,20,720,20,20,1,6,100,-120,44.954128440366986,0.32110091743119273,22.935779816513758,-0.5596330275229358,raise,0,1.2295479774475098
6,2,8,7,flop,0,♠K ♠3,♦J ♥6 ♦K,418,0.2623604465709729,0.42485580605289525,840,2,120,40,2198,720,4147,2238,1,2,5212,-160,1644.3309409888361,-0.4752791068580542,276.90829346092505,-0.4752791068580542,call,0,1.2416768074035645
