round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,7,deal,0,♦10 ♠Q,,20000,0.1692138888888886,0.3364381167086419,1000,0,0,0,20,0,50,20,2,7,90,0,3.689944444444404,0.18449722222222031,-11.53930555555557,-0.6615722222222228,raise,0,0.12015390396118165
1,1,8,7,deal,0,♦10 ♠Q,,20000,0.1692138888888886,0.3364381167086419,960,0,0,40,38,0,502,78,4,7,44,-40,14.390783333333175,0.18449722222222031,6.945372222222077,-0.6615722222222228,raise,0,0.09987592697143556
1,2,8,7,flop,0,♦10 ♠Q,♥9 ♥8 ♦9,150,0.05111111111111112,0.2063318674033966,844,0,156,0,78,1092,218,78,2,7,328,-156,-150.28,-0.6422222222222222,-167.0444444444444,-0.8977777777777778,call,0,1.2423079013824463
1,3,8,7,flop,0,♦10 ♠Q,♥9 ♥8 ♦9,445,0.060580524344569286,0.23044887819947285,766,0,156,78,42,1092,671,120,2,7,169,-234,-158.95842696629214,-0.575936329588015,-169.19653558052437,-0.8788389513108614,call,0,1.2502830028533936
1,4,8,7,flop,0,♦10 ♠Q,♥9 ♥8 ♦9,727,0.06842372437283029,0.243633567961172,724,0,156,120,724,1092,4460,844,5,0,1448,-276,-521.033929390188,-1.0,-620.1114822820463,-0.8631525512543394,fold,0,1.2561678886413574
2,0,8,8,deal,0,♠K ♥K,,20000,0.3455569444444535,0.4124415680640053,724,0,0,0,20,0,50,20,2,8,110,0,35.28911111111256,1.7644555555556283,-2.7221527777773247,-0.308886111111093,raise,0,0.11532115936279295
2,1,8,8,deal,0,♠K ♥K,,20000,0.3455569444444535,0.4124415680640053,684,0,0,40,82,0,541,122,2,8,435,-40,215.26357777778662,1.7644555555556283,64.94630694444936,-0.308886111111093,raise,0,0.10613107681274414
2,2,8,8,deal,0,♠K ♥K,,20000,0.3455569444444535,0.4124415680640053,480,0,0,244,244,0,2440,488,2,8,1464,-244,861.0543111111465,1.7644555555556283,355.15894444446656,-0.308886111111093,raise,0,0.10660791397094728
2,3,8,7,flop,0,♠K ♥K,♣Q ♠9 ♥8,146,0.3356164383561644,0.4685652431914266,236,0,488,0,56,3904,84,56,1,7,308,-488,897.8082191780823,1.3493150684931503,794.4383561643835,-0.3287671232876712,raise,0,1.2526800632476809
2,4,8,7,turn,0,♠K ♥K,♣Q ♠9 ♥8 ♠J,100,0.23,0.4026164427839479,124,0,600,0,28,4688,56,28,2,7,140,-600,495.32,0.6100000000000001,463.1200000000002,-0.54,raise,0,1.2356572151184082
2,5,8,7,turn,0,♠K ♥K,♣Q ♠9 ♥8 ♠J,337,0.2072205736894164,0.39239887549912505,68,0,600,56,18,4688,462,74,2,7,56,-656,404.79030662710164,0.4505440158259149,393.1859545004945,-0.5855588526211672,raise,0,1.24776291847229
3,0,8,8,deal,0,♣K ♥8,,20000,0.14138611111111107,0.3115553721807677,1000,1,0,0,20,0,30,20,1,8,130,0,2.6217777777777727,0.1310888888888886,-15.758416666666667,-0.7172277777777778,raise,0,0.10378122329711914
3,1,8,7,flop,0,♣K ♥8,♣A ♠10 ♠8,120,0.12083333333333332,0.3227217153455211,960,1,40,0,20,320,20,20,1,7,120,-40,-4.416666666666664,-0.15416666666666667,-18.916666666666664,-0.7583333333333333,call,0,1.2457048892974854
3,2,8,6,flop,0,♣K ♥8,♣A ♠10 ♠8,385,0.13636363636363635,0.3364864640603954,940,1,40,20,51,320,380,71,2,6,66,-60,-6.545454545454548,-0.18181818181818188,-15.545454545454547,-0.7272727272727273,call,0,1.2541608810424805
3,3,8,6,flop,0,♣K ♥8,♣A ♠10 ♠8,601,0.14226289517470886,0.3439191815410769,889,1,40,71,71,320,801,142,5,6,71,-111,-12.422628951747072,-0.14642262895174696,-22.523294509151413,-0.7154742096505824,call,0,1.2477309703826904
3,4,8,6,turn,1,♣K ♥8,♣A ♠10 ♠8 ♦8,21,0.6666666666666666,0.4714045207910316,818,1,182,0,20,1192,0,0,8,6,0,-182,592.6666666666666,3.0,592.6666666666666,0.3333333333333333,raise,0,1.2306160926818848
3,5,8,6,turn,0,♣K ♥8,♣A ♠10 ♠8 ♦8,187,0.6951871657754011,0.451531372046544,798,1,182,20,12,1192,156,32,3,6,36,-202,748.1390374331551,3.1711229946524058,723.1122994652408,0.3903743315508021,raise,0,1.245412826538086
3,6,8,6,turn,0,♣K ♥8,♣A ♠10 ♠8 ♦8,351,0.7094017094017094,0.4461260102001842,754,1,182,64,24,1192,447,88,2,6,81,-246,950.1709401709403,3.2564102564102564,892.7094017094017,0.4188034188034189,raise,0,1.237982988357544
3,7,8,6,river,1,♣K ♥8,♣A ♠10 ♠8 ♦8 ♥5,26,0.8461538461538461,0.36080121229411,642,1,358,0,20,2217,0,0,8,5,0,-358,1497.9230769230771,3.2307692307692313,1497.9230769230771,0.6923076923076923,raise,0,1.2304039001464844
3,8,8,6,river,0,♣K ♥8,♣A ♠10 ♠8 ♦8 ♥5,174,0.8534482758620692,0.3516212944076844,622,1,358,20,59,2217,336,79,4,5,59,-378,1792.2068965517242,3.267241379310345,1741.853448275862,0.7068965517241379,raise,0,1.2451918125152588
4,0,8,8,deal,0,♠4 ♠7,,20000,0.16368749999999935,0.3427479051120733,3471,1,0,20,464,0,1802,484,3,6,1796,-20,104.94762499999763,-0.01787500000000386,-189.0351250000012,-0.6726250000000014,call,0,0.11607718467712402
