,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
jyp0,True,0,♣5 ♠Q,0,True,False,True,True,2,0,,False,,
jyp1,False,0,,0,False,False,True,False,2,0,,False,,
jyp2,False,0,,0,False,False,True,False,2,0,,False,,
jyp3,False,0,,0,False,False,True,False,2,0,,False,,
jyp4,False,0,♥7 ♥4,2419,False,False,True,True,1,0,,False,True,2419.0
jyp5,True,0,♣A ♦J,6440,True,False,True,True,0,0,,False,True,6440.0
twice,False,0,♥Q ♠2,2492,True,False,True,True,2,0,SB,False,True,2492.0
jyp,False,0,♠5 ♣4,12649,True,False,True,True,0,0,BB,True,True,12649.0
