N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
7,2,0,0,0,7,0,0,0,7,0,60000,fold,0.75,0,0,357.0779761903937,80,50,,,,,,,,,,,,0,9,0,0,0,0,11,4,15,0,3000,20,0.409379243850708,False,0,20180727191329361,0,11,4D JS,michael3,20,none,trash,2,E,0,0,0.11902599206346456,0.27890160556313504,0.25049654400039867,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,296,0.2857142857142857,-0.406
7,1,0,0,0,7,0,0,0,7,0,60000,fold,0.75,0,0,402.70952380941605,80,30,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,0,3000,20,0.40674805641174316,False,0,20180727191329361,0,12,5S QD,michael3,20,none,trash,1,E,0,0,0.13423650793647202,0.2930546655780119,0.2726444434025976,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,296,0.4,-0.406
7,6,0,1,0,7,0,0,1,6,0,60000,bet,0.75,609,20,637.1352341270415,80,120,,,,,,,,,,,,0,8,0,1,0,0,11,9,20,1,2980,0,0.585054874420166,False,20,20180727191329361,0,11,JH 9H,michael3,0,all_folded,ml_raise,BB,B,0,0,0.21380376984128907,0.3618098192256958,0.38025966911301573,0,none,,"[0, 0, 1, 609]",Deal,3,0,0,10,296,-0.16666666666666666,-0.406
7,5,0,1,0,7,0,0,1,6,0,60000,check,0.75,0,10,289.68688690471845,80,110,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,0,3090,10,0.3919680118560791,False,10,20180727191329361,0,9,2C 9D,michael3,10,all_folded,trash,SB,B,0,0,0.09374980158728753,0.25099092988435306,0.21209081104925614,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,296,0.0,-0.406
7,0,0,0,0,6,0,0,0,6,0,65,check,0.75,0,0,0,120,0,5D 3D AC,1,0,0,1,1,14,14,3,2,5,0,9,0,0,0,0,9,2,11,0,3080,0,0.21972870826721191,True,0,20180727191329361,0,14,2C 9D,michael3,20,none,ml_fold,SB,B,20,120,0.046153846153846156,0.20981817995362856,0.09818875478234604,-0.047595955433441375,none,0.09374980158728753,"[0, 1, 0, 0]",Flop,4,0,0,10,296,0.0,-0.248
7,2,0,2,0,6,0,0,2,4,0,411,fold,0.75,0,0,0,178,58,5D 3D AC,1,0,0,1,1,14,14,3,2,5,0,9,0,0,0,0,9,2,11,0,3080,29,0.17574405670166016,False,0,20180727191329361,0,14,2C 9D,michael3,29,all_folded,fold,SB,B,20,120,0.09549878345498783,0.26876835760033546,0.16838663986879637,0.0017489818677002972,check,0.09374980158728753,"[1, 0, 0, 0]",Flop,4,0,0,10,296,0.14009661835748793,-0.248
7,4,0,1,0,7,0,0,1,6,0,60000,fold,0.75,0,0,566.1675555555554,80,90,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,1,3080,20,0.5138099193572998,False,0,20180727191329361,0,13,KH 4H,michael3,20,all_folded,trash,D,L,0,0,0.18382063492063488,0.34287442840916194,0.34107980152557243,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,296,0.18181818181818182,-0.406
7,3,0,1,0,7,0,0,1,6,0,60000,bet,0.75,507,0,554.6352777777762,80,70,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,3080,20,0.48034095764160156,False,0,20180727191329361,0,13,KS 9C,michael3,20,all_folded,ml_raise,4,L,0,0,0.18007638888888838,0.32748014672547526,0.33608232238831504,0,none,,"[0, 0, 1, 507]",Deal,6,0,0,10,296,0.2222222222222222,-0.406
7,0,0,0,0,2,0,0,0,2,0,355,check,0.75,0,0,0,1064,0,6H 6C 8S,0,0,0,0,2,6,8,6,1,6,0,8,0,0,0,0,13,9,22,0,2573,0,0.22831296920776367,True,0,20180727191329361,1,6,KS 9C,michael3,20,none,ml_call,4,L,507,1064,0.48169014084507045,0.49113546484892995,0.6056069707191696,0.30161375195618206,none,0.18007638888888838,"[0, 1, 0, 0]",Flop,6,0,0,10,296,0.0,-0.248
7,0,0,0,0,2,0,0,0,2,0,338,bet,0.75,2196,0,2573,1064,0,6H 6C 8S 4D,0,0,0,0,2,6,8,4,1,6,0,8,0,0,0,0,13,9,22,0,2573,0,0.2586178779602051,True,0,20180727191329361,1,6,KS 9C,michael3,20,none,ml_raise,4,L,507,1064,0.4452662721893491,0.490252398572635,0.5933708388563621,-0.036423868655721336,none,0.48169014084507045,"[0, 0, 1, 2196]",Turn,6,0,0,10,296,0.0,-0.298
