N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
7,6,0,1,0,7,0,0,1,6,0,60000,bet,0.75,538,40,557.90224365088,160,240,,,,,,,,,,,,1,5,0,0,1,0,14,11,25,0,2476,0,0.5035982131958008,False,40,20180727192849734,0,14,JH AD,michael3,0,all_folded,ml_raise,BB,B,0,0,0.2253240079365428,0.35643899427565034,0.3949489904422271,0,none,,"[0, 0, 1, 538]",Deal,8,0,0,20,329,-0.16666666666666666,-0.406
7,0,0,0,0,2,0,0,0,2,0,118,check,0.75,0,0,0,1316,0,QS 9S KS,0,2,13,2,1,13,13,9,3,13,1,5,0,0,1,0,14,11,25,0,1938,0,0.2872490882873535,True,0,20180727192849734,0,14,JH AD,michael3,40,none,ml_call,BB,B,578,1316,0.4152542372881356,0.492765822376496,0.5374601612375066,0.1899302293515928,none,0.2253240079365428,"[0, 1, 0, 0]",Flop,8,0,0,20,329,0.0,-0.248
7,1,0,0,0,2,0,0,0,2,0,460,check,0.75,0,0,0,1556,240,QS 9S KS,0,2,13,2,1,13,13,9,3,13,1,5,0,0,1,0,14,11,25,0,1938,240,0.2537522315979004,False,0,20180727192849734,0,14,JH AD,michael3,240,none,ml_call,BB,B,578,1316,0.4315217391304348,0.4903258339517241,0.5543532945300566,0.20619773119389198,check,0.2253240079365428,"[0, 1, 0, 0]",Flop,8,0,0,20,329,0.133630289532294,-0.248
7,0,0,0,0,2,0,0,0,2,0,140,check,0.75,0,0,1698,1796,0,QS 9S KS 4H,0,2,13,2,1,13,13,4,3,13,1,5,0,0,1,0,14,11,25,0,1698,0,0.3068099021911621,True,0,20180727192849734,0,14,JH AD,michael3,40,none,ml_fold,BB,B,818,1796,0.3107142857142857,0.45696145954577405,0.44862452548890824,-0.12080745341614907,none,0.4315217391304348,"[0, 1, 0, 0]",Turn,8,0,0,20,329,0.0,-0.298
7,1,0,0,0,2,0,0,0,2,0,465,check,0.75,0,0,1698,1836,40,QS 9S KS 4H,0,2,13,2,1,13,13,4,3,13,1,5,0,0,1,0,14,11,25,0,1698,40,0.25827932357788086,False,0,20180727192849734,0,14,JH AD,michael3,40,none,ml_call,BB,B,818,1796,0.44193548387096776,0.491721264833322,0.5899273700562954,0.01041374474053297,check,0.4315217391304348,"[0, 1, 0, 0]",Turn,8,0,0,20,329,0.021321961620469083,-0.298
7,0,0,0,0,2,0,0,0,2,0,224,check,0.75,0,0,1658,1876,0,QS 9S KS 4H 5S,0,2,13,2,1,13,13,4,4,13,1,5,0,0,1,0,14,11,25,0,1658,0,0.2809901237487793,True,0,20180727192849734,0,14,JH AD,michael3,40,none,ml_fold,BB,B,858,1876,0.17857142857142858,0.3829930462415574,0.3107040295247659,-0.2633640552995392,none,0.44193548387096776,"[0, 1, 0, 0]",River,8,0,0,20,329,0.0,-0.345
7,1,0,0,0,2,0,0,0,2,0,536,fold,0.75,0,0,1658,2116,240,QS 9S KS 4H 5S,0,2,13,2,1,13,13,4,4,13,1,5,0,0,1,0,14,11,25,0,1658,240,0.25162720680236816,False,0,20180727192849734,0,14,JH AD,michael3,240,none,ml_fold,BB,B,858,1876,0.2126865671641791,0.40920776057168834,0.3538632445614116,-0.22924891670678865,check,0.44193548387096776,"[1, 0, 0, 0]",River,8,0,0,20,329,0.10186757215619695,-0.345
7,5,0,0,0,7,0,0,0,7,0,60000,fold,0.75,0,20,211.24642499995906,160,460,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,1,1638,60,0.4533970355987549,False,20,20180727192849734,0,8,8S 2S,michael3,60,none,trash,SB,B,0,0,0.12896607142854644,0.30056825319981084,0.2650419994538453,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,20,329,0.07692307692307693,-0.406
7,5,0,0,0,7,0,0,0,7,0,60000,fold,0.75,0,0,254.67552499996594,160,220,,,,,,,,,,,,0,8,1,0,0,0,9,8,17,0,1638,40,0.5411069393157959,False,0,20180727192849734,0,9,9D 8H,michael3,40,none,ml_fold,D,L,0,0,0.1554795634920427,0.3143068851435456,0.302598227253622,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,329,0.15384615384615385,-0.406
7,4,0,0,0,7,0,0,0,7,0,60000,fold,0.75,0,0,180.3223499999656,160,180,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,0,1638,40,0.45421695709228516,False,0,20180727192849734,0,7,4S 7C,michael3,40,none,trash,4,L,0,0,0.11008690476188376,0.2755899861709362,0.23716411232123993,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,329,0.18181818181818182,-0.406
6,3,0,0,0,6,0,0,0,6,0,60000,fold,0.75,0,0,170.27876666667817,160,140,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,1638,40,0.4436020851135254,False,0,20180727192849734,0,8,2S 8D,michael3,40,none,trash,3,L,0,0,0.10395529100529803,0.2514431621440279,0.19429524190204847,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,329,0.2222222222222222,-0.29600000000000004
6,2,0,0,0,6,0,0,0,6,0,60000,fold,0.75,0,0,312.4760166666535,160,100,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,1,1638,40,0.44798922538757324,False,0,20180727192849734,0,9,9H 6H,michael3,40,none,trash,2,E,0,0,0.19076679894179088,0.33783565333358145,0.30706686288959056,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,20,329,0.2857142857142857,-0.29600000000000004
6,1,0,0,0,6,0,0,0,6,0,60000,fold,0.75,0,0,167.45235000000764,160,60,,,,,,,,,,,,0,9,0,0,0,0,6,2,8,0,1638,40,0.4605858325958252,False,0,20180727192849734,0,6,6H 2C,michael3,40,none,trash,1,E,0,0,0.10222976190476657,0.2551603723022881,0.19190302794692043,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,20,329,0.4,-0.29600000000000004
6,6,0,0,0,6,0,0,0,6,0,60000,check,0.75,0,80,441.11060476189016,320,480,,,,,,,,,,,,1,5,0,0,1,0,14,10,24,1,1558,0,0.5037760734558105,False,80,20180727192849734,0,14,TS AS,michael3,0,none,ml_fold,BB,B,0,0,0.2831261904761811,0.3774465241546037,0.41647928274278717,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,40,329,-0.16666666666666666,-0.29600000000000004
6,0,0,0,0,6,0,0,0,6,0,315,bet,0.75,1073,0,1558,480,0,QH JH KC,0,3,13,3,1,13,13,11,2,12,1,5,0,0,1,0,14,10,24,1,1558,0,0.2881908416748047,True,0,20180727192849734,4,14,TS AS,michael3,80,none,ml_raise,BB,B,80,480,0.7492063492063492,0.3917967089240397,0.8567068962234203,0.4660801587301681,none,0.2831261904761811,"[0, 0, 1, 1073]",Flop,15,0,0,40,329,0.0,-0.248
6,6,0,0,0,6,1,0,0,6,0,60000,bet,0.75,362,40,413.73320714277963,320,210,,,,,,,,,,,,0,5,0,0,0,1,6,6,12,0,1998,0,0.522188663482666,False,40,20180727192849734,1,6,6H 6D,michael3,0,none,ml_raise,SB,B,0,0,0.20707367724863845,0.33874368779026975,0.327015481260415,0,none,,"[0, 0, 1, 362]",Deal,16,0,0,40,329,-0.19047619047619047,-0.29600000000000004
6,0,0,0,0,3,1,0,0,3,0,80,check,0.75,0,0,0,934,0,4H AC 2C,1,2,2,1,1,14,14,2,2,14,0,5,0,0,0,1,6,6,12,0,1636,0,0.28287267684936523,True,0,20180727192849734,1,6,6H 6D,michael3,80,none,ml_fold,SB,B,402,934,0.3875,0.487179381747627,0.5083204866734115,0.18042632275136156,none,0.20707367724863845,"[0, 1, 0, 0]",Flop,16,0,0,40,329,0.0,-0.248
6,0,0,0,0,3,1,0,0,3,0,80,bet,0.75,1285,0,1636,934,0,4H AC 2C 9D,1,2,2,1,1,14,14,2,2,14,0,5,0,0,0,1,6,6,12,0,1636,0,0.26636600494384766,True,0,20180727192849734,1,6,6H 6D,michael3,80,none,ml_raise,SB,B,402,934,0.2625,0.43999289766995103,0.3936178835056454,-0.125,none,0.3875,"[0, 0, 1, 1285]",Turn,16,0,0,40,329,0.0,-0.298
6,4,0,0,0,6,0,0,0,6,0,60000,fold,0.75,0,0,579.0566679893826,320,360,,,,,,,,,,,,1,6,0,0,0,0,14,3,17,1,2510,80,0.5044460296630859,False,0,20180727192849734,0,14,AH 3H,michael3,80,none,ml_fold,D,L,0,0,0.23069986772485362,0.3588341468634845,0.35539895863612403,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,40,329,0.18181818181818182,-0.29600000000000004
6,3,0,0,0,6,0,0,0,6,0,60000,fold,0.75,0,0,429.4141865079276,320,280,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,0,2510,80,0.4554250240325928,False,0,20180727192849734,0,13,5D KS,michael3,80,none,trash,3,L,0,0,0.17108134920634566,0.3069431762412792,0.2825490389373244,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,40,329,0.2222222222222222,-0.29600000000000004
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,354.43723280423876,320,120,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,0,2510,80,0.4444611072540283,False,0,20180727192849734,0,4,4S 3H,michael3,80,none,trash,1,E,0,0,0.14121005291005528,0.2862246625185476,0.2059823393967115,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,40,329,0.4,-0.186
5,5,0,0,0,5,1,0,0,5,0,60000,check,0.75,0,160,556.0976587299984,640,660,,,,,,,,,,,,0,9,0,0,0,0,10,7,17,1,2350,0,0.44229984283447266,False,160,20180727192849734,0,10,TC 7C,michael3,0,none,trash,BB,B,0,0,0.23663730158723337,0.34868020944357836,0.3156906033650584,0,none,,"[0, 1, 0, 0]",Deal,20,0,0,80,329,-0.24242424242424243,-0.186
5,0,0,0,0,5,1,0,0,5,0,344,bet,0.75,2096,0,2350,660,0,6C 8H 9C,0,2,9,0,1,9,9,6,2,9,0,9,0,0,0,0,10,7,17,1,2350,0,0.2870371341705322,True,0,20180727192849734,4,10,TC 7C,michael3,160,none,ml_raise,BB,B,160,660,0.7789244186046511,0.3877285598816752,0.8818372976825263,0.5422871170174177,none,0.23663730158723337,"[0, 0, 1, 2096]",Flop,20,0,0,80,329,0.0,-0.248
