N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
7,1,0,1,0,7,0,0,1,6,0,60000,fold,0.75,0,0,481.6267857142338,80,227,,,,,,,,,,,,0,9,0,1,0,0,10,8,18,0,3000,157,0.4357490539550781,False,0,20180727170125483,0,10,8S TC,michael3,157,all_folded,trash,D,L,0,0,0.1605422619047446,0.31971033508855257,0.309588198591972,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,10,0.4088541666666667,-0.406
7,2,0,2,0,7,0,0,2,5,0,60000,bet,0.75,517,0,540.2291666666652,80,50,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,3000,20,0.4767720699310303,False,0,20180727170125483,0,13,9S KH,michael3,20,all_folded,ml_raise,4,L,0,0,0.18007638888888838,0.32748014672547526,0.33608232238831504,0,none,,"[0, 0, 1, 517]",Deal,2,0,0,10,10,0.2857142857142857,-0.406
7,0,0,0,0,2,0,0,0,2,0,90,bet,0.75,1644,0,2483,1084,0,QC 2D 8S,0,0,0,1,1,12,12,2,1,12,0,8,0,0,0,0,13,9,22,0,2483,0,0.23816299438476562,True,0,20180727170125483,0,13,9S KH,michael3,20,none,ml_raise,4,L,517,1084,0.5333333333333333,0.4818944098266987,0.6570574709226583,0.35325694444444494,none,0.18007638888888838,"[0, 0, 1, 1644]",Flop,2,0,0,10,10,0.0,-0.248
7,1,0,1,0,7,0,0,1,6,0,60000,bet,0.75,831,0,870.0705666668141,80,70,,,,,,,,,,,,0,6,1,0,1,0,12,11,23,1,3567,40,0.43843889236450195,False,0,20180727170125483,0,12,JC QC,michael3,40,all_folded,ml_raise,3,M,0,0,0.24392222222226356,0.3760579093805379,0.41827744230765485,0,none,,"[0, 0, 1, 831]",Deal,3,0,0,10,10,0.36363636363636365,-0.406
7,1,0,1,0,7,0,0,1,6,0,60000,fold,0.75,0,0,304.4125702380662,80,30,,,,,,,,,,,,0,9,0,0,0,0,7,2,9,0,3637,20,0.39949965476989746,False,0,20180727170125483,0,7,2S 7H,michael3,20,all_folded,trash,2,E,0,0,0.08369880952380154,0.24290496034891815,0.19613465745075037,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,10,0.4,-0.406
7,1,0,0,0,7,0,0,0,7,0,60000,bet,0.75,745,0,780.1574271826088,80,30,,,,,,,,,,,,1,6,0,0,0,0,14,7,21,1,3637,20,0.45700979232788086,False,0,20180727170125483,0,14,7H AH,michael3,20,none,ml_raise,1,E,0,0,0.21450575396827298,0.3605895652330691,0.3811602408470811,0,none,,"[0, 0, 1, 745]",Deal,5,0,0,10,10,0.4,-0.406
7,1,0,0,0,2,0,0,0,2,0,333,fold,0.75,0,0,0,1530,20,9D KH 3C,0,0,0,1,1,13,13,3,1,3,1,6,0,0,0,0,14,7,21,1,2892,20,0.21691203117370605,False,0,20180727170125483,0,14,7H AH,michael3,20,none,ml_fold,1,E,745,1510,0.46546546546546547,0.48969210419964293,0.5891693386215611,0.2509597114971925,none,0.21450575396827298,"[1, 0, 0, 0]",Flop,5,0,0,10,10,0.012903225806451613,-0.248
7,1,0,1,0,7,0,0,1,6,0,60000,fold,0.75,0,20,378.35066984117526,80,140,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,0,2872,20,0.4110729694366455,False,20,20180727170125483,0,13,KS 2D,michael3,20,all_folded,trash,BB,B,0,0,0.13173769841266547,0.29028210187550874,0.26904908159344254,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,10,0.0,-0.406
7,1,0,1,0,7,0,0,1,6,0,60000,fold,0.75,0,10,338.6262749999189,80,130,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,0,2862,30,0.41687607765197754,False,10,20180727170125483,0,12,QH 2C,michael3,30,all_folded,trash,SB,B,0,0,0.11831805555552721,0.2762847756913906,0.24944970350345969,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,10,10,0.125,-0.406
7,1,0,1,0,7,0,0,1,6,0,60000,fold,0.75,0,0,576.3715928571849,160,406,,,,,,,,,,,,0,7,1,0,1,0,11,10,21,0,2862,266,0.458050012588501,False,0,20180727170125483,0,11,JC TD,michael3,266,all_folded,ml_fold,D,L,0,0,0.2013876984127131,0.3481238366140616,0.36420872950978833,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,20,10,0.3958333333333333,-0.406
