N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
8,4,0,2,0,8,0,0,2,6,0,60000,bet,0.75,686,0,744.1766287037053,160,180,,,,,,,,,,,,0,2,0,0,1,1,12,12,24,0,2582,40,0.5404748916625977,False,0,20180727195704047,1,12,QS QH,michael3,40,all_folded,ml_raise,D,L,0,0,0.28821712962963025,0.39583216002552046,0.5219303943356672,0,none,,"[0, 0, 1, 686]",Deal,9,0,0,20,384,0.18181818181818182,-0.516
8,1,0,0,0,3,0,0,0,3,0,344,check,0.75,0,0,0,2218,40,KD 2D TD,0,0,0,2,1,13,13,2,3,13,0,2,0,0,1,1,12,12,24,0,1896,40,0.28703784942626953,False,0,20180727195704047,1,12,QS QH,michael3,40,none,ml_call,D,L,686,2178,0.4273255813953488,0.488778554554211,0.5500087597445618,0.13910845176571857,none,0.28821712962963025,"[0, 1, 0, 0]",Flop,9,0,0,20,384,0.01771479185119575,-0.248
8,1,0,0,0,3,0,0,0,3,0,330,fold,0.75,0,0,1856,2338,40,KD 2D TD 7D,0,0,0,2,1,13,13,2,4,13,0,2,0,0,1,1,12,12,24,0,1856,40,0.29100489616394043,False,0,20180727195704047,1,12,QS QH,michael3,40,none,ml_fold,D,L,726,2298,0.12727272727272726,0.3177630722162019,0.22658964051613384,-0.30005285412262156,none,0.4273255813953488,"[1, 0, 0, 0]",Turn,9,0,0,20,384,0.01682085786375105,-0.298
8,2,0,3,0,8,0,0,3,5,0,60000,fold,0.75,0,0,211.09078518518353,160,100,,,,,,,,,,,,0,9,1,0,0,0,6,5,11,0,1856,40,0.474851131439209,False,0,20180727195704047,0,6,5H 6C,michael3,40,all_folded,trash,5,L,0,0,0.11373425925925837,0.2935096663382788,0.27755818702937785,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,384,0.2857142857142857,-0.516
8,2,0,2,0,8,0,0,2,6,0,60000,bet,0.75,347,0,357.3023407407441,160,100,,,,,,,,,,,,1,6,0,0,0,0,14,7,21,1,1856,40,0.5488700866699219,False,0,20180727195704047,0,14,AH 7H,michael3,40,all_folded,ml_raise,4,M,0,0,0.19251203703703887,0.36116781395645225,0.3959568750040475,0,none,,"[0, 0, 1, 347]",Deal,11,0,0,20,384,0.2857142857142857,-0.516
8,1,0,0,0,3,0,0,0,3,0,357,fold,0.75,0,0,0,1161,40,KD JH 5S,0,0,0,2,1,13,13,5,1,13,1,6,0,0,0,0,14,7,21,1,1509,40,0.28949713706970215,False,0,20180727195704047,0,14,AH 7H,michael3,40,none,ml_fold,4,M,347,1121,0.27170868347338933,0.43849838529028634,0.38202912868827155,0.07919664643635047,none,0.19251203703703887,"[1, 0, 0, 0]",Flop,11,0,0,20,384,0.03330557868442964,-0.248
8,3,0,0,0,8,0,0,0,8,0,60000,fold,0.75,0,0,189.98659305555523,160,140,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,0,1509,40,0.4750959873199463,False,0,20180727195704047,0,13,5H KD,michael3,40,none,trash,3,M,0,0,0.1259023148148146,0.29735561394859195,0.2970797615530262,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,384,0.2222222222222222,-0.516
8,2,0,0,0,8,0,0,0,8,0,60000,fold,0.75,0,0,331.46652083334044,160,100,,,,,,,,,,,,0,6,1,0,1,0,12,11,23,1,1509,40,0.5357460975646973,False,0,20180727195704047,0,12,JC QC,michael3,40,none,ml_fold,2,E,0,0,0.21965972222222693,0.37805109298758294,0.43329202832430913,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,20,384,0.2857142857142857,-0.516
8,1,0,0,0,8,0,0,0,8,0,60000,fold,0.75,0,0,234.3323305555567,160,60,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,1,1509,40,0.49082112312316895,False,0,20180727195704047,0,12,QH 5H,michael3,40,none,trash,1,E,0,0,0.15528981481481557,0.3326789244420278,0.3421750765142318,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,20,384,0.4,-0.516
8,6,0,2,0,8,0,0,2,6,0,60000,check,0.75,0,40,144.68901898148005,160,240,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,1469,0,0.4748692512512207,False,40,20180727195704047,0,9,9H 5S,michael3,0,all_folded,trash,BB,B,0,0,0.09849490740740643,0.2702606649946001,0.25225395560499353,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,20,384,-0.16666666666666666,-0.516
8,1,0,0,0,6,0,0,0,6,0,341,fold,0.75,0,0,0,280,40,5C TH 7C,0,0,0,1,1,10,10,5,2,7,0,9,0,0,0,0,9,5,14,0,1469,40,0.28676891326904297,False,0,20180727195704047,1,5,9H 5S,michael3,40,none,ml_fold,BB,B,40,240,0.14809384164222875,0.3436532257681324,0.2361817016138512,0.04959893423482231,none,0.09849490740740643,"[1, 0, 0, 0]",Flop,15,0,0,20,384,0.125,-0.248
8,5,0,2,0,8,0,0,2,6,0,60000,fold,0.75,0,20,287.1220333333111,160,220,,,,,,,,,,,,0,3,0,0,0,1,9,9,18,0,1449,20,0.7352299690246582,False,20,20180727195704047,1,9,9D 9H,michael3,20,all_folded,ml_fold,SB,B,0,0,0.1981518518518365,0.3580332028027652,0.40383316418300363,0,none,,"[1, 0, 0, 0]",Deal,16,0,0,20,384,0.0,-0.516
8,3,0,3,0,8,0,0,3,5,0,60000,fold,0.75,0,0,257.6704374999984,320,280,,,,,,,,,,,,0,8,0,1,0,0,10,8,18,1,1449,80,0.5140349864959717,False,0,20180727195704047,0,10,TH 8H,michael3,80,all_folded,ml_fold,D,L,0,0,0.17782638888888777,0.35377154822908236,0.3751275190702078,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,40,384,0.2222222222222222,-0.516
8,1,0,2,0,8,0,0,2,6,0,60000,fold,0.75,0,0,261.30098750000144,320,360,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,1,1449,160,0.5484800338745117,False,0,20180727195704047,0,13,KC 8C,michael3,160,all_folded,ml_fold,5,L,0,0,0.18033194444444545,0.35186000046087185,0.37871521206049186,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,40,384,0.3076923076923077,-0.516
8,3,0,1,0,8,0,0,1,7,0,60000,fold,0.75,0,0,224.21530833333526,320,280,,,,,,,,,,,,1,7,0,0,0,0,14,8,22,0,1449,80,0.5287220478057861,False,0,20180727195704047,0,14,8D AS,michael3,80,all_folded,ml_fold,4,M,0,0,0.1547379629629643,0.32202627377608517,0.3413517908374165,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,40,384,0.2222222222222222,-0.516
8,2,0,1,0,8,0,0,1,7,0,60000,fold,0.75,0,0,122.36201249999978,320,200,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,1449,80,0.4739677906036377,False,0,20180727195704047,0,4,2C 4S,michael3,80,all_folded,trash,3,M,0,0,0.08444583333333318,0.2576750575996979,0.22792235394418947,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,40,384,0.2857142857142857,-0.516
8,2,0,0,0,8,0,0,0,8,0,60000,fold,0.75,0,0,176.60224166666654,320,200,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,0,1449,80,0.47982096672058105,False,0,20180727195704047,0,13,4C KS,michael3,80,none,trash,2,E,0,0,0.12187870370370361,0.293661217801665,0.2906858661803917,0,none,,"[1, 0, 0, 0]",Deal,21,0,0,40,384,0.2857142857142857,-0.516
7,4,0,3,0,7,0,0,3,4,0,60000,check,0.75,0,80,183.7697793650302,320,320,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,0,1369,0,0.4711298942565918,False,80,20180727195704047,0,12,5S QD,michael3,0,all_folded,trash,BB,B,0,0,0.13423650793647202,0.2930546655780119,0.2726444434025976,0,none,,"[0, 1, 0, 0]",Deal,22,0,0,40,384,-0.25,-0.406
7,0,0,0,0,4,0,0,0,4,0,341,check,0.75,0,0,0,320,0,KC 8S 9D,0,2,9,1,1,13,13,8,1,13,0,9,0,0,0,0,12,5,17,0,1369,0,0.2947511672973633,True,0,20180727195704047,0,13,5S QD,michael3,80,none,ml_fold,BB,B,80,320,0.11143695014662756,0.3076035261650514,0.18947571991381995,-0.022799557789844452,none,0.13423650793647202,"[0, 1, 0, 0]",Flop,22,0,0,40,384,0.0,-0.248
7,0,0,0,0,4,0,0,0,3,0,321,bet,0.75,1317,0,1369,320,0,KC 8S 9D TD,0,3,10,2,1,13,13,8,2,10,0,9,0,0,0,0,12,5,17,0,1369,0,0.30042600631713867,True,0,20180727195704047,0,13,5S QD,michael3,80,none,ml_raise,BB,B,80,320,0.09501557632398754,0.2810307292546769,0.1824000389174788,-0.01642137382264003,none,0.11143695014662756,"[0, 0, 1, 1317]",Turn,22,0,0,40,384,0.0,-0.298
7,3,0,3,0,7,0,0,3,4,0,60000,check,0.75,0,40,165.92506289680165,320,280,,,,,,,,,,,,0,9,0,0,0,0,5,2,7,0,1649,40,0.4708678722381592,False,40,20180727195704047,0,5,2H 5D,michael3,40,all_folded,trash,SB,B,0,0,0.10062162698411259,0.2693780849946738,0.22275741006383795,0,none,,"[0, 1, 0, 0]",Deal,23,0,0,40,384,0.0,-0.406
7,0,0,0,0,4,0,0,0,4,0,90,check,0.75,0,0,0,320,0,3D JD 4D,0,2,4,1,1,11,11,3,3,11,0,9,0,0,0,0,5,2,7,0,1609,0,0.27067017555236816,True,0,20180727195704047,0,11,2H 5D,michael3,80,none,ml_fold,SB,B,80,320,0.3,0.45825756949558394,0.4136478772349048,0.1993783730158874,none,0.10062162698411259,"[0, 1, 0, 0]",Flop,23,0,0,40,384,0.0,-0.248
7,0,0,0,0,4,0,0,0,4,0,90,bet,0.75,1222,0,1609,320,0,3D JD 4D 6S,0,2,4,1,1,11,11,3,3,11,0,9,0,0,0,0,5,2,7,0,1609,0,0.28679394721984863,True,0,20180727195704047,4,6,2H 5D,michael3,80,none,ml_raise,SB,B,80,320,0.7277777777777777,0.4270556675772803,0.8604186737486306,0.42777777777777776,none,0.3,"[0, 0, 1, 1222]",Turn,23,0,0,40,384,0.0,-0.298
