N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
7,1,0,1,0,7,0,0,1,6,0,60000,raise,0.75,0,0,1917.945208332824,160,420,,,,,,,,,,,,0,1,0,0,1,1,13,13,26,0,5075,360,0.4303882122039795,False,0,20180727180140335,1,13,KH KD,michael3,360,all_folded,allin,3,M,0,0,0.37792023809513775,0.39254263183654897,0.574776459497415,0,none,,"[0, 0, 0.2, 'raise']",Deal,9,0,0,20,142,0.46153846153846156,-0.406
7,1,0,0,0,3,1,0,0,3,0,335,bet,0.75,2647,0,4355,1728,40,JS 9S 5H,0,0,0,1,1,11,11,5,2,11,0,1,0,0,1,1,13,13,26,0,4355,40,0.24280905723571777,False,0,20180727180140335,1,13,KH KD,michael3,40,none,ml_raise,3,M,720,1688,0.7268656716417911,0.4430498403795783,0.8373668485597092,0.3489454335466533,none,0.37792023809513775,"[0, 0, 1, 2647]",Flop,9,0,0,20,142,0.02262443438914027,-0.248
6,2,0,0,0,6,0,0,0,6,0,60000,bet,0.75,1774,0,1953.5715425928026,160,100,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,1,6083,40,0.5365900993347168,False,0,20180727180140335,0,14,KD AD,michael3,40,none,ml_raise,2,E,0,0,0.32115264550268,0.39105147975747634,0.45936075547428834,0,none,,"[0, 0, 1, 1774]",Deal,10,0,0,20,142,0.2857142857142857,-0.29600000000000004
6,1,0,0,0,6,0,0,0,6,0,60000,fold,0.75,0,0,1013.8500642857141,160,60,,,,,,,,,,,,0,9,0,0,0,0,11,7,18,0,6183,40,0.4585609436035156,False,0,20180727180140335,0,11,JC 7H,michael3,40,none,trash,1,E,0,0,0.1639738095238095,0.30285615617638667,0.2735683438870732,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,142,0.4,-0.29600000000000004
6,2,0,1,0,6,0,0,1,5,0,60000,fold,0.75,0,40,982.9799456349174,160,280,,,,,,,,,,,,0,9,0,0,0,0,13,3,16,0,6143,40,0.4655890464782715,False,40,20180727180140335,0,13,KD 3H,michael3,40,all_folded,trash,BB,B,0,0,0.16001626984126932,0.2996601140610736,0.26853612846506214,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,142,0.0,-0.29600000000000004
6,5,0,0,0,6,0,0,0,6,0,60000,check,0.75,0,20,1116.6805051586791,160,220,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,0,6123,20,0.4668099880218506,False,20,20180727180140335,0,13,7D KC,michael3,20,none,trash,SB,B,0,0,0.1823747354497271,0.31244248467622604,0.2966760433452969,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,20,142,0.0,-0.29600000000000004
6,0,0,0,0,6,0,0,0,6,0,75,check,0.75,0,0,0,240,0,QH 9H 5C,0,0,0,1,1,12,12,5,2,12,0,9,0,0,0,0,13,7,20,0,6103,0,0.26027536392211914,True,0,20180727180140335,0,13,7D KC,michael3,40,none,ml_fold,SB,B,40,240,0.06666666666666667,0.24944382578492943,0.12852873546132917,-0.11570806878306043,none,0.1823747354497271,"[0, 1, 0, 0]",Flop,13,0,0,20,142,0.0,-0.248
6,2,0,3,0,6,0,0,3,3,0,411,fold,0.75,0,0,0,320,80,QH 9H 5C,0,0,0,1,1,12,12,5,2,12,0,9,0,0,0,0,13,7,20,0,6103,40,0.21226000785827637,False,0,20180727180140335,0,13,7D KC,michael3,40,all_folded,fold,SB,B,40,240,0.08637469586374696,0.27764958177520094,0.15604200013763092,-0.09600003958598013,check,0.1823747354497271,"[1, 0, 0, 0]",Flop,13,0,0,20,142,0.1111111111111111,-0.248
6,3,0,1,0,6,0,0,1,5,0,60000,fold,0.75,0,0,855.2531079365666,160,140,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,0,6103,40,0.443065881729126,False,0,20180727180140335,0,12,2C QD,michael3,40,all_folded,trash,D,L,0,0,0.14013650793651755,0.28377064815795583,0.24288657444973405,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,20,142,0.2222222222222222,-0.29600000000000004
6,2,0,1,0,6,1,0,1,5,0,60000,fold,0.75,0,0,867.5592100529541,320,137,,,,,,,,,,,,0,9,1,0,0,0,5,4,9,0,6103,80,0.44708919525146484,False,0,20180727180140335,0,5,4C 5S,michael3,80,all_folded,trash,3,L,0,0,0.14215291005291728,0.3012552620891341,0.24551815296522556,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,40,142,0.3686635944700461,-0.29600000000000004
6,2,0,0,0,6,1,0,0,6,0,60000,fold,0.75,0,0,1113.0330104496845,320,188,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,0,6103,80,0.4689042568206787,False,0,20180727180140335,0,13,KD 7C,michael3,80,none,trash,2,E,0,0,0.1823747354497271,0.31244248467622604,0.2966760433452969,0,none,,"[1, 0, 0, 0]",Deal,16,0,0,40,142,0.29850746268656714,-0.29600000000000004
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,80,1334.4036169308697,320,480,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,1,6023,80,0.4537951946258545,False,80,20180727180140335,0,9,9D 6D,michael3,80,none,trash,BB,B,0,0,0.2215513227512651,0.3425290597823525,0.29879538592671645,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,40,142,0.0,-0.186
4,3,0,0,0,4,0,0,0,4,0,60000,check,0.75,0,40,1599.3176293647668,320,280,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,1,5983,40,0.42619919776916504,False,40,20180727180140335,0,9,9D 6D,michael3,40,none,trash,SB,B,0,0,0.26731031746026523,0.348711324191051,0.30094454757231154,0,none,,"[0, 1, 0, 0]",Deal,18,0,0,40,142,0.0,-0.076
4,0,0,0,0,4,0,0,0,4,0,88,check,0.75,0,0,0,320,0,4H 9C 7D,0,0,0,0,1,9,9,4,1,9,0,9,0,0,0,0,9,6,15,1,5943,0,0.2600390911102295,True,0,20180727180140335,1,9,9D 6D,michael3,80,none,ml_fold,SB,B,80,320,0.39204545454545453,0.47939867421904203,0.5131207248296052,0.1247351370851893,none,0.26731031746026523,"[0, 1, 0, 0]",Flop,18,0,0,40,142,0.0,-0.248
4,2,0,1,0,4,0,0,1,3,0,408,fold,0.75,0,0,0,480,160,4H 9C 7D,0,0,0,0,1,9,9,4,1,9,0,9,0,0,0,0,9,6,15,1,5943,80,0.25769805908203125,False,0,20180727180140335,1,9,9D 6D,michael3,80,all_folded,ml_fold,SB,B,80,320,0.44607843137254904,0.4820649148027826,0.5693552537387918,0.1787681139122838,check,0.26731031746026523,"[1, 0, 0, 0]",Flop,18,0,0,40,142,0.14285714285714285,-0.248
4,2,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,1350.5066583330338,320,200,,,,,,,,,,,,0,9,0,0,0,0,12,3,15,0,5943,80,0.430347204208374,False,0,20180727180140335,0,12,3C QS,michael3,80,none,trash,D,L,0,0,0.22724325396820355,0.3094558856945816,0.25909113150009233,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,40,142,0.2857142857142857,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,1478.604249999729,640,240,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,1,5943,160,0.45611095428466797,False,0,20180727180140335,0,9,5C 9C,michael3,160,none,trash,1,E,0,0,0.24879761904757344,0.33997372975364615,0.28165365613866117,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,80,142,0.4,-0.076
4,4,0,0,0,4,0,0,0,4,0,60000,check,0.75,0,160,1321.5497482140481,640,640,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,0,5783,0,0.43442821502685547,False,160,20180727180140335,0,10,TC 6H,michael3,0,none,trash,BB,B,0,0,0.2285232142856732,0.3144599195105184,0.2604341974956908,0,none,,"[0, 1, 0, 0]",Deal,21,0,0,80,142,-0.25,-0.076
4,0,0,0,0,4,0,0,0,4,0,346,check,0.75,0,0,0,640,0,3D TD 4D,0,2,4,1,1,10,10,3,3,10,0,9,0,0,0,0,10,6,16,0,5783,0,0.27286505699157715,True,0,20180727180140335,1,10,TC 6H,michael3,160,none,ml_fold,BB,B,160,640,0.351878612716763,0.47012259777788606,0.47031258419420613,0.12335539843108981,none,0.2285232142856732,"[0, 1, 0, 0]",Flop,21,0,0,80,142,0.0,-0.248
4,3,0,0,0,4,0,0,0,4,0,672,fold,0.75,0,0,0,1120,480,3D TD 4D,0,2,4,1,1,10,10,3,3,10,0,9,0,0,0,0,10,6,16,0,5783,160,0.25701308250427246,False,0,20180727180140335,1,10,TC 6H,michael3,160,none,ml_fold,BB,B,160,640,0.3314732142857143,0.4614641577905944,0.4482174125503128,0.10295000000004109,check,0.2285232142856732,"[1, 0, 0, 0]",Flop,21,0,0,80,142,0.125,-0.248
4,2,0,1,0,4,0,0,1,3,0,60000,check,0.75,0,80,1243.7609333331832,640,400,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,1,5703,80,0.43811583518981934,False,80,20180727180140335,0,4,3H 4H,michael3,80,all_folded,trash,SB,B,0,0,0.21808888888886255,0.3355552116280897,0.24947294376543508,0,none,,"[0, 1, 0, 0]",Deal,22,0,0,80,142,0.0,-0.076
4,0,0,0,0,3,0,0,0,3,0,81,check,0.75,0,0,0,480,0,5S 7C 4D,0,2,5,0,1,7,7,4,1,7,0,9,0,0,0,0,4,3,7,1,5623,0,0.26289892196655273,True,0,20180727180140335,1,4,3H 4H,michael3,160,none,ml_call,SB,B,160,480,0.38271604938271603,0.46661114046825325,0.503256416836724,0.16462716049385348,none,0.21808888888886255,"[0, 1, 0, 0]",Flop,22,0,0,80,142,0.0,-0.248
4,1,0,1,0,3,0,0,1,2,0,436,check,0.75,0,0,0,658,178,5S 7C 4D,0,2,5,0,1,7,7,4,1,7,0,9,0,0,0,0,4,3,7,1,5623,178,0.2607412338256836,False,0,20180727180140335,1,4,3H 4H,michael3,178,all_folded,ml_call,SB,B,160,480,0.33142201834862384,0.4635643015330938,0.44816167043030014,0.11333312945976129,check,0.21808888888886255,"[0, 1, 0, 0]",Flop,22,0,0,80,142,0.21291866028708134,-0.248
4,0,0,0,0,3,0,0,0,2,0,82,bet,0.75,4293,0,5445,836,0,5S 7C 4D 5C,0,2,5,0,2,5,7,4,2,7,0,9,0,0,0,0,4,3,7,1,5445,0,0.29522204399108887,True,0,20180727180140335,2,5,3H 4H,michael3,160,none,ml_raise,SB,B,338,836,0.38414634146341464,0.43685949970970656,0.5290913878716542,0.052724323114790805,none,0.33142201834862384,"[0, 0, 1, 4293]",Turn,22,0,0,80,142,0.0,-0.298
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,0,1712.9907099201905,640,240,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,0,6281,160,0.4305131435394287,False,0,20180727180140335,0,11,JD 8H,michael3,160,all_folded,trash,D,L,0,0,0.2727257936507229,0.33368923903231784,0.30657323091414207,0,none,,"[1, 0, 0, 0]",Deal,23,0,0,80,142,0.4,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,bet,0.75,1650,0,1952.1497547614545,1280,480,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,6281,320,0.5079860687255859,False,0,20180727180140335,0,13,KH 9C,michael3,320,none,ml_raise,1,E,0,0,0.3108023809523093,0.34109645901587415,0.34597685765386166,0,none,,"[0, 0, 1, 1650]",Deal,24,0,0,160,142,0.4,-0.076
4,0,0,0,0,2,0,0,0,2,0,340,check,0.75,0,0,0,3460,0,3S 4D 5S,0,3,5,0,1,5,5,3,2,5,0,8,0,0,0,0,13,9,22,0,4631,0,0.28525495529174805,True,0,20180727180140335,0,13,KH 9C,michael3,320,none,ml_call,1,E,1650,3460,0.3573529411764706,0.4738193303206056,0.4761995033005797,0.04655056022416132,none,0.3108023809523093,"[0, 1, 0, 0]",Flop,24,0,0,160,142,0.0,-0.248
4,1,0,0,0,2,0,0,0,2,0,337,fold,0.75,0,0,4631,6163,2703,3S 4D 5S JC,0,3,5,1,1,11,11,3,2,5,0,8,0,0,0,0,13,9,22,0,4631,2703,0.2336440086364746,False,0,20180727180140335,0,13,KH 9C,michael3,2703,none,fold,1,E,1650,3460,0.2626112759643917,0.43751694185815476,0.3937470533365529,-0.09474166521207888,none,0.3573529411764706,"[1, 0, 0, 0]",Turn,24,0,0,160,142,0.30487254680803066,-0.298
4,2,0,2,0,4,0,0,2,2,0,60000,check,0.75,0,320,1017.0598446426151,1280,800,,,,,,,,,,,,0,9,0,0,0,0,12,4,16,0,4311,0,0.41753315925598145,False,320,20180727180140335,0,12,4D QH,michael3,0,all_folded,trash,BB,B,0,0,0.23592202380946767,0.3137235457356972,0.26818962462992946,0,none,,"[0, 1, 0, 0]",Deal,25,0,0,160,142,-0.4,-0.076
4,0,0,0,0,2,0,0,0,2,0,77,check,0.75,0,0,0,800,0,5C JC 2D,0,0,0,1,1,11,11,2,2,11,0,9,0,0,0,0,12,4,16,0,4311,0,0.27614903450012207,True,0,20180727180140335,0,12,4D QH,michael3,320,none,ml_fold,BB,B,320,800,0.2077922077922078,0.4057272558912547,0.308412567253239,-0.028129816017259862,none,0.23592202380946767,"[0, 1, 0, 0]",Flop,25,0,0,160,142,0.0,-0.248
4,2,0,1,0,4,0,0,1,3,0,60000,check,0.75,0,160,1409.826720237812,1280,800,,,,,,,,,,,,0,9,0,0,0,0,10,7,17,1,4951,160,0.49814796447753906,False,160,20180727180140335,0,10,TC 7C,michael3,160,all_folded,trash,SB,B,0,0,0.2847559523808952,0.3537704208220728,0.31905461007759245,0,none,,"[0, 1, 0, 0]",Deal,26,0,0,160,142,0.0,-0.076
4,0,0,0,0,3,0,0,0,3,0,95,check,0.75,0,0,0,960,0,JC 8D AD,1,0,0,2,1,14,14,8,2,14,0,9,0,0,0,0,10,7,17,1,4791,0,0.2745542526245117,True,0,20180727180140335,0,14,TC 7C,michael3,320,none,ml_fold,SB,B,320,960,0.41578947368421054,0.4606591287184624,0.5380181517867431,0.13103352130331536,none,0.2847559523808952,"[0, 1, 0, 0]",Flop,26,0,0,160,142,0.0,-0.248
4,1,0,1,0,3,0,0,1,2,0,421,fold,0.75,0,0,0,1309,349,JC 8D AD,1,0,0,2,1,14,14,8,2,14,0,9,0,0,0,0,10,7,17,1,4791,349,0.26530885696411133,False,0,20180727180140335,0,14,TC 7C,michael3,349,all_folded,ml_fold,SB,B,320,960,0.37173396674584325,0.47228903228645197,0.4915843960782546,0.08697801436494806,check,0.2847559523808952,"[1, 0, 0, 0]",Flop,26,0,0,160,142,0.21049457177322076,-0.248
4,2,0,1,0,4,1,0,1,3,0,60000,fold,0.75,0,0,1094.8547196426603,1280,354,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,0,4791,320,0.43051695823669434,False,0,20180727180140335,0,10,6S TC,michael3,320,all_folded,trash,D,L,0,0,0.2285232142856732,0.3144599195105184,0.2604341974956908,0,none,,"[1, 0, 0, 0]",Deal,27,0,0,160,142,0.47477744807121663,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,1621.1546249996536,2560,960,,,,,,,,,,,,1,6,0,0,0,0,14,5,19,1,4791,640,0.48252105712890625,False,0,20180727180140335,0,14,AD 5D,michael3,640,none,ml_fold,1,E,0,0,0.3383749999999277,0.36006258130224733,0.3743349169596464,0,none,,"[1, 0, 0, 0]",Deal,28,0,0,320,142,0.4,-0.076
4,3,0,1,0,4,1,0,1,3,0,60000,check,0.75,0,320,1905.5527577379428,2560,708,,,,,,,,,,,,1,4,0,0,1,0,14,11,25,1,4791,0,0.4715099334716797,False,320,20180727180140335,0,14,AH JH,michael3,0,all_folded,ml_call,SB,B,0,0,0.3977359126983809,0.3688176377001316,0.43493261844023073,0,none,,"[0, 1, 0, 0]",Deal,30,0,0,320,142,-0.4519774011299435,-0.076
4,0,0,0,0,3,1,0,0,3,0,73,check,0.75,0,0,0,708,0,6C TH 2D,0,0,0,1,1,10,10,2,1,6,1,4,0,0,1,0,14,11,25,1,4791,0,0.2816770076751709,True,0,20180727180140335,0,14,AH JH,michael3,640,none,ml_call,SB,B,320,708,0.4246575342465753,0.49429091925119767,0.5472416822208723,0.02692162154819444,none,0.3977359126983809,"[0, 1, 0, 0]",Flop,30,0,0,320,142,0.0,-0.248
4,2,0,1,0,4,1,0,1,3,0,60000,check,0.75,0,0,1523.7318541662266,2560,844,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,5295,640,0.49033021926879883,False,0,20180727180140335,0,13,KC 8H,michael3,640,all_folded,ml_call,D,L,0,0,0.28776805555547247,0.3304785559410024,0.32217496049837796,0,none,,"[0, 1, 0, 0]",Deal,31,0,0,320,142,0.431266846361186,-0.076
4,2,0,1,0,4,1,0,1,3,0,60000,fold,0.75,0,640,1339.5602986107244,2560,2124,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,4655,640,0.4375288486480713,False,0,20180727180140335,0,13,KC 8H,michael3,640,all_folded,ml_fold,D,L,0,0,0.28776805555547247,0.3304785559410024,0.32217496049837796,0,call,,"[1, 0, 0, 0]",Deal,31,0,0,320,142,0.23154848046309695,-0.076
