tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
238,20180727184539523,1,10,160dd085468f37aecdfa8122d0fefb51,False,True,True,3000,0,True,False,D,4H 4C,JS 7S 2D AH KH,11.3328,Pair,0.0
238,20180727184539523,1,10,7161f77ab4cbe66fb891fa4ad010e70b,False,True,True,3217,0,False,False,SB,JD 7D,JS 7S 2D AH KH,63.2048,Two Pair,765.0
238,20180727184539523,1,10,4e4260f9a7e96cf1e14e17f8900aad25,False,True,True,2980,0,True,False,BB,2C 2S,JS 7S 2D AH KH,100.3072,Three of a Kind,0.0
238,20180727184539523,1,10,9a8c3ff255ff78df142ee6d73397bc25,False,True,True,2803,0,True,False,1,QC 2H,JS 7S 2D AH KH,9.3584,Pair,0.0
238,20180727184539523,1,10,b94409cbd153253e63e82b6a56d658b6,False,True,True,3000,0,True,False,2,9D 8D,JS 7S 2D AH KH,8.1376,High Card,0.0
238,20180727184539523,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3000,0,True,False,3,JC 5S,JS 7S 2D AH KH,18.3088,Pair,0.0
238,20180727184539523,2,10,160dd085468f37aecdfa8122d0fefb51,False,True,True,3118,0,False,False,3,5D 8C,8D AS AH 5S 9S,94.0064,Two Pair,196.0
238,20180727184539523,2,10,7161f77ab4cbe66fb891fa4ad010e70b,False,True,True,3197,0,True,False,D,3H JD,8D AS AH 5S 9S,21.0352,Pair,0.0
238,20180727184539523,2,10,4e4260f9a7e96cf1e14e17f8900aad25,False,True,True,2960,0,True,False,SB,2D JH,8D AS AH 5S 9S,21.0352,Pair,0.0
238,20180727184539523,2,10,9a8c3ff255ff78df142ee6d73397bc25,False,True,True,2725,0,False,False,BB,6C KC,8D AS AH 5S 9S,21.112,Pair,0.0
238,20180727184539523,2,10,b94409cbd153253e63e82b6a56d658b6,False,True,True,3000,0,True,False,1,QS 7S,8D AS AH 5S 9S,123.2644,Flush,0.0
238,20180727184539523,2,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3000,0,True,False,2,QC 9H,8D AS AH 5S 9S,95.0512,Two Pair,0.0
238,20180727184539523,3,10,160dd085468f37aecdfa8122d0fefb51,False,True,True,2894,0,True,False,2,JD AD,9C 7C JC TS AS,97.0128,Two Pair,0.0
238,20180727184539523,3,10,7161f77ab4cbe66fb891fa4ad010e70b,False,True,True,6206,0,False,False,3,KC TC,9C 7C JC TS AS,123.1488,Flush,5749.0
