N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
6,5,0,1,0,6,0,0,1,5,0,60000,check,0.75,0,40,697.8831845237917,160,220,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,3777,0,0.3939950466156006,False,40,20180727185815926,0,12,8C QD,michael3,0,all_folded,trash,BB,B,0,0,0.18477182539682066,0.3153852453815392,0.2996530816503585,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,20,266,-0.18181818181818182,-0.29600000000000004
6,0,0,0,0,5,0,0,0,5,0,77,check,0.75,0,0,0,220,0,7S AH 9H,1,0,0,1,1,14,14,7,2,14,0,9,0,0,0,0,12,8,20,0,3777,0,0.19812297821044922,True,0,20180727185815926,0,14,8C QD,michael3,40,none,ml_fold,BB,B,40,220,0.03896103896103896,0.19350213539936806,0.08694956854008223,-0.14581078643578171,none,0.18477182539682066,"[0, 1, 0, 0]",Flop,10,0,0,20,266,0.0,-0.248
6,1,0,3,0,5,0,0,3,2,0,425,fold,0.75,0,0,0,759,539,7S AH 9H,1,0,0,1,1,14,14,7,2,14,0,9,0,0,0,0,12,8,20,0,3777,539,0.17065691947937012,False,0,20180727185815926,0,14,8C QD,michael3,539,all_folded,fold,BB,B,40,220,0.08823529411764706,0.27414541641720097,0.15857721731547803,-0.0965365312791736,check,0.18477182539682066,"[1, 0, 0, 0]",Flop,10,0,0,20,266,0.4152542372881356,-0.248
6,4,0,1,0,6,0,0,1,5,0,60000,check,0.75,0,20,373.3389541005399,160,180,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,3757,20,0.39157986640930176,False,20,20180727185815926,0,3,3D 2S,michael3,20,all_folded,trash,SB,B,0,0,0.09937156084656372,0.2553710500593715,0.18792299413487157,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,20,266,0.0,-0.29600000000000004
6,0,0,0,0,5,0,0,0,5,0,60,check,0.75,0,0,0,200,0,5C 8D 4S,0,2,5,0,1,8,8,4,1,5,0,9,0,0,0,0,3,2,5,0,3737,0,0.19911599159240723,True,0,20180727185815926,0,8,3D 2S,michael3,40,none,ml_fold,SB,B,40,200,0.125,0.3112474899497183,0.2070182906430023,0.02562843915343628,none,0.09937156084656372,"[0, 1, 0, 0]",Flop,11,0,0,20,266,0.0,-0.248
6,2,0,1,0,5,0,0,1,4,0,387,fold,0.75,0,0,0,280,80,5C 8D 4S,0,2,5,0,1,8,8,4,1,5,0,9,0,0,0,0,3,2,5,0,3737,40,0.2107548713684082,False,0,20180727185815926,0,8,3D 2S,michael3,40,all_folded,ml_fold,SB,B,40,200,0.16795865633074936,0.3650871098435346,0.26066838925553437,0.06858709548418564,check,0.09937156084656372,"[1, 0, 0, 0]",Flop,11,0,0,20,266,0.125,-0.248
6,1,0,1,0,6,0,0,1,5,0,60000,fold,0.75,0,0,405.3572342592767,160,180,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,3737,80,0.388638973236084,False,0,20180727185815926,0,4,4C 2S,michael3,80,all_folded,trash,D,L,0,0,0.10847129629630096,0.26740961286890463,0.20051981232026123,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,266,0.3076923076923077,-0.29600000000000004
6,2,0,1,0,6,0,0,1,5,0,60000,fold,0.75,0,0,523.6901301587661,320,200,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,0,3737,80,0.4665038585662842,False,0,20180727185815926,0,12,2S QD,michael3,80,all_folded,trash,3,L,0,0,0.14013650793651755,0.28377064815795583,0.24288657444973405,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,40,266,0.2857142857142857,-0.29600000000000004
6,1,0,1,0,6,0,0,1,5,0,60000,fold,0.75,0,0,708.4961493385887,320,120,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,1,3737,80,0.40454888343811035,False,0,20180727185815926,0,10,6C TC,michael3,80,all_folded,trash,2,E,0,0,0.18958955026454072,0.33647865627457285,0.30561450974192106,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,40,266,0.4,-0.29600000000000004
6,1,0,0,0,6,0,0,0,6,0,60000,bet,0.75,909,0,940.319659126902,320,120,,,,,,,,,,,,1,6,0,0,0,0,14,8,22,1,3737,80,0.4860959053039551,False,0,20180727185815926,0,14,8S AS,michael3,80,none,ml_raise,1,E,0,0,0.25162420634918437,0.36411775815174713,0.3800723363343404,0,none,,"[0, 0, 1, 909]",Deal,15,0,0,40,266,0.4,-0.29600000000000004
6,5,0,1,0,6,0,0,1,5,0,60000,bet,0.75,944,80,976.7356972221575,320,440,,,,,,,,,,,,1,6,0,0,0,0,14,9,23,1,3777,0,0.5118081569671631,False,80,20180727185815926,0,14,AS 9S,michael3,0,all_folded,ml_raise,BB,B,0,0,0.2586009259259088,0.3655785626661099,0.3882092122665637,0,none,,"[0, 0, 1, 944]",Deal,16,0,0,40,266,-0.18181818181818182,-0.29600000000000004
6,4,0,1,0,6,0,0,1,5,0,60000,bet,0.75,812,40,837.6349160052467,320,360,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,4177,40,0.4751720428466797,False,40,20180727185815926,0,14,7S AH,michael3,40,all_folded,ml_raise,SB,B,0,0,0.2005350529100423,0.3226642216770815,0.3190536693152706,0,none,,"[0, 0, 1, 812]",Deal,17,0,0,40,266,0.0,-0.29600000000000004
6,3,0,1,0,6,0,0,1,5,0,60000,fold,0.75,0,0,718.0756710317444,320,280,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,1,4537,80,0.3983306884765625,False,0,20180727185815926,0,4,4C 3C,michael3,80,all_folded,trash,D,L,0,0,0.15827103174603138,0.3224659903917169,0.26630953643129873,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,40,266,0.2222222222222222,-0.29600000000000004
6,2,0,1,0,6,0,0,1,5,0,60000,fold,0.75,0,0,537.4040492063791,640,400,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,0,4537,160,0.39089393615722656,False,0,20180727185815926,0,4,4D 3H,michael3,160,all_folded,trash,3,L,0,0,0.11844920634921295,0.27803197389094503,0.21409843212337198,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,80,266,0.2857142857142857,-0.29600000000000004
6,1,0,1,0,6,0,0,1,5,0,60000,fold,0.75,0,0,843.3358796295995,640,240,,,,,,,,,,,,0,9,0,1,0,0,10,8,18,0,4537,160,0.39139723777770996,False,0,20180727185815926,0,10,TS 8C,michael3,160,all_folded,trash,2,E,0,0,0.18587962962962298,0.3237717976039538,0.30102644232514025,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,80,266,0.4,-0.29600000000000004
6,1,0,0,0,6,0,0,0,6,0,60000,fold,0.75,0,0,665.2160202381315,640,240,,,,,,,,,,,,0,9,0,0,0,0,11,5,16,0,4537,160,0.3892033100128174,False,0,20180727185815926,0,11,JC 5D,michael3,160,none,trash,1,E,0,0,0.14662023809524607,0.28990393473830584,0.2513234105756052,0,none,,"[1, 0, 0, 0]",Deal,21,0,0,80,266,0.4,-0.29600000000000004
5,4,0,1,0,5,0,0,1,4,0,60000,check,0.75,0,160,880.035219841046,640,640,,,,,,,,,,,,0,9,0,0,0,0,10,7,17,0,4377,0,0.4213838577270508,False,160,20180727185815926,0,10,7C TD,michael3,0,all_folded,trash,BB,B,0,0,0.20105899470894356,0.3172603591787496,0.27560631786813816,0,none,,"[0, 1, 0, 0]",Deal,22,0,0,80,266,-0.25,-0.186
5,0,0,1,0,4,0,0,1,3,0,338,check,0.75,0,0,0,640,0,8H 2D 6H,0,0,0,0,1,8,8,2,2,8,0,9,0,0,0,0,10,7,17,0,4377,0,0.26401185989379883,True,0,20180727185815926,0,10,7C TD,michael3,160,all_folded,ml_fold,BB,B,160,640,0.23520710059171598,0.42150419394320593,0.34039089138142553,0.03414810588277242,none,0.20105899470894356,"[0, 1, 0, 0]",Flop,22,0,0,80,266,0.0,-0.248
5,2,0,1,0,4,0,0,1,3,0,671,fold,0.75,0,0,0,960,320,8H 2D 6H,0,0,0,0,1,8,8,2,2,8,0,9,0,0,0,0,10,7,17,0,4377,160,0.2417891025543213,False,0,20180727185815926,0,10,7C TD,michael3,160,all_folded,ml_fold,BB,B,160,640,0.27049180327868855,0.44042341384723804,0.38065685011147965,0.06943280856974499,check,0.20105899470894356,"[1, 0, 0, 0]",Flop,22,0,0,80,266,0.14285714285714285,-0.248
5,3,0,1,0,5,0,0,1,4,0,60000,check,0.75,0,80,848.5955458992345,640,560,,,,,,,,,,,,0,9,0,0,0,0,12,6,18,0,4297,80,0.43085289001464844,False,80,20180727185815926,0,12,6H QS,michael3,80,all_folded,trash,SB,B,0,0,0.197485582010527,0.3085435631438223,0.27153251301327774,0,none,,"[0, 1, 0, 0]",Deal,23,0,0,80,266,0.0,-0.186
5,0,0,0,0,4,0,0,0,4,0,66,bet,0.75,3859,0,4217,640,0,QD 3D 6S,0,0,0,1,1,12,12,3,2,12,0,9,0,0,0,0,12,6,18,0,4217,0,0.25882863998413086,True,0,20180727185815926,2,12,6H QS,michael3,160,none,ml_raise,SB,B,160,640,0.6363636363636364,0.48104569292083466,0.7556629682080034,0.43887805435310934,none,0.197485582010527,"[0, 0, 1, 3859]",Flop,23,0,0,80,266,0.0,-0.248
5,2,0,1,0,5,0,0,1,4,0,60000,fold,0.75,0,0,1227.6273087297095,640,400,,,,,,,,,,,,0,9,0,0,0,0,13,6,19,1,4857,160,0.42763400077819824,False,0,20180727185815926,0,13,KH 6H,michael3,160,all_folded,trash,D,L,0,0,0.25275423280414033,0.35099850669640426,0.33358820017409363,0,none,,"[1, 0, 0, 0]",Deal,24,0,0,80,266,0.2857142857142857,-0.186
5,1,0,1,0,5,0,0,1,4,0,60000,fold,0.75,0,0,1008.1757134917407,1280,480,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,0,4857,320,0.41821718215942383,False,0,20180727185815926,0,13,5C KH,michael3,320,all_folded,trash,2,E,0,0,0.20757169312162665,0.31504372900535826,0.283007405949788,0,none,,"[1, 0, 0, 0]",Deal,25,0,0,160,266,0.4,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,969.4784011902301,1280,480,,,,,,,,,,,,0,9,0,1,0,0,9,7,16,0,4857,320,0.4649209976196289,False,0,20180727185815926,0,9,7S 9D,michael3,320,none,trash,1,E,0,0,0.19960436507931442,0.31702684018471866,0.27394911710232284,0,none,,"[1, 0, 0, 0]",Deal,26,0,0,160,266,0.4,-0.186
5,2,0,3,0,5,0,0,3,2,0,60000,bet,0.75,1625,320,1663.003742591335,1280,800,,,,,,,,,,,,0,3,0,0,1,1,10,10,20,0,4537,0,0.49605512619018555,False,320,20180727185815926,1,10,TC TH,michael3,0,all_folded,ml_raise,BB,B,0,0,0.36654259259231536,0.3414107452796823,0.45616856432839104,0,none,,"[0, 0, 1, 1625]",Deal,27,0,0,160,266,-0.4,-0.186
5,0,0,0,0,2,0,0,0,2,0,112,check,0.75,0,0,2912,4050,0,7D 4D 6S,0,2,7,0,1,7,7,4,2,7,0,3,0,0,1,1,10,10,20,0,2912,0,0.27019405364990234,True,0,20180727185815926,1,10,TC TH,michael3,320,none,ml_call,BB,B,1945,4050,0.6428571428571429,0.46974808707021093,0.7616881839471317,0.27631455026482754,none,0.36654259259231536,"[0, 1, 0, 0]",Flop,27,0,0,160,266,0.0,-0.248
5,0,0,0,0,2,0,0,0,2,0,105,check,0.75,0,0,2912,4050,0,7D 4D 6S AD,1,2,7,1,1,14,14,4,3,14,0,3,0,0,1,1,10,10,20,0,2912,0,0.29233479499816895,True,0,20180727185815926,1,10,TC TH,michael3,320,none,ml_call,BB,B,1945,4050,0.7714285714285715,0.4199125273342591,0.8965625045741806,0.12857142857142856,none,0.6428571428571429,"[0, 1, 0, 0]",Turn,27,0,0,160,266,0.0,-0.298
5,0,0,0,0,2,0,0,0,2,0,137,check,0.75,0,0,2912,4050,0,7D 4D 6S AD 8H,1,3,8,1,1,14,14,4,3,14,0,3,0,0,1,1,10,10,20,0,2912,0,0.292233943939209,True,0,20180727185815926,1,10,TC TH,michael3,320,none,ml_call,BB,B,1945,4050,0.5693430656934306,0.49516819288019354,0.7401760922370973,-0.20208550573514084,none,0.7714285714285715,"[0, 1, 0, 0]",River,27,0,0,160,266,0.0,-0.345
5,3,0,1,0,5,0,0,1,4,0,60000,check,0.75,0,160,1449.2929626980074,1280,1120,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,1,6802,160,0.45485472679138184,False,160,20180727185815926,0,12,QH 2H,michael3,160,all_folded,trash,SB,B,0,0,0.21306865079359122,0.3367564259898849,0.2892311427929359,0,none,,"[0, 1, 0, 0]",Deal,28,0,0,160,266,0.0,-0.186
5,0,0,0,0,4,0,0,0,4,0,73,check,0.75,0,0,0,1280,0,5S 6D 2S,0,2,6,0,1,6,6,2,2,5,0,9,0,0,0,0,12,2,14,1,6642,0,0.24416017532348633,True,0,20180727185815926,1,2,QH 2H,michael3,320,none,ml_fold,SB,B,320,1280,0.2089041095890411,0.3837756252435223,0.3097224947266745,-0.004164541204550121,none,0.21306865079359122,"[0, 1, 0, 0]",Flop,28,0,0,160,266,0.0,-0.248
5,0,0,0,0,4,0,0,0,2,0,77,bet,0.75,6374,0,6642,1280,0,5S 6D 2S 5H,0,2,6,0,2,5,6,2,2,5,0,9,0,0,0,0,12,2,14,1,6642,0,0.26239705085754395,True,0,20180727185815926,2,5,QH 2H,michael3,320,none,ml_raise,SB,B,320,1280,0.17532467532467533,0.36721339001555053,0.28863755739333224,-0.03357943426436577,none,0.2089041095890411,"[0, 0, 1, 6374]",Turn,28,0,0,160,266,0.0,-0.298
5,2,0,1,0,5,0,0,1,4,0,60000,bet,0.75,1763,0,1788.4805701051635,1280,800,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,7922,320,0.491774320602417,False,0,20180727185815926,0,14,AC 3H,michael3,320,all_folded,ml_raise,D,L,0,0,0.2257612433861605,0.3264772145018297,0.30352461676216247,0,none,,"[0, 0, 1, 1763]",Deal,29,0,0,160,266,0.2857142857142857,-0.186
5,1,0,1,0,5,0,0,1,4,0,60000,fold,0.75,0,0,1740.9492722217803,2560,960,,,,,,,,,,,,0,9,0,1,0,0,9,7,16,0,8722,640,0.4423799514770508,False,0,20180727185815926,0,9,7H 9C,michael3,640,all_folded,trash,2,E,0,0,0.19960436507931442,0.31702684018471866,0.27394911710232284,0,none,,"[1, 0, 0, 0]",Deal,30,0,0,320,266,0.4,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,2351.039327776939,2560,960,,,,,,,,,,,,0,7,1,0,1,0,11,10,21,0,8722,640,0.5092020034790039,False,0,20180727185815926,0,11,TS JC,michael3,640,none,ml_fold,1,E,0,0,0.2695527777776816,0.3537072909665321,0.3520860893223635,0,none,,"[1, 0, 0, 0]",Deal,31,0,0,320,266,0.4,-0.186
5,2,0,3,0,5,0,0,3,2,0,60000,check,0.75,0,640,1344.6523714284012,2560,1600,,,,,,,,,,,,0,9,0,0,0,0,8,5,13,0,8082,0,0.4251270294189453,False,640,20180727185815926,0,8,5S 8H,michael3,0,all_folded,trash,BB,B,0,0,0.16637619047616942,0.29728128750709826,0.2356459352285203,0,none,,"[0, 1, 0, 0]",Deal,32,0,0,320,266,-0.4,-0.186
5,0,0,0,0,2,0,0,0,2,0,131,check,0.75,0,0,0,1600,0,7D 6D KH,0,2,7,1,1,13,13,6,2,7,0,9,0,0,0,0,8,5,13,0,8082,0,0.2624061107635498,True,0,20180727185815926,0,13,5S 8H,michael3,640,none,ml_call,BB,B,640,1600,0.45038167938931295,0.49368130242763436,0.5737695982511902,0.28400548891314353,none,0.16637619047616942,"[0, 1, 0, 0]",Flop,32,0,0,320,266,0.0,-0.248
5,0,0,0,0,2,0,0,0,2,0,108,bet,0.75,4517,0,8082,1600,0,7D 6D KH 3C,0,2,7,1,1,13,13,3,2,7,0,9,0,0,0,0,8,5,13,0,8082,0,0.294492244720459,True,0,20180727185815926,0,13,5S 8H,michael3,640,none,ml_raise,BB,B,640,1600,0.2962962962962963,0.4566232594791834,0.43237002762109294,-0.15408538309301667,none,0.45038167938931295,"[0, 0, 1, 4517]",Turn,32,0,0,320,266,0.0,-0.298
