N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
5,5,0,0,0,5,0,0,0,5,0,60000,check,0.75,0,40,547.132047618937,160,200,,,,,,,,,,,,0,9,0,0,0,0,11,5,16,0,3060,0,0.4249718189239502,False,40,20180727184539523,0,11,5D JH,michael3,0,none,trash,BB,B,0,0,0.1788013227512866,0.2994972686975695,0.2500738942717971,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,20,238,-0.2,-0.186
5,0,0,0,0,5,0,0,0,5,0,326,check,0.75,0,0,0,200,0,5S TC AS,1,0,0,2,1,14,14,5,2,14,0,9,0,0,0,0,11,5,16,0,3060,0,0.26167821884155273,True,0,20180727184539523,1,5,5D JH,michael3,40,none,ml_fold,BB,B,40,200,0.24846625766871167,0.4213410999191593,0.35563290208729054,0.06966493491742506,none,0.1788013227512866,"[0, 1, 0, 0]",Flop,9,0,0,20,238,0.0,-0.248
5,3,0,1,0,5,0,0,1,4,0,642,fold,0.75,0,0,0,503,303,5S TC AS,1,0,0,2,1,14,14,5,2,14,0,9,0,0,0,0,11,5,16,0,3060,101,0.2559061050415039,False,0,20180727184539523,1,5,5D JH,michael3,101,all_folded,ml_fold,BB,B,40,200,0.19158878504672897,0.38756886522885914,0.28918947491769953,0.012787462295442364,check,0.1788013227512866,"[1, 0, 0, 0]",Flop,9,0,0,20,238,0.1672185430463576,-0.248
4,3,0,0,0,4,0,0,0,4,0,60000,check,0.75,0,20,729.2284444442556,160,140,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,0,3040,20,0.40956711769104004,False,20,20180727184539523,0,13,KC 2S,michael3,20,none,trash,SB,B,0,0,0.23987777777771566,0.3161438951598918,0.272330438944829,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,20,238,0.0,-0.076
4,0,0,0,0,4,0,0,0,4,0,90,check,0.75,0,0,0,160,0,2D 8D 3C,0,2,3,0,1,8,8,2,2,8,0,9,0,0,0,0,13,2,15,0,3020,0,0.2978839874267578,True,0,20180727184539523,1,2,KC 2S,michael3,40,none,ml_fold,SB,B,40,160,0.2,0.4000000000000001,0.2992,-0.039877777777715645,none,0.23987777777771566,"[0, 1, 0, 0]",Flop,10,0,0,20,238,0.0,-0.248
4,1,0,2,0,4,0,0,2,2,0,444,fold,0.75,0,0,0,257,97,2D 8D 3C,0,2,3,0,1,8,8,2,2,8,0,9,0,0,0,0,13,2,15,0,3020,97,0.20402979850769043,False,0,20180727184539523,1,2,KC 2S,michael3,97,all_folded,fold,SB,B,40,160,0.21734234234234234,0.4062475612233492,0.3196268294627981,-0.022535435435373313,check,0.23987777777771566,"[1, 0, 0, 0]",Flop,10,0,0,20,238,0.2740112994350282,-0.248
4,2,0,0,0,4,0,0,0,4,0,60000,bet,0.75,824,0,858.51529365053,160,100,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,3020,40,0.48308491706848145,False,0,20180727184539523,0,14,AS 3C,michael3,40,none,ml_raise,D,L,0,0,0.2842765873015,0.33127817870662624,0.3185578453241923,0,none,,"[0, 0, 1, 824]",Deal,11,0,0,20,238,0.2857142857142857,-0.076
4,1,0,0,0,2,0,0,0,2,0,338,fold,0.75,0,0,0,2776,1048,JS 6S TC,0,2,11,2,1,11,11,6,2,11,1,7,0,0,0,0,14,3,17,0,2196,1048,0.26123595237731934,False,0,20180727184539523,0,14,AS 3C,michael3,1048,none,ml_fold,D,L,824,1728,0.4970414201183432,0.4955334267056045,0.6210392493070023,0.21276483281684316,none,0.2842765873015,"[1, 0, 0, 0]",Flop,11,0,0,20,238,0.27405857740585776,-0.248
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,503.64344999993574,320,120,,,,,,,,,,,,0,9,0,1,0,0,8,6,14,0,2196,80,0.4669020175933838,False,0,20180727184539523,0,8,8S 6C,michael3,80,none,trash,1,E,0,0,0.22934583333330408,0.3204183431433454,0.261297151870306,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,40,238,0.4,-0.076
4,3,0,1,0,4,0,0,1,3,0,60000,bet,0.75,632,80,647.9175206347512,320,240,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,2116,0,0.6826751232147217,False,80,20180727184539523,0,14,AD 7S,michael3,0,all_folded,ml_raise,BB,B,0,0,0.3061992063491263,0.33146860027173886,0.3412286321758304,0,none,,"[0, 0, 1, 632]",Deal,13,0,0,40,238,-0.3333333333333333,-0.076
4,3,0,0,0,4,0,0,0,4,0,60000,check,0.75,0,40,404.71916190476605,320,280,,,,,,,,,,,,0,9,0,0,0,0,7,3,10,0,2316,40,0.41248393058776855,False,40,20180727184539523,0,7,7H 3S,michael3,40,none,trash,SB,B,0,0,0.17474920634920815,0.2872249377555612,0.20361039234392717,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,40,238,0.0,-0.076
4,0,0,0,0,4,0,0,0,4,0,97,check,0.75,0,0,0,320,0,AH JD JC,1,0,0,3,2,11,14,11,1,11,0,9,0,0,0,0,7,3,10,0,2276,0,0.25681304931640625,True,0,20180727184539523,1,11,7H 3S,michael3,80,none,ml_fold,SB,B,80,320,0.05412371134020619,0.18384076804254645,0.11023660106097702,-0.12062549500900197,none,0.17474920634920815,"[0, 1, 0, 0]",Flop,14,0,0,40,238,0.0,-0.248
4,1,0,2,0,4,0,0,2,2,0,417,fold,0.75,0,0,0,573,253,AH JD JC,1,0,0,3,2,11,14,11,1,11,0,9,0,0,0,0,7,3,10,0,2276,253,0.20151901245117188,False,0,20180727184539523,1,11,7H 3S,michael3,253,all_folded,fold,SB,B,80,320,0.049160671462829736,0.1701708801800701,0.10277910873971066,-0.12558853488637842,check,0.17474920634920815,"[1, 0, 0, 0]",Flop,14,0,0,40,238,0.3062953995157385,-0.248
4,2,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,405.2716047619023,320,200,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,0,2276,80,0.41323375701904297,False,0,20180727184539523,0,4,3C 4D,michael3,80,none,trash,D,L,0,0,0.17806309523809416,0.2978754081596865,0.20713809981486114,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,40,238,0.2857142857142857,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,bet,0.75,822,0,831.2927428570613,640,240,,,,,,,,,,,,0,3,0,0,1,0,13,12,25,0,2276,160,0.5284888744354248,False,0,20180727184539523,0,13,QH KD,michael3,160,none,ml_raise,1,E,0,0,0.3652428571428213,0.36397502739035154,0.4018367200149649,0,none,,"[0, 0, 1, 822]",Deal,16,0,0,80,238,0.4,-0.076
4,3,0,1,0,4,0,0,1,3,0,60000,check,0.75,0,160,578.3475142855855,640,480,,,,,,,,,,,,0,6,0,0,0,1,3,3,6,0,2356,0,0.5734908580780029,False,160,20180727184539523,1,3,3D 3S,michael3,0,all_folded,ml_fold,BB,B,0,0,0.24547857142851676,0.33164222091820267,0.27818673606199096,0,none,,"[0, 1, 0, 0]",Deal,17,0,0,80,238,-0.3333333333333333,-0.076
4,1,0,0,0,3,0,0,0,3,0,343,fold,0.75,0,0,0,640,160,8C 7S 9H,0,3,9,0,1,9,9,7,1,8,0,6,0,0,0,1,3,3,6,0,2356,160,0.24065184593200684,False,0,20180727184539523,1,3,3D 3S,michael3,160,none,fold,BB,B,160,480,0.1457725947521866,0.34732646915835497,0.23328636071002132,-0.09970597667633016,none,0.24547857142851676,"[1, 0, 0, 0]",Flop,17,0,0,80,238,0.2,-0.248
4,3,0,0,0,4,0,0,0,4,0,60000,check,0.75,0,80,565.1642174602158,640,560,,,,,,,,,,,,0,9,0,1,0,0,9,7,16,0,2276,80,0.41223812103271484,False,80,20180727184539523,0,9,9C 7H,michael3,80,none,trash,SB,B,0,0,0.24831468253963787,0.3275055187198173,0.2811493653861477,0,none,,"[0, 1, 0, 0]",Deal,18,0,0,80,238,0.0,-0.076
4,0,0,0,0,4,0,0,0,4,0,93,check,0.75,0,0,0,640,0,5S KD JS,0,0,0,2,1,13,13,5,2,11,0,9,0,1,0,0,9,7,16,0,2196,0,0.2212080955505371,True,0,20180727184539523,0,13,9C 7H,michael3,160,none,fold,SB,B,160,640,0.0,0.0,0.0,-0.24831468253963787,none,0.24831468253963787,"[0, 1, 0, 0]",Flop,18,0,0,80,238,0.0,-0.248
4,1,0,2,0,4,0,0,2,2,0,424,fold,0.75,0,0,0,800,160,5S KD JS,0,0,0,2,1,13,13,5,2,11,0,9,0,1,0,0,9,7,16,0,2196,160,0.1980290412902832,False,0,20180727184539523,0,13,9C 7H,michael3,160,all_folded,fold,SB,B,160,640,0.09198113207547169,0.28281242470678286,0.16365296191534134,-0.1563335504641662,check,0.24831468253963787,"[1, 0, 0, 0]",Flop,18,0,0,80,238,0.16666666666666666,-0.248
4,2,0,0,0,4,0,0,0,4,0,60000,bet,0.75,730,0,739.564435714191,640,400,,,,,,,,,,,,0,7,1,0,1,0,12,11,23,0,2196,160,0.46022891998291016,False,0,20180727184539523,0,12,QD JS,michael3,160,none,ml_raise,D,L,0,0,0.33677797619043304,0.3590705362208562,0.37269620423372196,0,none,,"[0, 0, 1, 730]",Deal,19,0,0,80,238,0.2857142857142857,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,874.2756261903642,1280,480,,,,,,,,,,,,0,7,1,0,1,0,12,11,23,0,2596,320,0.478804349899292,False,0,20180727184539523,0,12,JC QS,michael3,320,none,ml_fold,1,E,0,0,0.33677797619043304,0.3590705362208562,0.37269620423372196,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,160,238,0.4,-0.076
4,3,0,1,0,4,0,0,1,3,0,60000,check,0.75,0,320,871.6158761903856,1280,960,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,0,2276,0,0.5785799026489258,False,320,20180727184539523,0,14,QS AC,michael3,0,all_folded,ml_call,BB,B,0,0,0.382959523809484,0.3602080631074775,0.4199037739651655,0,none,,"[0, 1, 0, 0]",Deal,21,0,0,160,238,-0.3333333333333333,-0.076
4,1,0,0,0,3,0,0,0,3,0,385,bet,0.75,2265,0,2276,2048,1088,QD AS KH,1,3,14,3,1,14,14,12,1,12,1,3,0,0,1,0,14,12,26,0,2276,1088,0.5989880561828613,False,0,20180727184539523,2,14,QS AC,michael3,1088,none,ml_raise,BB,B,320,960,0.7792207792207793,0.40366427555634865,0.8820842186187658,0.39626125541129525,none,0.382959523809484,"[0, 0, 1, 2265]",Flop,21,0,0,160,238,0.3469387755102041,-0.248
4,2,0,1,0,4,0,0,1,3,0,60000,check,0.75,0,160,1045.4424261902323,1280,800,,,,,,,,,,,,0,9,0,0,0,0,11,3,14,1,4164,160,0.42227816581726074,False,160,20180727184539523,0,11,3H JH,michael3,160,all_folded,trash,SB,B,0,0,0.2510668650793065,0.33888209579889594,0.2840225099994032,0,none,,"[0, 1, 0, 0]",Deal,22,0,0,160,238,0.0,-0.076
4,0,0,0,0,3,0,0,0,3,0,88,check,0.75,0,0,0,960,0,2H AD 6S,1,2,2,1,1,14,14,2,1,14,0,9,0,0,0,0,11,3,14,1,4004,0,0.26706624031066895,True,0,20180727184539523,0,14,3H JH,michael3,320,none,ml_fold,SB,B,320,960,0.1534090909090909,0.3483561603629393,0.24278367407288798,-0.09765777417021557,none,0.2510668650793065,"[0, 1, 0, 0]",Flop,22,0,0,160,238,0.0,-0.248
4,2,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,1060.510338888787,1280,800,,,,,,,,,,,,0,9,0,1,0,0,7,5,12,0,4964,320,0.4235997200012207,False,0,20180727184539523,0,7,5H 7D,michael3,320,none,trash,D,L,0,0,0.21364027777775724,0.3144718229736918,0.2447908328355296,0,none,,"[1, 0, 0, 0]",Deal,23,0,0,160,238,0.2857142857142857,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,1231.8047809521956,2560,960,,,,,,,,,,,,0,8,1,0,0,0,8,7,15,0,4964,640,0.4689338207244873,False,0,20180727184539523,0,8,7C 8S,michael3,640,none,ml_fold,1,E,0,0,0.2481476190475817,0.3297608682996187,0.28097490197707287,0,none,,"[1, 0, 0, 0]",Deal,24,0,0,320,238,0.4,-0.076
4,2,0,2,0,4,0,0,2,2,0,60000,check,0.75,0,640,787.4973468253886,2560,1280,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,0,4324,0,0.5395708084106445,False,640,20180727184539523,0,6,6D 3H,michael3,0,all_folded,trash,BB,B,0,0,0.18212242063491874,0.298085569218289,0.21145427032166184,0,none,,"[0, 1, 0, 0]",Deal,25,0,0,320,238,-0.5,-0.076
4,1,0,2,0,4,0,0,2,2,0,60000,check,0.75,0,320,1536.0577515869288,2560,960,,,,,,,,,,,,0,9,0,0,0,0,12,7,19,1,5284,320,0.4170081615447998,False,320,20180727184539523,0,12,7S QS,michael3,320,all_folded,trash,SB,B,0,0,0.290699801587231,0.3481291829783944,0.32521028164808663,0,none,,"[0, 1, 0, 0]",Deal,26,0,0,320,238,0.0,-0.076
4,0,0,0,0,2,0,0,0,2,0,143,bet,0.75,4596,0,4964,1280,0,2S 2C QD,0,0,0,1,2,2,12,2,1,2,0,9,0,0,0,0,12,7,19,1,4964,0,0.28668785095214844,True,0,20180727184539523,2,12,7S QS,michael3,640,none,ml_raise,SB,B,640,1280,0.8951048951048951,0.270024259808501,0.9710966121741433,0.6044050935176641,none,0.290699801587231,"[0, 0, 1, 4596]",Flop,26,0,0,320,238,0.0,-0.248
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,0,1785.584538888498,2560,960,,,,,,,,,,,,0,9,0,0,0,0,11,7,18,1,6244,640,0.41858816146850586,False,0,20180727184539523,0,11,7D JD,michael3,640,all_folded,trash,D,L,0,0,0.28596805555549293,0.3495137525583859,0.3203104976257678,0,none,,"[1, 0, 0, 0]",Deal,27,0,0,320,238,0.4,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,1517.4741166664362,5120,1920,,,,,,,,,,,,0,7,1,0,0,0,5,4,9,1,6244,1280,0.46510887145996094,False,0,20180727184539523,0,5,4D 5D,michael3,1280,none,ml_fold,1,E,0,0,0.24302916666662974,0.3482487996866171,0.27562652181935565,0,none,,"[1, 0, 0, 0]",Deal,28,0,0,640,238,0.4,-0.076
4,2,0,2,0,4,0,0,2,2,0,60000,check,0.75,0,1280,1847.690427777592,5120,2560,,,,,,,,,,,,0,6,0,0,1,0,13,10,23,1,4964,0,0.46790289878845215,False,1280,20180727184539523,0,13,TH KH,michael3,0,all_folded,ml_call,BB,B,0,0,0.3722180555555181,0.37208147613776726,0.4089561579904147,0,none,,"[0, 1, 0, 0]",Deal,29,0,0,640,238,-0.5,-0.076
4,1,0,2,0,4,0,0,2,2,0,60000,check,0.75,0,640,1520.7111126981868,5120,1920,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,1,6884,640,0.419935941696167,False,640,20180727184539523,0,9,2S 9S,michael3,640,all_folded,trash,SB,B,0,0,0.22090515873012592,0.3282985269337246,0.25243426683476655,0,none,,"[0, 1, 0, 0]",Deal,30,0,0,640,238,0.0,-0.076
4,0,0,0,0,2,0,0,0,2,0,137,check,0.75,0,0,0,2560,0,KS TH 5H,0,0,0,2,1,13,13,5,2,10,0,9,0,0,0,0,9,2,11,1,6244,0,0.25936293601989746,True,0,20180727184539523,0,13,2S 9S,michael3,1280,none,ml_fold,SB,B,1280,2560,0.1678832116788321,0.34322096191266416,0.2605763224640596,-0.053021947051293816,none,0.22090515873012592,"[0, 1, 0, 0]",Flop,30,0,0,640,238,0.0,-0.248
4,1,0,0,0,2,0,0,0,2,0,474,fold,0.75,0,0,0,3951,1391,KS TH 5H,0,0,0,2,1,13,13,5,2,10,0,9,0,0,0,0,9,2,11,1,6244,1391,0.24071693420410156,False,0,20180727184539523,0,13,2S 9S,michael3,1391,none,ml_fold,SB,B,1280,2560,0.2721518987341772,0.4306123719790899,0.3825286842013619,0.0512467400040513,check,0.22090515873012592,"[1, 0, 0, 0]",Flop,30,0,0,640,238,0.26038936727817297,-0.248
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,0,2300.065361110821,5120,1920,,,,,,,,,,,,1,5,0,0,1,0,14,11,25,0,6244,1280,0.4503321647644043,False,0,20180727184539523,0,14,AS JC,michael3,1280,all_folded,ml_fold,D,L,0,0,0.36836408730154085,0.3555204253869488,0.40502351165538114,0,none,,"[1, 0, 0, 0]",Deal,31,0,0,640,238,0.4,-0.076
4,2,0,0,0,4,1,0,0,4,0,60000,fold,0.75,0,0,1940.6500666662191,10240,2657,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,6244,2560,0.4671900272369385,False,0,20180727184539523,0,13,9S KC,michael3,2560,none,ml_fold,1,E,0,0,0.3108023809523093,0.34109645901587415,0.34597685765386166,0,none,,"[1, 0, 0, 0]",Deal,32,0,0,1280,238,0.4907034694268737,-0.076
