N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
8,3,0,1,0,8,0,0,1,7,0,60000,fold,0.75,0,0,420.65649999999295,160,140,,,,,,,,,,,,0,9,0,1,0,0,10,8,18,0,2970,40,0.40565991401672363,False,0,20180727171644245,0,10,8D TC,michael3,40,all_folded,trash,4,M,0,0,0.1416351851851828,0.31770153218256836,0.3215517840318763,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,42,0.2222222222222222,-0.516
8,3,0,0,0,8,0,0,0,8,0,60000,fold,0.75,0,0,431.62625000000077,160,140,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,2970,40,0.7627780437469482,False,0,20180727171644245,0,14,6D AH,michael3,40,none,ml_fold,3,M,0,0,0.14532870370370396,0.3159366699544248,0.32718358419564375,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,42,0.2222222222222222,-0.516
8,1,0,1,0,8,0,0,1,7,0,60000,fold,0.75,0,0,227.93237499999915,160,60,,,,,,,,,,,,0,9,0,0,0,0,6,2,8,0,2970,40,0.5027179718017578,False,0,20180727171644245,0,6,2C 6H,michael3,40,all_folded,trash,2,E,0,0,0.07674490740740712,0.24407255087202484,0.21409701910041334,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,20,42,0.4,-0.516
8,1,0,0,0,8,0,0,0,8,0,60000,fold,0.75,0,0,507.58537499999767,160,60,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,1,2970,40,0.43698692321777344,False,0,20180727171644245,0,11,8C JC,michael3,40,none,trash,1,E,0,0,0.17090416666666589,0.34555725751648403,0.3651395707491795,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,20,42,0.4,-0.516
8,6,0,2,0,8,0,0,2,6,0,60000,check,0.75,0,40,539.852500000009,160,240,,,,,,,,,,,,0,7,1,0,1,0,12,11,23,0,2930,0,0.4850809574127197,False,40,20180727171644245,0,12,QD JC,michael3,0,all_folded,ml_fold,BB,B,0,0,0.18425000000000305,0.34875735265690494,0.3842969761606052,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,20,42,-0.16666666666666666,-0.516
8,1,0,0,0,6,0,0,0,6,0,328,fold,0.75,0,0,0,280,40,3D 8S 6C,0,0,0,0,1,8,8,3,1,6,0,7,1,0,1,0,12,11,23,0,2930,40,0.1897578239440918,False,0,20180727171644245,0,12,QD JC,michael3,40,none,fold,BB,B,40,240,0.10060975609756098,0.3008112914695029,0.1752109563819977,-0.08364024390244207,none,0.18425000000000305,"[1, 0, 0, 0]",Flop,15,0,0,20,42,0.125,-0.248
8,1,0,4,0,8,0,0,4,4,0,60000,bet,0.75,571,20,592.8289722222357,160,255,,,,,,,,,,,,1,6,0,0,0,0,14,9,23,1,2910,95,0.5041711330413818,False,20,20180727171644245,0,14,9H AH,michael3,95,all_folded,ml_raise,SB,B,0,0,0.20372129629630095,0.36686324000553044,0.4115475779707603,0,none,,"[0, 0, 1, 571]",Deal,16,0,0,20,42,0.21428571428571427,-0.516
8,0,0,0,0,2,0,0,0,2,0,119,bet,0.75,2287,0,2339,1302,0,3S KS QD,0,2,13,2,1,13,13,3,2,13,1,6,0,0,0,0,14,9,23,1,2339,0,0.3640420436859131,True,0,20180727171644245,0,14,9H AH,michael3,40,none,ml_raise,SB,B,591,1302,0.542016806722689,0.4918659034172065,0.6655782088572179,0.33829551042638806,none,0.20372129629630095,"[0, 0, 1, 2287]",Flop,16,0,0,20,42,0.0,-0.248
8,1,0,4,0,8,0,0,4,4,0,60000,fold,0.75,0,0,391.4041287036981,320,280,,,,,,,,,,,,0,9,0,0,0,0,11,5,16,0,3641,160,0.5215201377868652,False,0,20180727171644245,0,11,JD 5C,michael3,160,all_folded,trash,D,L,0,0,0.10749907407407254,0.27910904234681205,0.2673283754274375,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,40,42,0.36363636363636365,-0.516
8,2,0,3,0,8,0,0,3,5,0,60000,bet,0.75,773,0,823.1087333333535,320,200,,,,,,,,,,,,1,5,0,0,1,0,14,10,24,1,3641,80,0.6419219970703125,False,0,20180727171644245,0,14,TH AH,michael3,80,all_folded,ml_raise,5,L,0,0,0.2260666666666722,0.3816356577266094,0.44190060880701487,0,none,,"[0, 0, 1, 773]",Deal,18,0,0,40,42,0.2857142857142857,-0.516
8,1,0,0,0,2,0,0,0,2,0,338,fold,0.75,0,0,0,1746,80,3C QD 9D,0,0,0,1,1,12,12,3,2,12,1,5,0,0,1,0,14,10,24,1,2868,80,0.24324393272399902,False,0,20180727171644245,0,14,TH AH,michael3,80,none,ml_fold,5,L,773,1666,0.4393491124260355,0.49406733845220707,0.5624334561941342,0.21328244575936334,none,0.2260666666666722,"[1, 0, 0, 0]",Flop,18,0,0,40,42,0.04381161007667032,-0.248
8,3,0,1,0,8,0,0,1,7,0,60000,fold,0.75,0,0,449.1380944444388,320,280,,,,,,,,,,,,0,8,1,0,0,0,10,9,19,0,2868,80,0.5038409233093262,False,0,20180727171644245,0,10,TD 9S,michael3,80,all_folded,ml_fold,4,M,0,0,0.15660324074073878,0.3303346886613647,0.34413120458258817,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,40,42,0.2222222222222222,-0.516
7,1,0,0,0,7,0,0,0,7,0,60000,fold,0.75,0,0,298.2219238094755,320,379,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,0,2868,259,0.6402852535247803,False,0,20180727171644245,0,6,6D 3H,michael3,259,none,trash,2,E,0,0,0.10398253968252284,0.27183161141017514,0.2279091241079215,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,40,42,0.4059561128526646,-0.406
7,1,0,0,0,7,0,0,0,7,0,60000,fold,0.75,0,0,359.71946904752707,320,120,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,0,2868,80,0.49413180351257324,False,0,20180727171644245,0,11,6S JH,michael3,80,none,trash,1,E,0,0,0.12542519841266633,0.28409199207294106,0.2598925688147605,0,none,,"[1, 0, 0, 0]",Deal,21,0,0,40,42,0.4,-0.406
7,5,0,2,0,7,0,0,2,5,0,60000,check,0.75,0,80,665.9403523810706,320,400,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,0,2788,0,0.5439291000366211,False,80,20180727171644245,0,14,QS AD,michael3,0,all_folded,ml_fold,BB,B,0,0,0.23885952380956624,0.3628963673861566,0.4119725400816032,0,none,,"[0, 1, 0, 0]",Deal,22,0,0,40,42,-0.2,-0.406
7,1,0,0,0,5,0,0,0,5,0,347,fold,0.75,0,0,0,751,351,9S JS 7S,0,0,0,1,1,11,11,7,3,11,1,3,0,0,1,0,14,12,26,0,2788,351,0.3180108070373535,False,0,20180727171644245,0,14,QS AD,michael3,351,none,ml_fold,BB,B,80,400,0.37175792507204614,0.48327421844970486,0.4916099312475729,0.1328984012624799,none,0.23885952380956624,"[1, 0, 0, 0]",Flop,22,0,0,40,42,0.31851179673321234,-0.248
7,2,0,3,0,7,0,0,3,4,0,60000,fold,0.75,0,40,579.5014023809996,320,480,,,,,,,,,,,,1,6,0,0,0,0,14,4,18,1,2748,140,0.6009671688079834,False,40,20180727171644245,0,14,AH 4H,michael3,140,all_folded,ml_fold,SB,B,0,0,0.21088115079366795,0.36026752032187565,0.3765024257942412,0,none,,"[1, 0, 0, 0]",Deal,23,0,0,40,42,0.16129032258064516,-0.406
7,2,0,2,0,7,0,0,2,5,0,60000,fold,0.75,0,0,282.4316976189948,640,880,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,0,2748,320,0.49314212799072266,False,0,20180727171644245,0,8,8S 4D,michael3,320,all_folded,trash,D,L,0,0,0.10277718253966332,0.26371401075259276,0.22606624284593912,0,none,,"[1, 0, 0, 0]",Deal,24,0,0,80,42,0.26666666666666666,-0.406
7,3,0,1,0,7,0,0,1,6,0,60000,fold,0.75,0,0,433.0580833332754,640,560,,,,,,,,,,,,0,6,0,0,0,1,4,4,8,0,2748,160,0.5352141857147217,False,0,20180727171644245,1,4,4S 4C,michael3,160,all_folded,ml_fold,4,L,0,0,0.1575902777777567,0.33153795769357686,0.3055189738972023,0,none,,"[1, 0, 0, 0]",Deal,25,0,0,80,42,0.2222222222222222,-0.406
7,1,0,0,0,7,0,0,0,7,0,60000,fold,0.75,0,0,235.96323571426421,640,829,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,2748,429,0.4516329765319824,False,0,20180727171644245,0,3,3S 2D,michael3,429,none,trash,3,M,0,0,0.08586726190475408,0.24877532319131704,0.19961544600404946,0,none,,"[1, 0, 0, 0]",Deal,26,0,0,80,42,0.3410174880763116,-0.406
7,2,0,0,0,7,0,0,0,7,0,60000,fold,0.75,0,0,566.8927714286287,640,400,,,,,,,,,,,,0,7,0,0,1,0,13,10,23,0,2748,160,0.5392551422119141,False,0,20180727171644245,0,13,TD KS,michael3,160,none,ml_fold,2,E,0,0,0.206292857142878,0.34669304605484697,0.37057799379860845,0,none,,"[1, 0, 0, 0]",Deal,27,0,0,80,42,0.2857142857142857,-0.406
