N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
5,1,0,0,0,5,0,0,0,5,0,60000,bet,0.75,1647,0,1725.0621150787447,160,60,,,,,,,,,,,,0,8,0,1,0,0,11,9,20,1,6190,40,0.561302900314331,False,0,20180727183234822,0,11,JH 9H,michael3,40,none,ml_raise,1,E,0,0,0.27868531746021724,0.36439632234866,0.36207885073150237,0,none,,"[0, 0, 1, 1647]",Deal,9,0,0,20,210,0.4,-0.186
5,5,0,0,0,5,0,0,0,5,0,60000,check,0.75,0,40,1033.196142857012,160,200,,,,,,,,,,,,0,9,0,0,0,0,8,5,13,0,6210,0,0.42128825187683105,False,40,20180727183234822,0,8,8C 5D,michael3,0,none,trash,BB,B,0,0,0.16637619047616942,0.29728128750709826,0.2356459352285203,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,20,210,-0.2,-0.186
5,1,0,0,0,5,0,0,0,5,0,330,fold,0.75,0,0,0,240,40,2C AC TH,1,2,2,2,1,14,14,2,2,14,0,9,0,0,0,0,8,5,13,0,6210,40,0.22216010093688965,False,0,20180727183234822,0,14,8C 5D,michael3,40,none,fold,BB,B,40,200,0.06212121212121212,0.23231280169821508,0.12198235416599287,-0.1042549783549573,none,0.16637619047616942,"[1, 0, 0, 0]",Flop,10,0,0,20,210,0.14285714285714285,-0.248
5,3,0,1,0,5,0,0,1,4,0,60000,check,0.75,0,20,1076.2968941797487,160,140,,,,,,,,,,,,0,9,0,0,0,0,5,2,7,1,6190,20,0.4226539134979248,False,20,20180727183234822,0,5,5S 2S,michael3,20,all_folded,trash,SB,B,0,0,0.1738767195766961,0.32284760587368855,0.24437135903245732,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,20,210,0.0,-0.186
5,0,0,0,0,4,0,0,0,4,0,73,check,0.75,0,0,0,160,0,KC 9S 5D,0,0,0,1,1,13,13,5,1,13,0,9,0,0,0,0,5,2,7,1,6170,0,0.2561168670654297,True,0,20180727183234822,1,5,5S 2S,michael3,40,none,ml_fold,SB,B,40,160,0.2054794520547945,0.4040515398288391,0.3056842339323466,0.031602732478098416,none,0.1738767195766961,"[0, 1, 0, 0]",Flop,11,0,0,20,210,0.0,-0.248
5,2,0,1,0,4,0,0,1,3,0,428,fold,0.75,0,0,0,1134,974,KC 9S 5D,0,0,0,1,1,13,13,5,1,13,0,9,0,0,0,0,5,2,7,1,6170,487,0.20125889778137207,False,0,20180727183234822,1,5,5S 2S,michael3,487,all_folded,fold,SB,B,40,160,0.2955607476635514,0.45049703967764265,0.4087217622965575,0.1216840280868553,check,0.1738767195766961,"[1, 0, 0, 0]",Flop,11,0,0,20,210,0.3004318322023442,-0.248
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,871.2660264550411,320,360,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,0,6170,160,0.42059993743896484,False,0,20180727183234822,0,4,3D 4S,michael3,160,none,trash,D,L,0,0,0.14121005291005528,0.2862246625185476,0.2059823393967115,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,40,210,0.3076923076923077,-0.186
5,2,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,1035.0607552908796,320,200,,,,,,,,,,,,0,9,1,0,0,0,5,4,9,0,6170,80,0.4355041980743408,False,0,20180727183234822,0,5,4S 5C,michael3,80,none,trash,2,E,0,0,0.16775701058199022,0.3081724711925666,0.2372559786506852,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,40,210,0.2857142857142857,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,bet,0.75,1639,0,1968.8763809513157,320,120,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,0,6170,80,0.48458385467529297,False,0,20180727183234822,0,14,AH QC,michael3,80,none,ml_raise,1,E,0,0,0.31910476190458925,0.3637341308940595,0.4058048892194846,0,none,,"[0, 0, 1, 1639]",Deal,14,0,0,40,210,0.4,-0.186
5,4,0,1,0,5,0,0,1,4,0,60000,bet,0.75,1668,80,1738.810678570681,320,320,,,,,,,,,,,,0,7,0,0,1,0,13,10,23,0,6210,0,0.46144604682922363,False,80,20180727183234822,0,13,TD KH,michael3,0,all_folded,ml_raise,BB,B,0,0,0.2800017195765992,0.3519825441855798,0.3635156691641106,0,none,,"[0, 0, 1, 1668]",Deal,15,0,0,40,210,-0.25,-0.186
5,3,0,1,0,5,0,0,1,4,0,60000,check,0.75,0,40,1500.1815277773003,320,280,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,1,6490,40,0.452747106552124,False,40,20180727183234822,0,12,QH 5H,michael3,40,all_folded,trash,SB,B,0,0,0.2311527777777042,0.3423763511681509,0.30956477708579283,0,none,,"[0, 1, 0, 0]",Deal,16,0,0,40,210,0.0,-0.186
5,0,0,0,0,4,0,0,0,4,0,75,check,0.75,0,0,0,320,0,5D JD JS,0,0,0,2,2,11,11,5,2,11,0,9,0,0,0,0,12,5,17,1,6450,0,0.25475192070007324,True,0,20180727183234822,2,11,QH 5H,michael3,80,none,ml_call,SB,B,80,320,0.48,0.49959983987187184,0.6039007602882243,0.24884722222229577,none,0.2311527777777042,"[0, 1, 0, 0]",Flop,16,0,0,40,210,0.0,-0.248
5,0,0,0,0,4,0,0,0,2,0,72,bet,0.75,5837,0,6450,320,0,5D JD JS QD,0,2,12,3,2,11,12,5,3,12,0,9,0,0,0,0,12,5,17,1,6450,0,0.2561819553375244,True,0,20180727183234822,2,12,QH 5H,michael3,80,none,ml_raise,SB,B,80,320,0.4236111111111111,0.48347499520415144,0.5708619357697673,-0.05638888888888888,none,0.48,"[0, 0, 1, 5837]",Turn,16,0,0,40,210,0.0,-0.298
5,3,0,0,0,5,0,0,0,5,0,60000,bet,0.75,1720,0,1840.0134642850196,640,560,,,,,,,,,,,,0,7,0,1,1,0,12,10,22,0,6770,160,0.4912400245666504,False,0,20180727183234822,0,12,QD TC,michael3,160,none,ml_raise,D,L,0,0,0.2717892857141831,0.352270909081387,0.35453731178457887,0,none,,"[0, 0, 1, 1720]",Deal,17,0,0,80,210,0.2222222222222222,-0.186
5,2,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,1446.199564814647,640,400,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,8890,160,0.42110204696655273,False,0,20180727183234822,0,9,9H 5D,michael3,160,none,trash,2,E,0,0,0.1626771164020975,0.2909226793199351,0.23132428943254774,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,80,210,0.2857142857142857,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,1709.7516111106513,640,240,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,0,8890,160,0.44306421279907227,False,0,20180727183234822,0,12,QC 5D,michael3,160,none,trash,1,E,0,0,0.19232301587296416,0.30769475544122515,0.2656303503046434,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,80,210,0.4,-0.186
5,4,0,1,0,5,0,0,1,4,0,60000,bet,0.75,1823,160,1885.1499642851677,640,640,,,,,,,,,,,,0,8,1,0,0,0,9,8,17,0,8730,0,0.49045324325561523,False,160,20180727183234822,0,9,9C 8H,michael3,0,all_folded,ml_raise,BB,B,0,0,0.2159392857142231,0.3256312644944539,0.2924731463818957,0,none,,"[0, 0, 1, 1823]",Deal,20,0,0,80,210,-0.25,-0.186
5,3,0,1,0,5,0,0,1,4,0,60000,bet,0.75,2852,80,3405.1806851826095,640,560,,,,,,,,,,,,0,3,0,0,1,1,10,10,20,0,9290,80,0.4845719337463379,False,80,20180727183234822,1,10,TD TS,michael3,80,all_folded,ml_raise,SB,B,0,0,0.36654259259231536,0.3414107452796823,0.45616856432839104,0,none,,"[0, 0, 1, 2852]",Deal,21,0,0,80,210,0.0,-0.186
5,2,0,1,0,5,0,0,1,4,0,60000,fold,0.75,0,0,1335.7303571429293,1280,800,,,,,,,,,,,,0,9,0,0,0,0,7,3,10,0,9850,320,0.4287400245666504,False,0,20180727183234822,0,7,3D 7C,michael3,320,all_folded,trash,D,L,0,0,0.13560714285715017,0.2727197311425249,0.19928813365162912,0,none,,"[1, 0, 0, 0]",Deal,22,0,0,160,210,0.2857142857142857,-0.186
5,2,0,0,0,5,0,0,0,5,0,60000,bet,0.75,2586,0,2655.094861110164,1280,800,,,,,,,,,,,,0,7,1,0,1,0,11,10,21,0,9850,320,0.4747638702392578,False,0,20180727183234822,0,11,JH TD,michael3,320,none,ml_raise,2,E,0,0,0.2695527777776816,0.3537072909665321,0.3520860893223635,0,none,,"[0, 0, 1, 2586]",Deal,23,0,0,160,210,0.2857142857142857,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,1467.6714285714622,1280,480,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,0,10650,320,0.4331073760986328,False,0,20180727183234822,0,9,2H 9S,michael3,320,none,trash,1,E,0,0,0.13780952380952696,0.2701265584290445,0.2019237154341084,0,none,,"[1, 0, 0, 0]",Deal,24,0,0,160,210,0.4,-0.186
5,4,0,1,0,5,0,0,1,4,0,60000,bet,0.75,2063,320,2103.999642856715,1280,1280,,,,,,,,,,,,0,7,1,0,0,0,5,4,9,1,10330,0,0.5719931125640869,False,320,20180727183234822,0,5,4H 5H,michael3,0,all_folded,ml_raise,BB,B,0,0,0.20367857142853002,0.3426472143240882,0.2785868497767613,0,none,,"[0, 0, 1, 2063]",Deal,25,0,0,160,210,-0.25,-0.186
5,3,0,1,0,5,0,0,1,4,0,60000,check,0.75,0,160,1372.3870039683286,1280,1120,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,11450,160,0.4257528781890869,False,160,20180727183234822,0,3,3C 2H,michael3,160,all_folded,trash,SB,B,0,0,0.11985912698413351,0.2649202543370095,0.1802713190058105,0,none,,"[0, 1, 0, 0]",Deal,26,0,0,160,210,0.0,-0.186
5,0,0,0,0,4,0,0,0,4,0,75,check,0.75,0,0,0,1280,0,2C 5C 9H,0,0,0,0,1,9,9,2,2,5,0,9,0,0,0,0,3,2,5,0,11290,0,0.26888394355773926,True,0,20180727183234822,1,2,3C 2H,michael3,320,none,ml_fold,SB,B,320,1280,0.21333333333333335,0.38447655614123244,0.31492928775847545,0.09347420634919984,none,0.11985912698413351,"[0, 1, 0, 0]",Flop,26,0,0,160,210,0.0,-0.248
5,1,0,2,0,5,0,0,2,3,0,60000,fold,0.75,0,0,2776.3571825388526,2560,960,,,,,,,,,,,,0,9,0,1,0,0,10,8,18,0,12570,640,0.4266088008880615,False,0,20180727183234822,0,10,TS 8D,michael3,640,all_folded,trash,D,L,0,0,0.2208716931216271,0.33005206934832443,0.29803084867428703,0,none,,"[1, 0, 0, 0]",Deal,27,0,0,320,210,0.4,-0.186
5,1,0,1,0,5,1,0,1,4,0,60000,bet,0.75,3130,0,4189.072214283435,2560,760,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,12570,440,0.47989726066589355,False,0,20180727183234822,0,14,AC KH,michael3,440,all_folded,ml_raise,2,E,0,0,0.33325952380934243,0.37115407797784383,0.42093590968430683,0,none,,"[0, 0, 1, 3130]",Deal,28,0,0,320,210,0.36666666666666664,-0.186
5,2,0,0,0,5,1,0,0,5,0,60000,check,0.75,0,0,2517.844637565331,2560,564,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,0,12130,320,0.43224191665649414,False,0,20180727183234822,0,13,5C KD,michael3,320,none,trash,1,E,0,0,0.20757169312162665,0.31504372900535826,0.283007405949788,0,none,,"[0, 1, 0, 0]",Deal,29,0,0,320,210,0.36199095022624433,-0.186
5,0,0,0,0,3,1,0,0,3,0,76,check,0.75,0,0,0,1204,0,7D AD 8D,1,2,8,1,1,14,14,7,3,14,0,9,0,0,0,0,13,5,18,0,11810,0,0.24329018592834473,True,0,20180727183234822,0,14,5C KD,michael3,640,none,ml_fold,1,E,320,1204,0.46710526315789475,0.48892690173016357,0.5908366203534844,0.2595335700362681,none,0.20757169312162665,"[0, 1, 0, 0]",Flop,29,0,0,320,210,0.0,-0.248
4,1,0,2,0,4,0,0,2,2,0,60000,check,0.75,0,320,2086.825596428651,2560,960,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,12694,320,0.42787981033325195,False,320,20180727183234822,0,4,4H 2C,michael3,320,all_folded,trash,SB,B,0,0,0.1643946428571491,0.28864010129112927,0.19256277377896472,0,none,,"[0, 1, 0, 0]",Deal,30,0,0,320,210,0.0,-0.076
4,0,0,0,0,2,0,0,0,2,0,116,bet,0.75,3499,0,12374,1280,0,JC 3C 2S,0,2,3,1,1,11,11,2,2,11,0,9,0,0,0,0,4,2,6,0,12374,0,0.26288580894470215,True,0,20180727183234822,1,2,4H 2C,michael3,640,none,ml_raise,SB,B,640,1280,0.5732758620689655,0.48802164992617963,0.6959370351309098,0.4088812192118164,none,0.1643946428571491,"[0, 0, 1, 3499]",Flop,30,0,0,320,210,0.0,-0.248
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,0,3367.946029761376,5120,1920,,,,,,,,,,,,0,9,0,0,0,0,8,5,13,1,13654,1280,0.42305898666381836,False,0,20180727183234822,0,8,5H 8H,michael3,1280,all_folded,trash,D,L,0,0,0.24666369047615175,0.3421132542648939,0.27942495488494723,0,none,,"[1, 0, 0, 0]",Deal,31,0,0,640,210,0.4,-0.076
