,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,♦4 ♠2,5106,True,False,True,True,0,0,,False,True,5106.0
PCB,False,0,♦K ♠8,3894,True,False,True,True,0,0,SB,False,True,3894.0
ヽ(=^･ω･^=)丿,True,0,♥10 ♠7,0,False,False,True,True,2,0,BB,True,,
