,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,♦J ♣8,3981,False,False,True,True,2,0,BB,False,True,3981.0
PCB,False,0,♠K ♥Q,5019,True,False,True,True,1,0,,False,True,5019.0
ヽ(=^･ω･^=)丿,True,0,♥J ♣4,0,False,False,True,True,2,0,SB,True,,
