,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,,0,False,False,True,False,2,0,,False,,
PCB,False,0,,0,False,False,True,False,2,0,,False,,
Tobacco AI,False,0,♥J ♠10,10952,True,False,True,True,1,0,,False,True,10952.0
Out Bluffed,False,0,♠2 ♠5,700,True,False,True,True,2,0,,False,True,700.0
Im Not Kao Chin,True,0,♠9 ♦K,0,False,False,True,True,2,0,SB,False,,
ヽ(=^･ω･^=)丿,False,0,♣9 ♦4,6348,True,False,True,True,2,0,BB,True,True,6348.0
