game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,action,amount
20180319011304,1,1,Deal,SML,980,0,,call,20
20180319011304,1,2,Deal,PCB,980,0,SB,call,10
20180319011304,1,3,Deal,ヽ(=^･ω･^=)丿,365,0,BB,bet,615
20180319011304,1,4,Deal,SML,365,0,,call,615
20180319011304,1,5,Deal,PCB,365,0,SB,call,615
20180319011304,1,6,Flop,PCB,365,0,SB,check,
20180319011304,1,7,Flop,ヽ(=^･ω･^=)丿,365,0,BB,fold,
20180319011304,1,8,Flop,SML,345,0,,bet,20
20180319011304,1,9,Flop,PCB,345,0,SB,call,20
20180319011304,1,10,Turn,PCB,345,0,SB,check,
20180319011304,1,11,Turn,SML,325,0,,bet,20
20180319011304,1,12,Turn,PCB,325,0,SB,call,20
20180319011304,1,13,River,PCB,325,0,SB,check,
20180319011304,1,14,River,SML,305,0,,bet,20
20180319011304,1,15,River,PCB,305,0,SB,call,20
20180319011304,2,1,Deal,PCB,2310,0,,call,20
20180319011304,2,2,Deal,ヽ(=^･ω･^=)丿,0,0,SB,allin,355
20180319011304,2,3,Deal,SML,0,0,BB,allin,285
20180319011304,2,4,Deal,PCB,1965,0,,call,345
20180319011304,3,1,Deal,ヽ(=^･ω･^=)丿,345,0,,call,20
20180319011304,3,2,Deal,SML,285,0,SB,call,10
20180319011304,3,3,Deal,PCB,2310,0,BB,call,0
20180319011304,3,4,Flop,SML,265,0,SB,bet,20
20180319011304,3,5,Flop,PCB,2290,0,BB,call,20
20180319011304,3,6,Flop,ヽ(=^･ω･^=)丿,345,0,,fold,
20180319011304,3,7,Turn,SML,245,0,SB,bet,20
20180319011304,3,8,Turn,PCB,2270,0,BB,call,20
20180319011304,3,9,River,SML,225,0,SB,bet,20
20180319011304,3,10,River,PCB,2250,0,BB,call,20
20180319011304,4,1,Deal,SML,185,0,,call,40
20180319011304,4,2,Deal,PCB,2390,0,SB,call,20
20180319011304,4,3,Deal,ヽ(=^･ω･^=)丿,305,0,BB,call,0
20180319011304,4,4,Flop,PCB,2390,0,SB,fold,
20180319011304,4,5,Flop,ヽ(=^･ω･^=)丿,305,0,BB,fold,
20180319011304,4,6,Flop,SML,185,0,,call,0
20180319011304,5,1,Deal,PCB,2350,0,,call,40
20180319011304,5,2,Deal,ヽ(=^･ω･^=)丿,1265,1,SB,call,20
