round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,7,4,deal,False,♣7 ♠A,,20000,0.17874821428572008,0.32617174154700324,990,0,2990,0,10,10,30,40,40,1,-10,17.199428571430424,3,-0.2850071428571197,-11.400285714284788,-0.6425035714285598,255.71578259730293,245.71578259730293,True,299,call,0,0.21708178520202637
1,1,7,4,flop,True,♣7 ♠A,♠8 ♣K ♣6,81,0.10185185185185185,0.27436171092646394,960,0,2960,40,0,40,20,60,0,7,-40,0.37037037037037024,3,-0.5925925925925926,0.37037037037037024,-0.7962962962962963,138.08998281328638,98.08998281328638,True,296,call,0,1.233407974243164
1,2,7,2,turn,True,♣7 ♠A,♠8 ♣K ♣6 ♣9,102,0.17647058823529413,0.36141781551307367,940,0,2940,60,0,60,20,80,0,7,-60,19.607843137254907,1,-0.6470588235294117,19.607843137254907,-0.6470588235294117,247.90340395810563,187.90340395810563,True,294,call,0,1.2292742729187012
1,3,7,2,river,True,♣7 ♠A,♠8 ♣K ♣6 ♣9 ♠J,179,0.0,0.0,920,0,2920,80,0,80,20,100,0,7,-80,-26.666666666666668,1,-1.0,-26.666666666666668,-1.0,-0.0,-80.0,True,292,call,0,1.250326156616211
2,0,7,5,deal,False,♦8 ♠A,,20000,0.18404642857143516,0.32921872278611075,900,0,2900,0,0,0,20,20,20,3,0,9.447428571429626,4,-0.0797678571428242,0.24510714285786506,-0.6319071428571297,256.170201762693,256.170201762693,True,290,call,0,0.22034668922424316
2,1,7,3,flop,False,♦8 ♠A,♣6 ♠8 ♥Q,556,0.24550359712230216,0.4256581002781275,880,0,2880,20,0,20,20,40,20,2,-20,33.77098321342926,2,-0.26348920863309355,14.130695443645084,-0.5089928057553956,352.3473400819346,332.3473400819346,True,288,call,0,1.2779629230499268
2,2,7,3,turn,False,♦8 ♠A,♣6 ♠8 ♥Q ♣3,277,0.20577617328519857,0.4042676586041709,860,0,2860,40,0,40,20,60,20,2,-40,29.963898916967516,2,-0.38267148014440433,13.501805054151632,-0.5884476534296028,286.16327237281314,246.16327237281314,True,286,call,0,1.2424101829528809
2,3,7,3,river,False,♦8 ♠A,♣6 ♠8 ♥Q ♣3 ♠K,411,0.11557177615571776,0.3168440045096045,840,0,2840,60,0,60,20,80,20,2,-60,0.33252230332522714,2,-0.6532846715328468,-8.913219789132192,-0.7688564476885644,151.47823497407572,91.47823497407572,True,284,fold,0,1.2626800537109375
3,0,7,5,deal,False,♦10 ♦4,,20000,0.15644166666666887,0.3249719700241551,840,0,2840,0,0,0,20,20,20,2,0,5.030666666667017,4,-0.21779166666665573,-5.920249999999804,-0.6871166666666623,209.83305896371363,209.83305896371363,True,284,call,0,0.2251279354095459
3,1,7,4,flop,False,♦10 ♦4,♥8 ♣J ♥2,767,0.04106910039113429,0.1857235869947731,820,0,2820,20,0,20,20,40,20,1,-20,-22.107779226423297,3,-0.8357235984354628,-26.214689265536727,-0.9178617992177314,51.35977701691841,31.359777016918407,True,282,fold,0,1.2849509716033936
