game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,action,amount
20180318024049,1,1,Deal,Im Not Kao Chin,1000,0,,fold,
20180318024049,1,2,Deal,ヽ(=^･ω･^=)丿,1000,0,,fold,
20180318024049,1,3,Deal,SML,980,0,,call,20
20180318024049,1,4,Deal,PCB,960,0,,raise,40
20180318024049,1,5,Deal,Tobacco AI,990,0,SB,fold,
20180318024049,1,6,Deal,Out Bluffed,960,0,BB,call,20
20180318024049,1,7,Deal,SML,960,0,,call,20
20180318024049,1,8,Flop,Out Bluffed,940,0,BB,bet,20
20180318024049,1,9,Flop,SML,940,0,,call,20
20180318024049,1,10,Flop,PCB,940,0,,call,20
20180318024049,1,11,Turn,Out Bluffed,920,0,BB,bet,20
20180318024049,1,12,Turn,SML,920,0,,call,20
20180318024049,1,13,Turn,PCB,920,0,,call,20
20180318024049,1,14,River,Out Bluffed,920,0,BB,fold,
20180318024049,1,15,River,SML,900,0,,bet,20
20180318024049,1,16,River,PCB,0,0,,allin,920
20180318024049,1,17,River,SML,0,0,,allin,900
20180318024049,2,1,Deal,ヽ(=^･ω･^=)丿,980,0,,call,20
20180318024049,2,2,Deal,SML,980,1,,call,20
20180318024049,2,3,Deal,PCB,2090,0,,fold,
20180318024049,2,4,Deal,Tobacco AI,1970,1,,call,20
20180318024049,2,5,Deal,Out Bluffed,900,0,SB,call,10
20180318024049,2,6,Deal,Im Not Kao Chin,980,0,BB,call,0
20180318024049,2,7,Flop,Out Bluffed,880,0,SB,bet,20
20180318024049,2,8,Flop,Im Not Kao Chin,980,0,BB,fold,
20180318024049,2,9,Flop,ヽ(=^･ω･^=)丿,980,0,,fold,
20180318024049,2,10,Flop,SML,960,1,,call,20
20180318024049,2,11,Flop,Tobacco AI,1950,1,,call,20
20180318024049,2,12,Turn,Out Bluffed,860,0,SB,bet,20
20180318024049,2,13,Turn,SML,940,1,,call,20
20180318024049,2,14,Turn,Tobacco AI,1950,1,,fold,
20180318024049,2,15,River,Out Bluffed,860,0,SB,fold,
20180318024049,2,16,River,SML,940,1,,call,0
20180318024049,3,1,Deal,SML,1120,1,,call,20
20180318024049,3,2,Deal,PCB,2090,0,,fold,
20180318024049,3,3,Deal,Tobacco AI,1930,1,,call,20
20180318024049,3,4,Deal,Out Bluffed,860,0,,fold,
20180318024049,3,5,Deal,Im Not Kao Chin,960,0,SB,call,10
20180318024049,3,6,Deal,ヽ(=^･ω･^=)丿,960,0,BB,call,0
20180318024049,3,7,Flop,Im Not Kao Chin,940,0,SB,bet,20
20180318024049,3,8,Flop,ヽ(=^･ω･^=)丿,940,0,BB,call,20
20180318024049,3,9,Flop,SML,1100,1,,call,20
20180318024049,3,10,Flop,Tobacco AI,1910,1,,call,20
20180318024049,3,11,Turn,Im Not Kao Chin,940,0,SB,fold,
20180318024049,3,12,Turn,ヽ(=^･ω･^=)丿,940,0,BB,fold,
20180318024049,3,13,Turn,SML,1080,1,,bet,20
20180318024049,3,14,Turn,Tobacco AI,1890,1,,call,20
20180318024049,3,15,River,SML,1060,1,,bet,20
20180318024049,3,16,River,Tobacco AI,1432,1,,bet,458
20180318024049,3,17,River,SML,622,1,,call,438
20180318024049,4,1,Deal,PCB,2090,0,,fold,
20180318024049,4,2,Deal,Tobacco AI,2528,1,,call,20
20180318024049,4,3,Deal,Out Bluffed,840,0,,call,20
20180318024049,4,4,Deal,Im Not Kao Chin,940,0,,fold,
