round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♥3 ♠8,♥3 ♠8 ♠Q ♣2 ♣4 ♥2 ♣3,,call,725,call,20.0,call,20.0,call,20,False,False,22.0512,Two Pair,2295.0
1,PCB,1000,0,♥K ♥6,♥K ♥6 ♠Q ♣2 ♣4 ♥2 ♣3,SB,call,725,fold,0.0,fold,0.0,fold,0,False,True,9.1544,Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♦A ♣10,♦A ♣10 ♠Q ♣2 ♣4 ♥2 ♣3,BB,bet,725,bet,20.0,bet,20.0,bet,20,False,False,9.2688,Pair,0.0
2,SML,2510,0,♠2 ♠7,♠2 ♠7 ♣7 ♥2 ♣3 ♥J ♠6,BB,call,449,,,,,call,0,False,False,32.0256,Two Pair,1173.0
2,PCB,275,0,♠4 ♠K,♠4 ♠K ♣7 ♥2 ♣3 ♥J ♠6,,allin,275,,,,,allin,0,True,False,7.0282,High Card,0.0
2,ヽ(=^･ω･^=)丿,1215,1,♦J ♦9,♦J ♦9 ♣7 ♥2 ♣3 ♥J ♠6,SB,bet,449,,,,,fold,0,False,True,18.0088,Pair,0.0
3,SML,3234,0,♦2 ♠J,♦2 ♠J ♥9 ♣7 ♠Q ♦10 ♥K,SB,call,40,bet,20.0,bet,20.0,bet,20,False,False,121.0,Straight,240.0
3,PCB,1000,1,♦A ♦Q,♦A ♦Q ♥9 ♣7 ♠Q ♦10 ♥K,BB,raise,40,call,20.0,call,20.0,call,20,False,False,19.32,Pair,0.0
3,ヽ(=^･ω･^=)丿,1766,2,♦8 ♠K,♦8 ♠K ♥9 ♣7 ♠Q ♦10 ♥K,,call,40,fold,0.0,fold,0.0,fold,0,False,True,20.0704,Pair,0.0
4,SML,3374,0,♦2 ♥7,♦2 ♥7 ♥A ♦J ♥K ♠J ♥9,,call,521,,,,,call,0,False,False,18.3136,Pair,1062.0
4,PCB,900,1,♣A ♦7,♣A ♦7 ♥A ♦J ♥K ♠J ♥9,SB,fold,20,,,,,fold,0,False,True,97.1024,Two Pair,0.0
4,ヽ(=^･ω･^=)丿,1726,2,♣9 ♦9,♣9 ♦9 ♥A ♦J ♥K ♠J ♥9,BB,bet,521,,,,,fold,0,False,True,216.0,Full House,0.0
5,SML,3915,0,♥K ♠K,♥K ♠K ♣Q ♥3 ♣A ♦J ♦2,BB,call,40,call,40.0,,,call,0,False,False,20.2816,Pair,200.0
5,PCB,880,1,♣4 ♣J,♣4 ♣J ♣Q ♥3 ♣A ♦J ♦2,,call,40,fold,0.0,,,fold,0,False,True,18.2562,Pair,0.0
5,ヽ(=^･ω･^=)丿,1205,2,♦9 ♠3,♦9 ♠3 ♣Q ♥3 ♣A ♦J ♦2,SB,call,40,bet,40.0,,,fold,0,False,True,10.2816,Pair,0.0
6,SML,4035,0,♠3 ♠4,♠3 ♠4 ♦6 ♣6 ♦3 ♥J ♣10,SB,call,231,,,,,bet,40,False,False,29.0256,Two Pair,733.0
6,PCB,840,1,♦10 ♥Q,♦10 ♥Q ♦6 ♣6 ♦3 ♥J ♣10,BB,call,231,,,,,fold,0,False,True,54.0512,Two Pair,0.0
6,ヽ(=^･ω･^=)丿,1125,2,♥A ♥2,♥A ♥2 ♦6 ♣6 ♦3 ♥J ♣10,,bet,231,,,,,fold,0,False,True,13.2432,Pair,0.0
7,SML,4497,0,♣8 ♥K,♣8 ♥K ♠3 ♦6 ♣Q ♦2 ♥8,,call,80,call,80.0,call,80.0,call,0,False,False,15.1544,Pair,520.0
7,PCB,609,1,♣A ♥4,♣A ♥4 ♠3 ♦6 ♣Q ♦2 ♥8,SB,fold,40,fold,0.0,fold,0.0,fold,0,False,True,8.0554,High Card,0.0
