,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,♣A ♣5,6250,False,False,True,True,0,0,SB,False,True,6250.0
PCB,False,0,♥2 ♥K,2750,True,False,True,True,1,0,BB,False,True,2750.0
ヽ(=^･ω･^=)丿,True,0,♥9 ♠J,0,False,False,True,True,2,0,,True,,
