round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♥8 ♠3,♥8 ♠3 ♥5 ♥K ♠9 ♦J ♦5,,call,293,call,20.0,call,20.0,call,20,False,False,12.1344,Pair,0.0
1,PCB,1000,0,♣5 ♠10,♣5 ♠10 ♥5 ♥K ♠9 ♦J ♦5,,fold,0,fold,0.0,fold,0.0,fold,0,False,True,103.128,Three of a Kind,0.0
1,Tobacco AI,1000,0,♥7 ♣J,♥7 ♣J ♥5 ♥K ♠9 ♦J ♦5,,fold,0,fold,0.0,fold,0.0,fold,0,False,True,61.1024,Two Pair,0.0
1,Out Bluffed,1000,0,♠7 ♠K,♠7 ♠K ♥5 ♥K ♠9 ♦J ♦5,SB,fold,10,fold,0.0,fold,0.0,fold,0,False,True,80.0256,Two Pair,0.0
1,Im Not Kao Chin,1000,0,♦K ♦9,♦K ♦9 ♥5 ♥K ♠9 ♦J ♦5,BB,call,293,bet,20.0,bet,20.0,bet,20,False,False,84.0256,Two Pair,1029.0
1,ヽ(=^･ω･^=)丿,1000,0,♠A ♠2,♠A ♠2 ♥5 ♥K ♠9 ♦J ♦5,,bet,293,call,20.0,fold,0.0,fold,0,False,True,12.3328,Pair,0.0
2,SML,647,0,♥2 ♥4,♥2 ♥4 ♥K ♠6 ♦2 ♦3 ♣2,,call,20,bet,20.0,bet,20.0,bet,20,False,False,100.1032,Three of a Kind,200.0
2,PCB,1000,0,♠5 ♥Q,♠5 ♥Q ♥K ♠6 ♦2 ♦3 ♣2,,fold,0,fold,0.0,fold,0.0,fold,0,False,True,9.1544,Pair,0.0
2,Tobacco AI,1000,0,♠8 ♠7,♠8 ♠7 ♥K ♠6 ♦2 ♦3 ♣2,,call,20,fold,0.0,fold,0.0,fold,0,False,True,9.1072,Pair,0.0
2,Out Bluffed,990,0,♥9 ♠K,♥9 ♠K ♥K ♠6 ♦2 ♦3 ♣2,,call,20,call,20.0,call,20.0,fold,0,False,True,77.0064,Two Pair,0.0
2,Im Not Kao Chin,1676,0,♣Q ♠9,♣Q ♠9 ♥K ♠6 ♦2 ♦3 ♣2,SB,call,20,fold,0.0,fold,0.0,fold,0,False,True,9.16,Pair,0.0
2,ヽ(=^･ω･^=)丿,687,0,♥A ♣3,♥A ♣3 ♥K ♠6 ♦2 ♦3 ♣2,BB,call,20,fold,0.0,fold,0.0,fold,0,False,True,22.2048,Two Pair,0.0
3,SML,767,0,♣5 ♣10,♣5 ♣10 ♠5 ♠8 ♥2 ♣J ♥J,BB,call,290,call,20.0,call,20.0,call,20,False,False,61.0128,Two Pair,0.0
3,PCB,1000,0,♥5 ♠4,♥5 ♠4 ♠5 ♠8 ♥2 ♣J ♥J,,call,290,call,20.0,call,20.0,call,20,False,False,61.0032,Two Pair,0.0
3,Tobacco AI,1980,1,♣8 ♠9,♣8 ♠9 ♠5 ♠8 ♥2 ♣J ♥J,,call,290,call,20.0,call,20.0,call,20,False,False,64.0064,Two Pair,1420.0
3,Out Bluffed,930,0,♦4 ♠7,♦4 ♠7 ♠5 ♠8 ♥2 ♣J ♥J,,fold,0,fold,0.0,fold,0.0,fold,0,False,True,18.0052,Pair,0.0
3,Im Not Kao Chin,1656,0,♦5 ♥7,♦5 ♥7 ♠5 ♠8 ♥2 ♣J ♥J,,fold,20,fold,0.0,fold,0.0,fold,0,False,True,61.0032,Two Pair,0.0
3,ヽ(=^･ω･^=)丿,667,0,♣4 ♣A,♣4 ♣A ♠5 ♠8 ♥2 ♣J ♥J,SB,bet,290,bet,20.0,bet,20.0,bet,20,False,False,18.2084,Pair,0.0
4,SML,417,0,♣J ♦7,♣J ♦7 ♣A ♥J ♦J ♠4 ♠8,SB,call,20,bet,20.0,bet,20.0,bet,20,False,False,109.208,Three of a Kind,180.0
4,PCB,650,0,♥A ♦9,♥A ♦9 ♣A ♥J ♦J ♠4 ♠8,BB,fold,20,fold,0.0,fold,0.0,fold,0,False,True,97.0064,Two Pair,0.0
4,Tobacco AI,3050,1,♥2 ♦2,♥2 ♦2 ♣A ♥J ♦J ♠4 ♠8,,call,20,call,20.0,call,20.0,fold,0,False,True,58.2048,Two Pair,0.0
