round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♣10 ♣8,,20000,0.3764763888888373,0.3580838752664728,1000,0,3000,0,0,0,20,20,20,1,0,10.118111111106984,2,0.12942916666651172,6.353347222218609,-0.24704722222232545,615.441289036804,615.441289036804,True,300,bet,553,0.15820813179016113
1,1,3,3,flop,False,♣10 ♣8,♣6 ♠Q ♠J,483,0.3136645962732919,0.45402079237948756,447,0,2447,553,0,553,20,573,20,2,-553,145.91925465838506,2,-0.05900621118012428,145.91925465838506,-0.3726708074534162,399.99542433223235,-153.00457566776765,True,244,fold,0,1.2382769584655762
2,0,3,3,deal,False,♣A ♦Q,,20000,0.48174999999992735,0.33869983877534277,427,0,2427,0,20,20,0,20,20,3,-20,18.539999999994187,2,0.4452499999997821,18.539999999994187,-0.036500000000145305,692.8130927710167,672.8130927710167,True,242,bet,605,0.15480995178222656
3,0,3,2,deal,False,♣4 ♦5,,20000,0.3051374999999757,0.3303178344754236,990,1,1990,0,10,10,10,20,20,1,-10,4.4109999999980545,1,-0.3897250000000486,-1.6917500000014591,-0.3897250000000486,314.6212397063715,304.6212397063715,False,199,call,0,0.16162800788879395
3,1,3,2,flop,True,♣4 ♦5,♦7 ♠2 ♠7,180,0.10555555555555556,0.3011808037428844,980,1,1980,20,0,20,20,40,0,3,-20,-2.6111111111111116,1,-0.7888888888888889,-2.6111111111111116,-0.7888888888888889,95.92432556148356,75.92432556148356,False,198,call,0,1.2152187824249268
3,2,3,2,turn,True,♣4 ♦5,♦7 ♠2 ♠7 ♥A,160,0.3375,0.47285700798444347,960,1,1960,40,0,40,20,60,0,3,-40,20.5,1,-0.32499999999999996,20.5,-0.32499999999999996,350.47567008666294,310.47567008666294,False,196,call,0,1.2151212692260742
3,3,3,2,river,True,♣4 ♦5,♦7 ♠2 ♠7 ♥A ♠Q,161,0.0,0.0,940,1,1940,60,0,60,20,80,0,3,-60,-30.0,1,-1.0,-30.0,-1.0,-0.0,-60.0,False,194,fold,0,1.2135398387908936
4,0,3,3,deal,False,♥3 ♠6,,20000,0.29192083333331387,0.32622976342462545,1940,2,1940,0,0,0,40,40,40,1,0,6.707333333330219,2,-0.1242375000000584,0.8689166666639387,-0.41615833333337227,290.84127575226694,290.84127575226694,False,194,call,0,0.16207218170166016
4,1,3,2,flop,False,♥3 ♠6,♥4 ♣5 ♣7,270,0.737037037037037,0.404433590954628,1900,2,1900,40,0,40,40,80,40,1,-40,155.85185185185185,1,0.4740740740740741,126.37037037037038,0.4740740740740741,1102.200289335833,1062.200289335833,True,190,bet,955,1.2181849479675293
4,2,3,2,turn,False,♥3 ♠6,♥4 ♣5 ♣7 ♣J,272,0.7444852941176471,0.3998700521510287,945,2,945,995,0,995,40,1035,40,1,-995,1458.1939338235295,1,0.48897058823529416,1428.4145220588236,0.48897058823529416,559.9919739746603,-435.00802602533975,True,94,call,0,1.220257043838501
4,3,3,2,river,False,♥3 ♠6,♥4 ♣5 ♣7 ♣J ♣A,387,0.35271317829457366,0.47578210102502805,905,2,905,1035,0,1035,25,1060,25,1,-1035,406.5794573643411,0,-0.6472868217054264,397.76162790697674,-0.2945736434108527,170.9574275081604,-864.0425724918396,True,90,call,0,1.2470731735229492
5,0,3,3,deal,False,♣4 ♠Q,,20000,0.3291958333332899,0.32135630270951326,3000,2,3000,0,40,40,0,40,40,3,-40,12.67133333332638,2,-0.012412500000130278,12.67133333332638,-0.3416083333334202,520.2127453770142,480.21274537701424,False,300,check,0,0.15666699409484863
5,1,3,2,flop,True,♣4 ♠Q,♠3 ♠J ♦3,291,0.2508591065292096,0.418722564600359,3000,2,3000,40,0,40,40,80,0,3,-40,10.171821305841924,1,-0.49828178694158076,10.171821305841924,-0.49828178694158076,376.30948614390735,336.30948614390735,False,300,fold,0,1.2251651287078857
6,0,3,2,deal,False,♦K ♦Q,,20000,0.47908055555548346,0.35658572542216854,2980,2,2980,0,20,20,20,40,40,1,-20,36.65288888887736,1,-0.04183888888903309,17.489666666658017,-0.04183888888903309,844.0237052270292,824.0237052270292,False,298,call,0,0.16272592544555664
6,1,3,2,flop,True,♦K ♦Q,♠7 ♣8 ♣J,142,0.2746478873239437,0.4463366726053753,2960,2,2960,40,0,40,40,80,0,3,-40,18.450704225352116,1,-0.45070422535211263,18.450704225352116,-0.45070422535211263,412.7753142465376,372.7753142465376,False,296,call,0,1.2134292125701904
6,2,3,2,turn,True,♦K ♦Q,♠7 ♣8 ♣J ♦7,138,0.391304347826087,0.4880422678400793,2920,2,2920,80,0,80,40,120,0,3,-80,53.91304347826087,1,-0.21739130434782605,53.91304347826087,-0.21739130434782605,629.5514169909161,549.5514169909161,False,292,call,0,1.2214550971984863
6,3,3,2,river,True,♦K ♦Q,♠7 ♣8 ♣J ♦7 ♣K,165,0.6727272727272727,0.46921774183868875,2880,2,2880,120,0,120,40,160,0,3,-120,168.72727272727275,1,0.34545454545454546,168.72727272727275,0.34545454545454546,1397.059731045901,1277.059731045901,False,288,bet,1149,1.214940071105957
