round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♠4 ♣Q,,20000,0.3291958333332899,0.32135630270951326,990,0,2990,0,10,10,10,20,20,2,-10,6.33566666666319,2,-0.012412500000130278,6.33566666666319,-0.3416083333334202,518.4787028924242,508.47870289242417,False,299,call,0,0.1542830467224121
1,1,3,3,flop,True,♠4 ♣Q,♥3 ♦A ♠A,125,0.188,0.3759290713241883,980,0,2980,20,0,20,20,40,0,3,-20,-1.2000000000000028,2,-0.43599999999999994,-1.2000000000000028,-0.624,269.52303286129757,249.52303286129757,False,298,call,0,1.211629867553711
1,2,3,2,turn,True,♠4 ♣Q,♥3 ♦A ♠A ♥Q,124,0.5846774193548387,0.47824348550251927,960,0,2960,40,0,40,20,60,0,3,-40,57.701612903225815,1,0.1693548387096775,57.701612903225815,0.1693548387096775,1129.5787901182905,1089.5787901182905,False,296,call,0,1.2079768180847168
1,3,3,2,river,True,♠4 ♣Q,♥3 ♦A ♠A ♥Q ♥8,81,0.6975308641975309,0.435174240296656,940,0,2940,60,0,60,20,80,0,3,-60,99.50617283950618,1,0.3950617283950617,99.50617283950618,0.3950617283950617,1526.7976674715048,1466.7976674715048,False,294,bet,1320,1.2051820755004883
2,0,3,3,deal,False,♥8 ♦K,,20000,0.39071111111105294,0.32670140238442497,1000,1,2000,0,0,0,20,20,20,1,0,11.256888888884234,2,0.17213333333315894,7.349777777773706,-0.2185777777778941,430.35348336444474,430.35348336444474,False,200,call,0,0.15503311157226562
2,1,3,2,flop,False,♥8 ♦K,♠6 ♠5 ♣5,440,0.23636363636363636,0.4135531051738072,980,1,1980,20,0,20,20,40,20,1,-20,-2.1818181818181834,1,-0.5272727272727273,-6.90909090909091,-0.5272727272727273,231.8845302107599,211.8845302107599,False,198,fold,0,1.2321100234985352
3,0,3,3,deal,False,♠2 ♥2,,20000,0.3160986111110787,0.32127096190859317,960,1,1960,0,20,20,20,40,40,1,-20,10.575777777772586,2,-0.05170416666676392,4.253805555551011,-0.36780277777784265,323.41276800228934,303.41276800228934,False,196,call,0,0.16112518310546875
3,1,3,2,flop,True,♠2 ♥2,♦6 ♦8 ♥10,249,0.18473895582329317,0.38462071947993187,940,1,1940,40,0,40,20,60,0,3,-40,-6.746987951807231,1,-0.6305220883534137,-6.746987951807231,-0.6305220883534137,172.0844198140954,132.0844198140954,False,194,fold,0,1.2259981632232666
4,0,3,3,deal,False,♣6 ♣Q,,20000,0.37864722222216785,0.345266922450772,920,1,1920,0,20,20,20,40,40,2,-20,20.583555555546855,2,0.13594166666650365,20.583555555546855,-0.2427055555556643,396.7905711280887,376.7905711280887,True,192,bet,339,0.16180801391601562
4,1,3,3,flop,True,♣6 ♣Q,♦9 ♠Q ♥8,126,0.5912698412698413,0.4800275302846616,581,1,1581,359,0,359,40,399,0,3,-359,513.7142857142857,2,0.7738095238095237,513.7142857142857,0.18253968253968256,614.318602716744,255.31860271674395,True,158,bet,229,1.2151989936828613
