round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♥2 ♣7,♥2 ♣7 ♥A ♠6 ♥6 ♦7 ♠J,BB,call,20.0,fold,0.0,,,fold,0,False,True,36.2048,Two Pair,0.0
1,PCB,1000,0,♣5 ♠9,♣5 ♠9 ♥A ♠6 ♥6 ♦7 ♠J,,call,20.0,fold,0.0,,,fold,0,False,True,13.2368,Pair,0.0
1,Tobacco AI,1000,0,♣10 ♦3,♣10 ♦3 ♥A ♠6 ♥6 ♦7 ♠J,,call,20.0,fold,0.0,,,fold,0,False,True,13.2432,Pair,0.0
1,Out Bluffed,1000,0,♥K ♥7,♥K ♥7 ♥A ♠6 ♥6 ♦7 ♠J,,fold,0.0,fold,0.0,,,fold,0,False,True,36.2048,Two Pair,0.0
1,Im Not Kao Chin,1000,0,♦10 ♦4,♦10 ♦4 ♥A ♠6 ♥6 ♦7 ♠J,,call,20.0,call,20.0,,,fold,0,False,True,13.2432,Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♣8 ♠K,♣8 ♠K ♥A ♠6 ♥6 ♦7 ♠J,SB,call,20.0,bet,20.0,,,bet,20,False,False,13.3328,Pair,160.0
2,SML,980,0,♥K ♣3,♥K ♣3 ♥7 ♣7 ♥Q ♣9 ♠6,SB,call,20.0,bet,20.0,,,bet,20,False,False,14.16,Pair,160.0
2,PCB,980,0,♦2 ♠J,♦2 ♠J ♥7 ♣7 ♥Q ♣9 ♠6,BB,fold,20.0,fold,0.0,,,fold,0,False,True,14.0832,Pair,0.0
2,Tobacco AI,1980,1,♣4 ♥9,♣4 ♥9 ♥7 ♣7 ♥Q ♣9 ♠6,,call,20.0,fold,0.0,,,fold,0,False,True,48.0512,Two Pair,0.0
2,Out Bluffed,1000,0,♣8 ♦10,♣8 ♦10 ♥7 ♣7 ♥Q ♣9 ♠6,,fold,0.0,fold,0.0,,,fold,0,False,True,118.0,Straight,0.0
2,Im Not Kao Chin,960,0,♥4 ♠K,♥4 ♠K ♥7 ♣7 ♥Q ♣9 ♠6,,call,20.0,call,20.0,,,fold,0,False,True,14.16,Pair,0.0
2,ヽ(=^･ω･^=)丿,1100,0,♠5 ♠2,♠5 ♠2 ♥7 ♣7 ♥Q ♣9 ♠6,,call,20.0,fold,0.0,,,fold,0,False,True,14.0584,Pair,0.0
3,SML,1080,0,♥K ♠10,♥K ♠10 ♣10 ♦8 ♥Q ♠3 ♥A,,call,20.0,call,20.0,call,20.0,call,20,False,False,17.3584,Pair,0.0
3,PCB,960,0,♥3 ♦A,♥3 ♦A ♣10 ♦8 ♥Q ♠3 ♥A,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,89.0512,Two Pair,0.0
3,Tobacco AI,1960,1,♦K ♦7,♦K ♦7 ♣10 ♦8 ♥Q ♠3 ♥A,BB,call,20.0,call,20.0,fold,0.0,fold,0,False,True,8.1696,High Card,0.0
3,Out Bluffed,1000,0,♥7 ♥6,♥7 ♥6 ♣10 ♦8 ♥Q ♠3 ♥A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,8.0688,High Card,0.0
3,Im Not Kao Chin,920,0,♣A ♣J,♣A ♣J ♣10 ♦8 ♥Q ♠3 ♥A,,call,20.0,bet,20.0,bet,20.0,bet,20,False,False,21.0896,Pair,210.0
3,ヽ(=^･ω･^=)丿,1080,0,♠9 ♣4,♠9 ♣4 ♣10 ♦8 ♥Q ♠3 ♥A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,8.0736,High Card,0.0
