round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♦9 ♥8,♦9 ♥8 ♣4 ♣K ♥5 ♦5 ♣2,BB,call,20,call,20.0,call,20.0,call,20,False,False,12.112,Pair,0.0
1,PCB,1000,0,♥9 ♠2,♥9 ♠2 ♣4 ♣K ♥5 ♦5 ♣2,,fold,0,fold,0.0,fold,0.0,fold,0,False,True,25.1024,Two Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♠J ♣7,♠J ♣7 ♣4 ♣K ♥5 ♦5 ♣2,SB,call,20,bet,20.0,bet,20.0,bet,20,False,False,12.1296,Pair,160.0
2,SML,920,0,♦9 ♠10,♦9 ♠10 ♣Q ♦8 ♥Q ♦5 ♣8,SB,call,540,,,,,allin,380,True,False,73.0128,Two Pair,0.0
2,PCB,1000,0,♣7 ♣A,♣7 ♣A ♣Q ♦8 ♥Q ♦5 ♣8,BB,call,540,,,,,fold,0,False,True,73.2048,Two Pair,0.0
2,ヽ(=^･ω･^=)丿,1080,0,♥4 ♥8,♥4 ♥8 ♣Q ♦8 ♥Q ♦5 ♣8,,bet,540,,,,,bet,428,False,False,205.0,Full House,2428.0
3,SML,1000,1,♦K ♣5,♦K ♣5 ♣7 ♠Q ♦6 ♠5 ♠6,,call,20,call,20.0,call,20.0,call,20,False,False,31.1024,Two Pair,170.0
3,PCB,460,0,♣6 ♥J,♣6 ♥J ♣7 ♠Q ♦6 ♠5 ♠6,SB,fold,10,fold,0.0,fold,0.0,fold,0,False,True,104.0768,Three of a Kind,0.0
3,ヽ(=^･ω･^=)丿,2540,0,♣J ♦5,♣J ♦5 ♣7 ♠Q ♦6 ♠5 ♠6,BB,call,20,bet,20.0,bet,20.0,bet,20,False,False,31.0512,Two Pair,0.0
4,SML,1090,1,♣4 ♦A,♣4 ♦A ♣Q ♣K ♦Q ♦4 ♣J,BB,call,797,,,,,allin,293,True,False,69.2048,Two Pair,0.0
4,PCB,450,0,♥7 ♥A,♥7 ♥A ♣Q ♣K ♦Q ♦4 ♣J,,allin,450,,,,,allin,0,True,False,19.3328,Pair,0.0
4,ヽ(=^･ω･^=)丿,2460,0,♥K ♠5,♥K ♠5 ♣Q ♣K ♦Q ♦4 ♣J,SB,bet,797,,,,,bet,370,False,False,87.0256,Two Pair,2707.0
5,SML,1000,2,♠J ♦Q,♠J ♦Q ♣10 ♣7 ♥6 ♥5 ♠3,SB,call,80,,,,,allin,920,True,False,6.0408,High Card,0.0
5,PCB,1000,1,♥9 ♠9,♥9 ♠9 ♣10 ♣7 ♥6 ♥5 ♠3,BB,raise,80,,,,,allin,920,True,False,16.0152,Pair,0.0
5,ヽ(=^･ω･^=)丿,4000,0,♠7 ♠10,♠7 ♠10 ♣10 ♣7 ♥6 ♥5 ♠3,,call,80,,,,,bet,2500,False,False,55.0008,Two Pair,4580.0
