,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,True,0,♥6 ♥10,0,False,False,True,True,2,0,,False,,
PCB,False,0,♠7 ♦K,160,True,False,True,True,2,0,,False,True,160.0
Tobacco AI,False,0,,0,False,False,True,False,2,0,,False,,
Out Bluffed,False,0,,0,False,False,True,False,2,0,,False,,
Im Not Kao Chin,False,0,♥A ♥9,8245,True,False,True,True,1,0,SB,False,True,8245.0
ヽ(=^･ω･^=)丿,False,0,♦A ♦6,9595,True,False,True,True,1,0,BB,True,True,9595.0
