,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,,0,False,False,True,False,2,0,,False,,
PCB,True,0,♥5 ♦2,0,False,False,True,True,2,0,,False,,
Tobacco AI,False,0,♥A ♦K,19000,True,False,True,True,1,0,,False,True,19000.0
Out Bluffed,False,0,,0,False,False,True,False,2,0,,False,,
Im Not Kao Chin,True,0,♠A ♥7,1000,False,False,True,True,2,0,SB,False,True,1000.0
TMBS=trend micro's best supreme,True,0,♣6 ♦9,1000,False,False,True,True,2,0,BB,False,True,1000.0
ヽ(=^･ω･^=)丿,False,0,,0,False,False,True,False,2,0,,True,,
