round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♦10 ♠8,,20000,0.34615694444440076,0.3420356071761869,980,0,2980,0,20,20,0,20,20,3,-20,7.692555555552062,2,0.038470833333202226,7.692555555552062,-0.3076861111111985,549.888923895703,529.888923895703,False,298,check,0,0.15738391876220703
1,1,3,2,flop,True,♦10 ♠8,♠6 ♣Q ♣8,277,0.49097472924187724,0.4889664810372949,980,0,2980,20,0,20,20,40,0,3,-20,29.09747292418772,1,-0.018050541516245522,29.09747292418772,-0.018050541516245522,873.9167560990247,853.9167560990247,False,298,call,0,1.224472999572754
1,2,3,2,turn,True,♦10 ♠8,♠6 ♣Q ♣8 ♣10,77,0.5,0.4901629731627434,960,0,2960,40,0,40,20,60,0,3,-40,45.0,1,0.0,45.0,0.0,891.0487871653844,851.0487871653844,False,296,call,0,1.210352897644043
1,3,3,2,river,True,♦10 ♠8,♠6 ♣Q ♣8 ♣10 ♣J,133,0.15789473684210525,0.36464227527765836,940,0,2940,60,0,60,20,80,0,3,-60,-8.421052631578945,1,-0.6842105263157895,-8.421052631578945,-0.6842105263157895,219.4228377928984,159.4228377928984,False,294,call,0,1.208395004272461
2,0,3,2,deal,False,♥10 ♣J,,20000,0.4480736111110407,0.3490423132184394,910,0,2910,0,10,10,10,20,20,1,-10,15.845888888883257,1,-0.10385277777791857,6.884416666662444,-0.10385277777791857,751.1258267437371,741.1258267437371,False,291,call,0,0.15391278266906738
2,1,3,2,flop,True,♥10 ♣J,♠9 ♦7 ♣9,149,0.3624161073825503,0.4701101556000151,900,0,2900,20,0,20,20,40,0,3,-20,15.369127516778521,1,-0.2751677852348994,15.369127516778521,-0.2751677852348994,566.8417230579361,546.8417230579361,False,290,call,0,1.2169899940490723
2,2,3,2,turn,True,♥10 ♣J,♠9 ♦7 ♣9 ♥7,87,0.5804597701149425,0.4519449023295977,880,0,2880,40,0,40,20,60,0,3,-40,49.6551724137931,1,0.16091954022988508,49.6551724137931,0.16091954022988508,1086.4119979069744,1046.4119979069744,False,288,call,0,1.2071280479431152
2,3,3,2,river,True,♥10 ♣J,♠9 ♦7 ♣9 ♥7 ♣Q,166,0.5120481927710844,0.49985481997371073,860,0,2860,60,0,60,20,80,0,3,-60,57.04819277108434,1,0.024096385542168752,57.04819277108434,0.024096385542168752,891.2419778016196,831.2419778016196,False,286,call,0,1.2274749279022217
3,0,3,3,deal,False,♥4 ♦K,,20000,0.35353055555550605,0.32225940295878397,840,0,2840,0,0,0,20,20,20,1,0,8.282444444440486,2,0.06059166666651805,4.747138888885424,-0.2929388888889879,538.0436724633016,538.0436724633016,False,284,call,0,0.15567684173583984
3,1,3,2,flop,False,♥4 ♦K,♦2 ♥2 ♦J,337,0.2551928783382789,0.4209642708098173,820,0,2820,20,0,20,20,40,20,1,-20,0.8308605341246214,1,-0.48961424332344217,-4.272997032640955,-0.48961424332344217,360.8364258806473,340.8364258806473,False,282,fold,0,1.2273759841918945
4,0,3,3,deal,False,♣J ♦7,,20000,0.33955833333328916,0.33198072892814556,780,0,2780,0,40,40,0,40,40,3,-40,14.329333333326268,2,0.018674999999867437,14.329333333326268,-0.32088333333342167,500.86018813207437,460.86018813207437,False,278,check,0,0.15718388557434082
4,1,3,3,flop,True,♣J ♦7,♥5 ♠J ♠4,298,0.5989932885906041,0.48752799949390335,780,0,2780,40,0,40,40,80,0,3,-40,79.79865771812081,2,0.7969798657718123,79.79865771812081,0.19798657718120816,1103.2384374420349,1063.2384374420349,False,278,bet,956,1.2285308837890625
5,0,3,3,deal,False,♣10 ♦4,,20000,0.28637361111108517,0.31893532150412346,980,1,1980,0,20,20,20,40,40,2,-20,5.8197777777736235,2,-0.1408791666667445,5.8197777777736235,-0.42725277777782966,290.127615510595,270.127615510595,False,198,call,0,0.15441298484802246
5,1,3,3,flop,True,♣10 ♦4,♣6 ♠9 ♠2,148,0.08108108108108109,0.2537159912907917,960,1,1960,40,0,40,40,80,0,3,-40,-23.783783783783782,2,-0.7567567567567568,-23.783783783783782,-0.8378378378378378,71.97670176849022,31.976701768490216,False,196,fold,0,1.2173960208892822
6,0,3,3,deal,False,♦K ♦3,,20000,0.3805208333332797,0.34371838132943716,960,1,1960,0,0,0,40,40,40,1,0,20.88333333332475,2,0.14156249999983905,13.272916666659157,-0.23895833333344063,407.62765729889657,407.62765729889657,False,196,call,0,0.16385388374328613
6,1,3,2,flop,False,♦K ♦3,♥8 ♠4 ♣10,293,0.16552901023890784,0.3681975421506478,920,1,1920,40,0,40,40,80,40,1,-40,-27.03071672354948,1,-0.6689419795221843,-33.6518771331058,-0.6689419795221843,150.89041323738323,110.89041323738323,False,192,fold,0,1.227536678314209
7,0,3,3,deal,False,♣10 ♦8,,20000,0.34615694444440076,0.3420356071761869,840,1,1840,0,80,80,0,80,80,3,-80,30.770222222208247,2,0.038470833333202226,30.770222222208247,-0.3076861111111985,339.5287315329173,259.5287315329173,False,184,check,0,0.1501312255859375
7,1,3,2,flop,True,♣10 ♦8,♥8 ♥A ♠J,190,0.4868421052631579,0.4878368216349973,840,1,1840,80,0,80,80,160,0,3,-80,114.73684210526315,1,-0.02631578947368418,114.73684210526315,-0.02631578947368418,533.1381328678978,453.13813286789775,False,184,call,0,1.2121829986572266
7,2,3,2,turn,True,♣10 ♦8,♥8 ♥A ♠J ♦Q,133,0.462406015037594,0.48132047438433756,760,1,1760,160,0,160,80,240,0,3,-160,157.4436090225564,1,-0.07518796992481203,157.4436090225564,-0.07518796992481203,474.40025453216913,314.40025453216913,False,176,call,0,1.212047815322876
