round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,2,deal,False,♥4 ♠4,,20000,0.37127083333329347,0.30905941346912613,990,0,2990,0,10,10,10,20,20,1,-10,9.70166666666348,1,-0.25745833333341306,2.2762499999976082,-0.25745833333341306,602.5938130256714,592.5938130256714,True,299,call,0,0.17602205276489258
1,1,3,2,flop,True,♥4 ♠4,♣4 ♣A ♥5,150,0.7533333333333333,0.4258847000982517,980,0,2980,20,0,20,20,40,0,3,-20,42.73333333333333,1,0.5066666666666666,42.73333333333333,0.5066666666666666,1811.510814266285,1791.510814266285,True,298,bet,1612,1.2095417976379395
2,0,3,3,deal,False,♣8 ♥6,,20000,0.3437333333332937,0.33782542610517013,2000,0,4000,0,0,0,20,20,20,1,0,7.498666666663496,2,0.0311999999998811,4.061333333330559,-0.3125333333334126,731.6786160995605,731.6786160995605,True,400,bet,658,0.1582489013671875
2,1,3,2,flop,False,♣8 ♥6,♥Q ♦K ♥9,482,0.15767634854771784,0.3311301246138405,1342,0,3342,658,0,658,20,678,20,1,-658,-250.38174273858925,1,-0.6846473029045643,-253.53526970954363,-0.6846473029045643,249.04919757925256,-408.95080242074744,True,334,fold,0,1.2517070770263672
3,0,3,2,deal,False,♦3 ♠Q,,20000,0.3152361111110752,0.31614250510020353,1322,0,3322,0,20,20,0,20,20,2,-20,5.218888888886013,1,-0.3695277777778496,2.0665277777752635,-0.3695277777778496,546.3332973031455,526.3332973031455,True,332,check,0,0.15327692031860352
3,1,3,2,flop,True,♦3 ♠Q,♠10 ♥K ♠7,164,0.21341463414634146,0.4097179860324961,1322,0,3322,20,0,20,20,40,0,3,-20,3.1402439024390247,1,-0.5731707317073171,3.1402439024390247,-0.5731707317073171,346.3322456003473,326.3322456003473,True,332,call,0,1.217350959777832
3,2,3,2,turn,True,♦3 ♠Q,♠10 ♥K ♠7 ♦10,159,0.21069182389937108,0.3900638868763694,1302,0,3302,40,0,40,20,60,0,3,-40,3.4433962264150964,1,-0.5786163522012578,3.4433962264150964,-0.5786163522012578,339.29172185820886,299.29172185820886,True,330,call,0,1.2153968811035156
3,3,3,2,river,True,♦3 ♠Q,♠10 ♥K ♠7 ♦10 ♠9,89,0.06741573033707865,0.2507406022968697,1282,0,3282,60,0,60,20,80,0,3,-60,-22.528089887640448,1,-0.8651685393258427,-22.528089887640448,-0.8651685393258427,99.48370263032912,39.48370263032912,True,328,call,0,1.2098822593688965
4,0,3,3,deal,False,♣6 ♠7,,20000,0.3363833333333014,0.3354326657522556,1412,0,3412,0,20,20,20,40,40,2,-20,13.821333333328226,2,0.009149999999904068,13.821333333328226,-0.3272333333333972,607.6182244258742,587.6182244258742,True,341,bet,528,0.15457820892333984
4,1,3,3,flop,True,♣6 ♠7,♦Q ♦K ♦3,150,0.08666666666666667,0.25438378704451886,884,0,2884,548,0,548,40,588,0,3,-548,-274.64,1,-0.8266666666666667,-274.64,-0.8266666666666667,113.54507543750759,-434.4549245624924,True,288,call,0,1.209867000579834
4,2,3,3,turn,True,♣6 ♠7,♦Q ♦K ♦3 ♥2,166,0.0,0.0,844,0,2844,588,0,588,40,628,0,3,-588,-460.0,1,-1.0,-460.0,-1.0,-0.0,-588.0,True,284,call,0,1.2140140533447266
4,3,3,3,river,True,♣6 ♠7,♦Q ♦K ♦3 ♥2 ♠10,85,0.0,0.0,804,0,2804,628,0,628,40,668,0,3,-628,-480.0,1,-1.0,-480.0,-1.0,-0.0,-628.0,True,280,call,0,1.2078278064727783
5,0,3,3,deal,False,♥K ♦9,,20000,0.414098611111046,0.3359917353416951,764,0,2764,0,0,0,40,40,40,1,0,26.255777777767364,2,0.24229583333313798,17.97380555554645,-0.17180277777790798,641.7330059595822,641.7330059595822,True,276,bet,577,0.15519094467163086
5,1,3,3,flop,False,♥K ♦9,♣8 ♠5 ♣4,478,0.17259414225941422,0.37581427149623725,187,0,2187,577,0,577,40,617,40,2,-577,-191.0376569037657,2,-0.4822175732217573,-191.0376569037657,-0.6548117154811716,179.94944099841217,-397.0505590015878,True,218,fold,0,1.242293119430542
6,0,3,3,deal,False,♥A ♠6,,20000,0.40388611111105616,0.3211405346171552,1147,1,2147,0,40,40,0,40,40,3,-40,24.621777777768983,2,0.21165833333316852,24.621777777768983,-0.1922277777778877,482.36812043738007,442.36812043738007,True,214,bet,398,0.15518426895141602
6,1,3,2,flop,True,♥A ♠6,♥4 ♦6 ♦J,295,0.49322033898305084,0.4974049289212355,749,1,1749,438,0,438,40,478,0,3,-438,445.85084745762714,1,-0.013559322033898313,445.85084745762714,-0.013559322033898313,516.2712599826829,78.27125998268286,True,174,call,0,1.225327968597412
6,2,3,2,turn,True,♥A ♠6,♥4 ♦6 ♦J ♦2,105,0.5428571428571428,0.4981598792617912,709,1,1709,478,0,478,40,518,0,3,-478,569.0857142857142,1,0.08571428571428563,569.0857142857142,0.08571428571428563,580.9712374356457,102.97123743564566,True,170,bet,92,1.2107651233673096
6,3,3,2,river,True,♥A ♠6,♥4 ♦6 ♦J ♦2 ♣Q,184,0.36684782608695654,0.47769698724788795,617,1,1617,570,0,570,40,610,0,3,-570,274.45108695652175,1,-0.2663043478260869,274.45108695652175,-0.2663043478260869,320.9613984960054,-249.03860150399458,True,161,call,0,1.2190489768981934
7,0,3,2,deal,False,♠6 ♦K,,20000,0.3783444444443871,0.325156247961715,1537,2,1537,0,40,40,40,80,80,1,-40,41.07022222220387,1,-0.24331111111122583,10.802666666652904,-0.24331111111122583,317.3139279409595,277.3139279409595,True,160,call,0,0.15325593948364258
7,1,3,2,flop,True,♠6 ♦K,♦A ♦2 ♣7,131,0.183206106870229,0.38683540333801303,1497,2,1497,80,0,80,80,160,0,3,-80,11.297709923664122,1,-0.633587786259542,11.297709923664122,-0.633587786259542,131.56761440192025,51.56761440192025,True,160,call,0,1.217871904373169
7,2,3,2,turn,True,♠6 ♦K,♦A ♦2 ♣7 ♣3,161,0.11180124223602485,0.31512176134076575,1417,2,1417,160,0,160,80,240,0,3,-160,-26.335403726708073,1,-0.7763975155279503,-26.335403726708073,-0.7763975155279503,72.96110124913845,-87.03889875086155,False,160,fold,0,1.2059171199798584
8,0,3,3,deal,False,♠A ♥10,,20000,0.46286805555548644,0.3354896031691925,1417,2,1417,0,0,0,80,80,80,1,0,68.11777777775566,2,0.38860416666645925,49.603055555536216,-0.07426388888902713,382.4752490544527,382.4752490544527,True,160,bet,344,0.15848398208618164
8,1,3,2,flop,False,♠A ♥10,♣8 ♥8 ♥3,376,0.4747340425531915,0.49288368448322273,1073,2,1073,344,0,344,80,424,80,1,-344,381.1489361702128,1,-0.05053191489361697,343.17021276595756,-0.05053191489361697,300.03305934764035,-43.96694065235965,True,160,call,0,1.2292819023132324
8,2,3,2,turn,False,♠A ♥10,♣8 ♥8 ♥3 ♦9,271,0.34870848708487084,0.46776948927224943,993,2,993,424,0,424,80,504,80,1,-424,197.15129151291518,1,-0.3025830258302583,169.2546125461255,-0.3025830258302583,184.92100908251047,-239.07899091748953,True,160,call,0,1.230010747909546
8,3,3,2,river,False,♠A ♥10,♣8 ♥8 ♥3 ♦9 ♥6,433,0.17321016166281755,0.3784288593111764,913,2,913,504,0,504,80,584,80,1,-504,-140.9515011547344,1,-0.6535796766743649,-154.8083140877598,-0.6535796766743649,75.41824604476537,-428.5817539552346,True,160,fold,0,1.2364718914031982
9,0,3,3,deal,False,♣6 ♥A,,20000,0.40388611111105616,0.3211405346171552,833,2,833,0,80,80,80,160,160,1,-80,98.48711111107593,2,0.21165833333316852,66.17622222219146,-0.1922277777778877,187.15074258236498,107.15074258236498,True,160,bet,96,0.15286707878112793
9,1,3,3,deal,False,♣6 ♥A,,20000,0.40388611111105616,0.3211405346171552,737,2,737,0,176,176,176,352,352,1,-176,216.67164444436705,2,0.21165833333316852,145.58768888882113,-0.1922277777778877,165.58234967971546,-10.417650320284537,True,160,fold,0,0.130706787109375
10,0,3,3,deal,False,♥6 ♥K,,20000,0.4035499999999413,0.3423698982770793,657,2,657,0,80,80,80,160,160,2,-80,98.27199999996242,2,0.21064999999982392,98.27199999996242,-0.19290000000011742,147.4478538017752,67.44785380177521,True,320,call,0,0.1566450595855713
10,1,3,3,flop,True,♥6 ♥K,♠10 ♠J ♠6,159,0.18238993710691823,0.375150774641679,577,2,577,160,0,160,160,320,0,3,-160,-14.088050314465434,2,-0.4528301886792453,-14.088050314465434,-0.6352201257861636,50.46082645185568,-109.53917354814432,True,320,call,0,1.2116327285766602
10,2,3,2,turn,True,♥6 ♥K,♠10 ♠J ♠6 ♣10,160,0.296875,0.4517219657875849,417,2,417,320,0,320,160,480,0,3,-320,116.25,1,-0.40625,116.25,-0.40625,63.78743090696264,-256.21256909303736,True,320,call,0,1.2266528606414795
10,3,3,2,river,True,♥6 ♥K,♠10 ♠J ♠6 ♣10 ♠8,212,0.14150943396226415,0.3485462868285125,257,2,257,480,0,480,160,640,0,3,-480,-93.58490566037739,1,-0.7169811320754718,-93.58490566037739,-0.7169811320754718,48.0,-432.0,True,320,fold,0,1.21598482131958
11,0,3,3,deal,False,♦Q ♣8,,20000,0.37404861111105614,0.3338327838445527,257,2,257,0,0,0,160,160,160,1,0,79.39111111107593,2,0.12214583333316842,49.46722222219145,-0.2519027777778877,52.28906389807563,52.28906389807563,True,320,call,0,0.15439510345458984
11,1,3,3,flop,False,♦Q ♣8,♦10 ♠5 ♥6,453,0.23399558498896247,0.41147038333299113,97,2,97,160,0,160,97,257,160,2,-160,-16.452538631346584,2,-0.29801324503311255,-16.452538631346584,-0.5320088300220751,48.0,-112.0,True,320,fold,0,1.2426507472991943
