round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♣6 ♠K,,20000,0.3783444444443871,0.325156247961715,1000,0,3000,0,0,0,20,20,20,1,0,10.267555555550967,2,0.13503333333316125,6.484111111107097,-0.24331111111122583,619.3505425002463,619.3505425002463,True,300,bet,557,0.16620421409606934
1,1,3,3,flop,False,♣6 ♠K,♠Q ♦7 ♣4,466,0.25643776824034337,0.42735258155278083,443,0,2443,557,0,557,20,577,20,2,-557,14.858369098712501,2,-0.2306866952789699,14.858369098712501,-0.48712446351931327,314.3717817241327,-242.6282182758673,True,244,fold,0,1.2501158714294434
2,0,3,2,deal,False,♣10 ♣6,,20000,0.34694027777773356,0.3497364782071945,423,0,2423,0,20,20,0,20,20,2,-20,7.755222222218684,1,-0.3061194444445329,4.285819444441348,-0.3061194444445329,448.3691250877679,428.3691250877679,False,242,check,0,0.16462206840515137
2,1,3,2,flop,True,♣10 ♣6,♦6 ♦7 ♥K,148,0.30067567567567566,0.4529925453747379,423,0,2423,20,0,20,20,40,0,3,-20,10.55743243243243,1,-0.3986486486486487,10.55743243243243,-0.3986486486486487,376.3436688536965,356.3436688536965,False,242,call,0,1.2090339660644531
2,2,3,2,turn,True,♣10 ♣6,♦6 ♦7 ♥K ♠2,130,0.4461538461538462,0.49709213604318503,403,0,2403,40,0,40,20,60,0,3,-40,35.23076923076923,1,-0.10769230769230764,35.23076923076923,-0.10769230769230764,616.6358866689907,576.6358866689907,False,240,call,0,1.2096550464630127
2,3,3,2,river,True,♣10 ♣6,♦6 ♦7 ♥K ♠2 ♠K,224,0.7991071428571429,0.4006680884370961,383,0,2383,60,0,60,20,80,0,3,-60,112.83482142857143,1,0.5982142857142858,112.83482142857143,0.5982142857142858,1661.0356073636665,1601.0356073636665,False,238,bet,1440,1.2235820293426514
3,0,3,3,deal,False,♠5 ♣3,,20000,0.2919069444444257,0.32801356537809745,990,1,1990,0,10,10,10,20,20,2,-10,3.3525555555540585,2,-0.1242791666667229,3.3525555555540585,-0.41618611111114856,298.3202330042165,288.3202330042165,False,199,call,0,0.15825295448303223
3,1,3,3,flop,True,♠5 ♣3,♣J ♠4 ♦J,159,0.3018867924528302,0.45907641738099775,980,1,1980,20,0,20,20,40,0,3,-20,10.188679245283016,2,-0.09433962264150941,10.188679245283016,-0.39622641509433965,309.0268081569121,289.0268081569121,False,198,call,0,1.2264108657836914
3,2,3,2,turn,True,♠5 ♣3,♣J ♠4 ♦J ♣6,133,0.3458646616541353,0.47564934297548006,960,1,1960,40,0,40,20,60,0,3,-40,21.879699248120296,1,-0.30827067669172936,21.879699248120296,-0.30827067669172936,361.29148116299586,321.29148116299586,False,196,call,0,1.221830129623413
3,3,3,2,river,True,♠5 ♣3,♣J ♠4 ♦J ♣6 ♣10,188,0.0,0.0,940,1,1940,60,0,60,20,80,0,3,-60,-40.0,1,-1.0,-40.0,-1.0,-0.0,-60.0,False,194,fold,0,1.2190468311309814
