round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♠6 ♠5,,20000,0.3618111111110734,0.35941625321656623,980,0,2980,0,20,20,0,20,20,3,-20,8.94488888888587,2,0.08543333333322023,8.94488888888587,-0.2763777777778532,581.2512686997864,561.2512686997864,False,298,check,0,0.16411900520324707
1,1,3,3,flop,True,♠6 ♠5,♠2 ♥5 ♠8,260,0.6403846153846153,0.4768726710335771,980,0,2980,20,0,20,20,40,0,3,-20,44.03846153846153,2,0.921153846153846,44.03846153846153,0.28076923076923066,1323.6019765529343,1303.6019765529343,False,298,bet,1173,1.2199747562408447
2,0,3,2,deal,False,♠4 ♣A,,20000,0.3962138888888314,0.32530199589126707,990,1,1990,0,10,10,10,20,20,1,-10,11.697111111106512,1,-0.20757222222233718,3.772833333329883,-0.20757222222233718,436.0425937308263,426.0425937308263,False,199,call,0,0.15839290618896484
2,1,3,2,flop,True,♠4 ♣A,♦A ♠7 ♦Q,133,0.7218045112781954,0.44811020829327336,980,1,1980,20,0,20,20,40,0,3,-20,40.526315789473685,1,0.4436090225563909,40.526315789473685,0.4436090225563909,1100.1868354621797,1080.1868354621797,False,198,bet,972,1.213616132736206
2,2,3,2,turn,True,♠4 ♣A,♦A ♠7 ♦Q ♦8,141,0.49645390070921985,0.4892332033984196,8,1,1008,992,0,992,8,1000,0,3,-992,739.1773049645391,1,-0.007092198581560294,739.1773049645391,-0.007092198581560294,300.34445004779514,-691.6555499522049,False,100,fold,0,1.2131152153015137
3,0,3,3,deal,False,♥Q ♥J,,20000,0.45118333333326927,0.36026873528314696,1008,2,1008,0,0,0,20,20,20,1,0,16.094666666661546,2,0.35354999999980774,11.582833333328848,-0.09763333333346147,262.65728995249793,262.65728995249793,True,100,bet,236,0.16016411781311035
3,1,3,2,flop,False,♥Q ♥J,♠6 ♦7 ♣5,423,0.16666666666666666,0.36385121527321024,772,2,772,236,0,236,20,256,20,1,-236,-85.33333333333334,1,-0.6666666666666667,-88.66666666666669,-0.6666666666666667,61.127921948766364,-174.87207805123364,True,77,fold,0,1.2336292266845703
4,0,3,3,deal,False,♦8 ♥6,,20000,0.3437333333332937,0.33782542610517013,732,2,732,0,40,40,0,40,40,3,-40,14.997333333326992,2,0.0311999999998811,14.997333333326992,-0.3125333333334126,133.89718674621957,93.89718674621957,True,80,bet,84,0.18046998977661133
4,1,3,2,flop,True,♦8 ♥6,♠9 ♦4 ♥9,201,0.25870646766169153,0.42543859145490226,648,2,648,124,0,124,40,164,0,3,-124,14.666666666666643,1,-0.48258706467661694,14.666666666666643,-0.48258706467661694,84.24634327732319,-39.75365672267681,False,80,fold,0,1.2163379192352295
5,0,3,3,deal,False,♠7 ♦K,,20000,0.3834236111110534,0.3256466870968742,628,2,628,0,20,20,20,40,40,2,-20,21.34777777776854,2,0.15027083333316016,21.34777777776854,-0.23315277777789323,131.88823315414592,111.88823315414592,False,80,call,0,0.1539478302001953
5,1,3,3,flop,True,♠7 ♦K,♠8 ♦9 ♣6,156,0.36217948717948717,0.44664125674728794,608,2,608,40,0,40,40,80,0,3,-40,32.43589743589744,2,0.08653846153846145,32.43589743589744,-0.27564102564102566,118.7433227061116,78.7433227061116,False,80,call,0,1.2146801948547363
5,2,3,2,turn,True,♠7 ♦K,♠8 ♦9 ♣6 ♣J,168,0.1130952380952381,0.2801415863273832,568,2,568,80,0,80,40,120,0,3,-80,-26.071428571428566,1,-0.7738095238095238,-26.071428571428566,-0.7738095238095238,29.605871562118462,-50.394128437881534,False,80,fold,0,1.213881015777588
6,0,3,3,deal,False,♣6 ♣2,,20000,0.32747222222219113,0.3545231577264674,568,2,568,0,0,0,40,40,40,1,0,12.39555555555058,2,-0.017583333333426543,5.846111111106758,-0.34505555555561773,97.86059109563429,97.86059109563429,True,80,call,0,0.17443084716796875
6,1,3,2,flop,False,♣6 ♣2,♥Q ♠J ♣3,468,0.1420940170940171,0.34271232899989945,528,2,528,40,0,40,40,80,40,1,-40,-34.529914529914535,1,-0.7158119658119658,-40.21367521367522,-0.7158119658119658,35.14384022657601,-4.85615977342399,True,80,fold,0,1.2449820041656494
7,0,3,2,deal,False,♦8 ♣5,,20000,0.3310291666666284,0.33546570461704817,448,2,448,0,80,80,0,80,80,2,-80,25.929333333321097,1,-0.3379416666667432,12.68816666665596,-0.3379416666667432,78.21758190807091,-1.7824180919290882,True,160,check,0,0.15569591522216797
7,1,3,2,flop,True,♦8 ♣5,♠6 ♣7 ♦7,141,0.5815602836879432,0.4774740724528348,448,2,448,80,0,80,80,160,0,3,-80,137.73049645390068,1,0.16312056737588643,137.73049645390068,0.16312056737588643,169.5084612539296,89.5084612539296,True,160,bet,80,1.222517967224121
7,2,3,2,turn,True,♦8 ♣5,♠6 ♣7 ♦7 ♣A,131,0.3053435114503817,0.4493670375285511,368,2,368,160,0,160,80,240,0,3,-160,64.88549618320612,1,-0.3893129770992366,64.88549618320612,-0.3893129770992366,58.22860442715883,-101.77139557284117,True,160,call,0,1.2470190525054932
7,3,3,2,river,True,♦8 ♣5,♠6 ♣7 ♦7 ♣A ♥6,229,0.259825327510917,0.2032171347150081,288,2,288,240,0,240,80,320,0,3,-240,52.27074235807859,1,-0.48034934497816595,52.27074235807859,-0.48034934497816595,37.631744582626666,-202.36825541737335,True,160,fold,0,1.2184829711914062
8,0,3,3,deal,False,♠7 ♠Q,,20000,0.3886027777777227,0.3466539581660941,248,2,248,0,40,40,40,80,80,2,-40,44.352888888871256,2,0.1658083333331679,44.352888888871256,-0.22279444444455465,52.99178160936665,12.991781609366647,True,160,call,0,0.15721583366394043
8,1,3,3,flop,True,♠7 ♠Q,♠9 ♥A ♦A,78,0.19230769230769232,0.36891011717790145,208,2,208,80,0,80,80,160,0,3,-80,-3.076923076923073,2,-0.423076923076923,-3.076923076923073,-0.6153846153846154,24.0,-56.0,True,160,call,0,1.2059059143066406
8,2,3,2,turn,True,♠7 ♠Q,♠9 ♥A ♦A ♦2,137,0.18613138686131386,0.36750936861822203,128,2,128,160,0,160,80,240,0,3,-160,-8.321167883211672,1,-0.6277372262773723,-8.321167883211672,-0.6277372262773723,24.0,-136.0,True,160,call,0,1.2188630104064941
