round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♣10 ♠7,♣10 ♠7 ♠2 ♥9 ♣8 ♥10 ♥Q,,call,40,call,20.0,bet,20.0,bet,20,False,False,17.0608,Pair,300.0
1,PCB,1000,0,♦4 ♣4,♦4 ♣4 ♠2 ♥9 ♣8 ♥10 ♥Q,,raise,40,call,20.0,call,20.0,call,20,False,False,11.0704,Pair,0.0
1,Tobacco AI,1000,0,♠10 ♦2,♠10 ♦2 ♠2 ♥9 ♣8 ♥10 ♥Q,,fold,0,fold,0.0,fold,0.0,fold,0,False,True,50.0512,Two Pair,0.0
1,Out Bluffed,1000,0,♥7 ♣7,♥7 ♣7 ♠2 ♥9 ♣8 ♥10 ♥Q,,fold,0,fold,0.0,fold,0.0,fold,0,False,True,14.0704,Pair,0.0
1,Im Not Kao Chin,1000,0,♦Q ♦A,♦Q ♦A ♠2 ♥9 ♣8 ♥10 ♥Q,SB,call,40,bet,20.0,fold,0.0,fold,0,False,True,19.224,Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♥4 ♦J,♥4 ♦J ♠2 ♥9 ♣8 ♥10 ♥Q,BB,call,40,fold,0.0,fold,0.0,fold,0,False,True,120.0,Straight,0.0
2,SML,1200,0,♣7 ♦7,♣7 ♦7 ♠J ♣10 ♦4 ♠3 ♣J,BB,call,20,call,20.0,call,40.0,call,40,False,False,63.0128,Two Pair,340.0
2,PCB,900,0,♣A ♥9,♣A ♥9 ♠J ♣10 ♦4 ♠3 ♣J,,fold,0,fold,0.0,fold,0.0,fold,0,False,True,18.224,Pair,0.0
2,Tobacco AI,1000,0,♠8 ♥A,♠8 ♥A ♠J ♣10 ♦4 ♠3 ♣J,,call,20,call,20.0,fold,0.0,fold,0,False,True,18.2208,Pair,0.0
2,Out Bluffed,1000,0,♠9 ♣5,♠9 ♣5 ♠J ♣10 ♦4 ♠3 ♣J,,fold,0,fold,0.0,fold,0.0,fold,0,False,True,18.0196,Pair,0.0
2,Im Not Kao Chin,940,0,♣3 ♠4,♣3 ♠4 ♠J ♣10 ♦4 ♠3 ♣J,,call,20,call,20.0,raise,40.0,raise,40,False,False,60.0128,Two Pair,0.0
2,ヽ(=^･ω･^=)丿,960,0,♦6 ♣6,♦6 ♣6 ♠J ♣10 ♦4 ♠3 ♣J,SB,call,20,bet,20.0,fold,20.0,fold,0,False,True,62.0128,Two Pair,0.0
3,SML,1420,0,♦J ♠6,♦J ♠6 ♦10 ♥Q ♥9 ♠2 ♠10,SB,call,318,,,,,bet,20,False,False,17.0832,Pair,716.0
3,PCB,900,0,♣4 ♥K,♣4 ♥K ♦10 ♥Q ♥9 ♠2 ♠10,BB,fold,20,,,,,fold,0,False,True,17.16,Pair,0.0
3,Tobacco AI,1960,1,♣9 ♥5,♣9 ♥5 ♦10 ♥Q ♥9 ♠2 ♠10,,fold,20,,,,,fold,0,False,True,57.0512,Two Pair,0.0
3,Out Bluffed,1000,0,♠7 ♦Q,♠7 ♦Q ♦10 ♥Q ♥9 ♠2 ♠10,,fold,0,,,,,fold,0,False,True,75.0064,Two Pair,0.0
3,Im Not Kao Chin,820,0,♠Q ♣2,♠Q ♣2 ♦10 ♥Q ♥9 ♠2 ♠10,,fold,20,,,,,fold,0,False,True,75.0064,Two Pair,0.0
3,ヽ(=^･ω･^=)丿,900,0,♦A ♦5,♦A ♦5 ♦10 ♥Q ♥9 ♠2 ♠10,,bet,318,,,,,fold,0,False,True,17.2624,Pair,0.0
