game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,action,amount
20180317132753,1,1,Deal,Tobacco AI,980,0,,call,20
20180317132753,1,2,Deal,Out Bluffed,1000,0,,fold,
20180317132753,1,3,Deal,Im Not Kao Chin,980,0,,call,20
20180317132753,1,4,Deal,ヽ(=^･ω･^=)丿,637,0,,bet,363
20180317132753,1,5,Deal,SML,637,0,SB,call,353
20180317132753,1,6,Deal,PCB,637,0,BB,call,343
20180317132753,1,7,Deal,Tobacco AI,637,0,,call,343
20180317132753,1,8,Deal,Im Not Kao Chin,637,0,,call,343
20180317132753,1,9,Flop,SML,617,0,SB,bet,20
20180317132753,1,10,Flop,PCB,637,0,BB,fold,
20180317132753,1,11,Flop,Tobacco AI,637,0,,fold,
20180317132753,1,12,Flop,Im Not Kao Chin,637,0,,fold,
20180317132753,1,13,Flop,ヽ(=^･ω･^=)丿,617,0,,call,20
20180317132753,1,14,Turn,SML,597,0,SB,bet,20
20180317132753,1,15,Turn,ヽ(=^･ω･^=)丿,597,0,,call,20
20180317132753,1,16,River,SML,577,0,SB,bet,20
20180317132753,1,17,River,ヽ(=^･ω･^=)丿,0,0,,allin,597
20180317132753,1,18,River,SML,0,0,SB,allin,577
20180317132753,2,1,Deal,Out Bluffed,1000,0,,fold,
20180317132753,2,2,Deal,Im Not Kao Chin,637,0,,fold,
20180317132753,2,3,Deal,ヽ(=^･ω･^=)丿,3069,0,,call,20
20180317132753,2,4,Deal,SML,980,1,,call,20
20180317132753,2,5,Deal,PCB,617,0,SB,call,10
20180317132753,2,6,Deal,Tobacco AI,1617,1,BB,call,0
20180317132753,2,7,Flop,PCB,617,0,SB,fold,
20180317132753,2,8,Flop,Tobacco AI,1617,1,BB,check,
20180317132753,2,9,Flop,ヽ(=^･ω･^=)丿,3069,0,,fold,
20180317132753,2,10,Flop,SML,960,1,,bet,20
20180317132753,2,11,Flop,Tobacco AI,1597,1,BB,call,20
20180317132753,2,12,Turn,Tobacco AI,1597,1,BB,check,
20180317132753,2,13,Turn,SML,940,1,,bet,20
20180317132753,2,14,Turn,Tobacco AI,1577,1,BB,call,20
20180317132753,2,15,River,Tobacco AI,1577,1,BB,check,
20180317132753,2,16,River,SML,920,1,,bet,20
20180317132753,2,17,River,Tobacco AI,1557,1,BB,call,20
20180317132753,3,1,Deal,Im Not Kao Chin,617,0,,call,20
20180317132753,3,2,Deal,ヽ(=^･ω･^=)丿,2646,0,,bet,423
20180317132753,3,3,Deal,SML,497,1,,call,423
20180317132753,3,4,Deal,PCB,194,0,,call,423
20180317132753,3,5,Deal,Tobacco AI,1747,1,SB,fold,
20180317132753,3,6,Deal,Out Bluffed,577,0,BB,call,403
20180317132753,3,7,Deal,Im Not Kao Chin,214,0,,call,403
20180317132753,3,8,Flop,Out Bluffed,557,0,BB,bet,20
20180317132753,3,9,Flop,Im Not Kao Chin,194,0,,call,20
20180317132753,3,10,Flop,ヽ(=^･ω･^=)丿,2194,0,,bet,452
20180317132753,3,11,Flop,SML,45,1,,call,452
20180317132753,3,12,Flop,PCB,0,0,,allin,194
20180317132753,3,13,Flop,Out Bluffed,125,0,BB,call,432
