,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,♦3 ♣3,4719,True,False,True,True,1,0,BB,False,True,4719.0
PCB,False,0,,0,False,False,True,False,2,0,,False,,
Tobacco AI,False,0,,0,False,False,True,False,2,0,,False,,
Out Bluffed,True,0,♦10 ♥8,4412,True,False,True,True,0,0,,False,True,4412.0
Im Not Kao Chin,False,0,♦J ♣A,8869,True,False,True,True,0,0,,False,True,8869.0
ヽ(=^･ω･^=)丿,True,0,♣J ♥3,0,False,False,True,True,2,0,SB,True,,
