round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♦4 ♣6,,20000,0.3055055555555305,0.3302250484823578,1000,0,3000,0,0,0,20,20,20,1,0,4.44044444444244,2,-0.08348333333340852,1.3853888888871353,-0.388988888888939,474.9936720545227,474.9936720545227,True,300,call,0,0.16439104080200195
1,1,3,2,flop,False,♦4 ♣6,♠K ♥J ♦6,204,0.4338235294117647,0.4918782411860167,980,0,2980,20,0,20,20,40,20,1,-20,29.411764705882355,1,-0.13235294117647056,20.735294117647058,-0.13235294117647056,736.2035859292523,716.2035859292523,True,298,call,0,1.2171568870544434
1,2,3,2,turn,False,♦4 ♣6,♠K ♥J ♦6 ♥A,246,0.35365853658536583,0.4585755043161748,960,0,2960,40,0,40,20,60,20,1,-40,24.26829268292682,1,-0.29268292682926833,17.195121951219505,-0.29268292682926833,561.0324290374658,521.0324290374658,True,296,call,0,1.217500925064087
1,3,3,2,river,False,♦4 ♣6,♠K ♥J ♦6 ♥A ♥8,333,0.09009009009009009,0.27833318388784517,940,0,2940,60,0,60,20,80,20,1,-60,-36.57657657657658,1,-0.8198198198198199,-38.378378378378386,-0.8198198198198199,120.54471871180365,60.544718711803654,True,294,fold,0,1.2294020652770996
2,0,3,3,deal,False,♠K ♣5,,20000,0.3678069444443908,0.32356250109870943,920,0,2920,0,20,20,0,20,20,3,-20,9.424555555551265,2,0.10342083333317253,9.424555555551265,-0.26438611111121835,581.5188148559395,561.5188148559395,True,292,bet,505,0.1593489646911621
2,1,3,2,flop,True,♠K ♣5,♣K ♦8 ♥8,271,0.5904059040590406,0.4687073192399,415,0,2415,525,0,525,20,545,0,3,-525,726.6605166051661,1,0.18081180811808117,726.6605166051661,0.18081180811808117,936.1658436919123,411.1658436919123,True,241,bet,370,1.227755069732666
2,2,3,2,turn,True,♠K ♣5,♣K ♦8 ♥8 ♥4,75,0.86,0.30066592756745814,45,0,2045,895,0,895,20,915,0,3,-895,1908.6999999999998,1,0.72,1908.6999999999998,0.72,1746.1681670380035,851.1681670380035,True,204,bet,766,1.2137176990509033
3,0,3,3,deal,False,♣8 ♦K,,20000,0.39071111111105294,0.32670140238442497,2395,0,4395,0,10,10,10,20,20,2,-10,11.256888888884234,2,0.17213333333315894,11.256888888884234,-0.2185777777778941,945.7017796933674,935.7017796933674,True,439,bet,842,0.1562042236328125
4,0,3,3,deal,False,♣2 ♦Q,,20000,0.314405555555519,0.3171008352478901,2580,0,4580,0,0,0,40,40,40,1,0,10.304888888883042,2,-0.056783333333442876,4.01677777777266,-0.37118888888896195,750.8118130603027,750.8118130603027,True,458,call,0,0.15787482261657715
4,1,3,2,flop,False,♣2 ♦Q,♠A ♣J ♦7,451,0.18292682926829268,0.3800995802110846,2540,0,4540,40,0,40,40,80,40,1,-40,-21.463414634146353,1,-0.6341463414634146,-28.780487804878057,-0.6341463414634146,398.33528556032167,358.33528556032167,True,454,fold,0,1.2392537593841553
5,0,3,3,deal,False,♥A ♦4,,20000,0.3962138888888314,0.32530199589126707,2500,0,4500,0,40,40,0,40,40,3,-40,23.394222222213024,2,0.1886416666664943,23.394222222213024,-0.20757222222233718,986.0259657229741,946.0259657229741,True,450,bet,851,0.1578350067138672
6,0,3,2,deal,False,♣8 ♣7,,20000,0.4008680555555047,0.3633232746694778,3911,0,5911,0,20,20,20,40,40,1,-20,24.138888888880746,1,-0.1982638888889906,8.104166666660564,-0.1982638888889906,1315.0646451424095,1295.0646451424095,False,591,call,0,0.15381598472595215
6,1,3,2,flop,True,♣8 ♣7,♦K ♥6 ♣6,129,0.3798449612403101,0.47321756062503983,3891,0,5891,40,0,40,40,80,0,3,-40,33.17829457364341,1,-0.24031007751937983,33.17829457364341,-0.24031007751937983,1222.380870003336,1182.380870003336,False,589,call,0,1.2152798175811768
6,2,3,2,turn,True,♣8 ♣7,♦K ♥6 ♣6 ♠2,155,0.2161290322580645,0.39493849325965086,3851,0,5851,80,0,80,40,120,0,3,-80,11.87096774193548,1,-0.567741935483871,11.87096774193548,-0.567741935483871,618.7749638006047,538.7749638006047,False,585,call,0,1.2154786586761475
6,3,3,2,river,True,♣8 ♣7,♦K ♥6 ♣6 ♠2 ♠4,187,0.008021390374331552,0.06282000066561888,3811,0,5811,120,0,120,40,160,0,3,-120,-57.272727272727266,1,-0.983957219251337,-57.272727272727266,-0.983957219251337,20.325091613958733,-99.67490838604127,False,581,fold,0,1.2188811302185059
7,0,3,3,deal,False,♦9 ♣9,,20000,0.5441527777777004,0.2756285083140042,3811,0,5811,0,0,0,69,69,69,1,0,81.18616666664532,1,0.08830555555540087,65.405736111092,0.08830555555540087,1982.6009738942273,1982.6009738942273,False,581,call,0,0.16796088218688965
7,1,3,3,flop,False,♦9 ♣9,♥10 ♣3 ♥Q,284,0.5633802816901409,0.4959666721594087,3742,0,5742,69,0,69,80,149,80,1,-69,159.16901408450704,1,0.12676056338028174,159.16901408450704,0.12676056338028174,2066.5265923485367,1997.5265923485367,False,574,call,0,1.2261440753936768
7,2,3,3,turn,False,♦9 ♣9,♥10 ♣3 ♥Q ♠Q,300,0.62,0.48538644398046393,3662,0,5662,149,0,149,80,229,80,1,-149,270.12,1,0.24,270.12,0.24,2379.265275955621,2230.265275955621,False,566,bet,2007,1.2260379791259766
8,0,3,3,deal,False,♠J ♦A,,20000,0.47015972222215124,0.3359049510759762,2611,0,4611,0,80,80,0,80,80,3,-80,70.4511111110884,2,0.4104791666664538,70.4511111110884,-0.05968055555569751,1271.9675445970163,1191.9675445970163,False,461,bet,1072,0.157545804977417
8,1,3,3,flop,True,♠J ♦A,♥4 ♦6 ♥Q,129,0.3023255813953488,0.4592655269332907,1539,0,3539,1152,0,1152,80,1232,0,3,-1152,272.37209302325573,1,-0.39534883720930236,272.37209302325573,-0.39534883720930236,553.3127438432714,-598.6872561567286,False,353,fold,0,1.2177343368530273
