,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,♠6 ♠4,17960,True,False,True,True,1,0,,False,True,17960.0
PCB,False,0,♣J ♦A,1040,True,False,True,True,1,0,,False,True,1040.0
ヽ(=^･ω･^=)丿,False,0,,0,False,False,True,False,2,0,,True,,
Tobacco AI,False,0,,0,False,False,True,False,2,0,,False,,
Out Bluffed,False,0,,0,False,False,True,False,2,0,,False,,
Im Not Kao Chin,True,0,♦4 ♠10,2000,False,False,True,True,1,0,SB,False,True,2000.0
TMBS=trend micro's best supreme,True,0,♦9 ♣5,0,False,False,True,True,2,0,BB,False,,
