round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♥10 ♦J,♥10 ♦J ♣3 ♦10 ♦K ♥8 ♠10,,call,420.0,call,20.0,call,20.0,allin,540,True,False,108.128,Three of a Kind,1035.0
1,PCB,1000,0,♥K ♦2,♥K ♦2 ♣3 ♦10 ♦K ♥8 ♠10,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,85.0032,Two Pair,0.0
1,Tobacco AI,1000,0,♣6 ♣Q,♣6 ♣Q ♣3 ♦10 ♦K ♥8 ♠10,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,17.1568,Pair,0.0
1,Out Bluffed,1000,0,♦9 ♠6,♦9 ♠6 ♣3 ♦10 ♦K ♥8 ♠10,,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,17.112,Pair,0.0
1,Im Not Kao Chin,1000,0,♥J ♦7,♥J ♦7 ♣3 ♦10 ♦K ♥8 ♠10,,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,17.1312,Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♣J ♣10,♣J ♣10 ♣3 ♦10 ♦K ♥8 ♠10,,bet,420.0,bet,20.0,bet,20.0,allin,540,True,False,108.128,Three of a Kind,1035.0
2,SML,1035,0,♠3 ♦K,♠3 ♦K ♦Q ♠J ♥A ♦5 ♠5,,call,70.0,call,20.0,call,20.0,call,0,False,False,12.3584,Pair,450.0
2,PCB,990,0,♦2 ♣4,♦2 ♣4 ♦Q ♠J ♥A ♦5 ♠5,,call,70.0,fold,0.0,fold,0.0,fold,0,False,True,12.2816,Pair,0.0
2,Tobacco AI,1980,1,♥6 ♣5,♥6 ♣5 ♦Q ♠J ♥A ♦5 ♠5,SB,call,70.0,fold,0.0,fold,0.0,fold,0,False,True,103.256,Three of a Kind,0.0
2,Out Bluffed,980,0,♦8 ♥K,♦8 ♥K ♦Q ♠J ♥A ♦5 ♠5,BB,bet,70.0,bet,20.0,bet,20.0,fold,0,False,True,12.3584,Pair,0.0
