,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,♦8 ♣8,7302,True,False,True,True,1,0,SB,False,True,7302.0
PCB,False,0,♦3 ♥8,1698,True,False,True,True,2,0,BB,False,True,1698.0
ヽ(=^･ω･^=)丿,True,0,♣4 ♣7,0,False,False,True,True,2,0,,True,,
