round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♠4 ♣K,,20000,0.35353055555550605,0.32225940295878397,980,0,2980,0,20,20,0,20,20,3,-20,8.282444444440486,2,0.06059166666651805,8.282444444440486,-0.2929388888889879,564.5669520917742,544.5669520917742,True,298,bet,490,0.1573963165283203
1,1,3,2,flop,True,♠4 ♣K,♦A ♠7 ♣3,291,0.18384879725085912,0.3703536405412093,490,0,2490,510,0,510,20,530,0,3,-510,-131.2714776632302,1,-0.6323024054982818,-131.2714776632302,-0.6323024054982818,219.69114381230457,-290.3088561876954,True,249,fold,0,1.2299740314483643
2,0,3,2,deal,False,♠6 ♣7,,20000,0.3363833333333014,0.3354326657522556,480,0,2480,0,10,10,10,20,20,1,-10,6.910666666664113,1,-0.3272333333333972,0.18299999999808492,-0.3272333333333972,441.64513381482067,431.64513381482067,True,248,call,0,0.16525602340698242
2,1,3,2,flop,True,♠6 ♣7,♠K ♣A ♦5,165,0.10303030303030303,0.2724577793089578,470,0,2470,20,0,20,20,40,0,3,-20,-2.787878787878787,1,-0.793939393939394,-2.787878787878787,-0.793939393939394,116.63890518280378,96.63890518280378,True,247,call,0,1.2115790843963623
2,2,3,2,turn,True,♠6 ♣7,♠K ♣A ♦5 ♥A,136,0.1213235294117647,0.31794563173675533,450,0,2450,40,0,40,20,60,0,3,-40,-5.4411764705882355,1,-0.7573529411764706,-5.4411764705882355,-0.7573529411764706,137.61895756084957,97.61895756084957,True,245,call,0,1.2204992771148682
2,3,3,2,river,True,♠6 ♣7,♠K ♣A ♦5 ♥A ♥K,153,0.058823529411764705,0.23529411764705885,430,0,2430,60,0,60,20,80,0,3,-60,-20.0,1,-0.8823529411764706,-20.0,-0.8823529411764706,63.97932109530844,3.9793210953084426,True,243,call,0,1.2111470699310303
3,0,3,3,deal,False,♠10 ♦5,,20000,0.2923388888888626,0.3181207746979885,410,0,2410,0,0,0,20,20,20,1,0,3.3871111111090073,2,-0.12298333333341216,0.4637222222203832,-0.4153222222222748,361.92095471722183,361.92095471722183,False,241,call,0,0.1602330207824707
3,1,3,2,flop,False,♠10 ♦5,♣8 ♣10 ♥4,423,0.5307328605200946,0.49369660961777145,390,0,2390,20,0,20,20,40,20,1,-20,44.91725768321514,1,0.061465721040189214,34.30260047281324,0.061465721040189214,785.3058564994215,765.3058564994215,False,239,call,0,1.2358081340789795
3,2,3,2,turn,False,♠10 ♦5,♣8 ♣10 ♥4 ♦2,279,0.6666666666666666,0.4714045207910317,370,0,2370,40,0,40,20,60,20,1,-40,89.99999999999999,1,0.33333333333333326,76.66666666666666,0.33333333333333326,1130.7773736855997,1090.7773736855997,True,237,bet,981,1.2193629741668701
4,0,3,3,deal,False,♠6 ♥3,,20000,0.29192083333331387,0.32622976342462545,800,0,2800,0,40,40,0,40,40,3,-40,6.707333333330219,2,-0.1242375000000584,6.707333333330219,-0.41615833333337227,419.7709134568801,379.7709134568801,False,280,check,0,0.15520882606506348
4,1,3,2,flop,True,♠6 ♥3,♣10 ♣4 ♠3,294,0.3826530612244898,0.4727309953019796,800,0,2800,40,0,40,40,80,0,3,-40,36.53061224489796,1,-0.23469387755102045,36.53061224489796,-0.23469387755102045,586.5179629120728,546.5179629120728,False,280,call,0,1.2315261363983154
4,2,3,2,turn,True,♠6 ♥3,♣10 ♣4 ♠3 ♣3,86,0.6802325581395349,0.4569412377471757,760,0,2760,80,0,80,40,120,0,3,-80,144.06976744186045,1,0.36046511627906974,144.06976744186045,0.36046511627906974,1366.6574904607219,1286.6574904607219,False,276,bet,1157,1.2100322246551514
5,0,3,3,deal,False,♥6 ♦7,,20000,0.3363833333333014,0.3354326657522556,1700,0,3700,0,20,20,20,40,40,2,-20,13.821333333328226,2,0.009149999999904068,13.821333333328226,-0.3272333333333972,658.9060464172727,638.9060464172727,False,370,call,0,0.16146421432495117
5,1,3,3,flop,True,♥6 ♦7,♠7 ♠9 ♥7,143,0.7482517482517482,0.43401736081630493,1680,0,3680,40,0,40,40,80,0,3,-40,109.65034965034965,2,1.2447552447552446,109.65034965034965,0.49650349650349646,2204.4434150478105,2164.4434150478105,False,368,bet,1947,1.215315818786621
6,0,3,3,deal,False,♥5 ♠A,,20000,0.4079652777777195,0.32637095317605685,2610,0,4610,0,0,0,40,40,40,1,0,25.27444444443512,2,0.22389583333315866,17.11513888888073,-0.18406944444456097,1049.4795076188902,1049.4795076188902,False,461,bet,944,0.1592090129852295
6,1,3,3,flop,False,♥5 ♠A,♥7 ♥4 ♣K,345,0.24202898550724639,0.41542916419551984,1666,0,3666,944,0,944,40,984,40,1,-944,49.97826086956525,1,-0.5159420289855072,49.97826086956525,-0.5159420289855072,441.1935752553507,-502.8064247446493,False,366,fold,0,1.2286698818206787
7,0,3,3,deal,False,♣6 ♦9,,20000,0.2968847222221928,0.32540818868031757,1586,0,3586,0,80,80,0,80,80,3,-80,15.003111111101703,2,-0.10934583333342163,15.003111111101703,-0.4062305555556144,548.5628466000287,468.5628466000287,False,358,check,0,0.1568000316619873
7,1,3,3,flop,True,♣6 ♦9,♥Q ♦10 ♣7,233,0.296137339055794,0.449446601091169,1586,0,3586,80,0,80,80,160,0,3,-80,38.45493562231759,2,-0.11158798283261806,38.45493562231759,-0.40772532188841204,546.9082937002594,466.9082937002594,False,358,fold,0,1.2165932655334473
8,0,3,2,deal,False,♦K ♥9,,20000,0.414098611111046,0.3359917353416951,1546,0,3546,0,40,40,40,80,80,1,-40,52.51155555553473,1,-0.17180277777790798,19.383666666651052,-0.17180277777790798,823.2942254459763,783.2942254459763,True,354,call,0,0.1474459171295166
8,1,3,2,flop,True,♦K ♥9,♠9 ♥7 ♦8,122,0.44672131147540983,0.4909316045698149,1506,0,3506,80,0,80,80,160,0,3,-80,85.08196721311475,1,-0.10655737704918034,85.08196721311475,-0.10655737704918034,901.2385388000939,821.2385388000939,True,350,call,0,1.2107560634613037
8,2,3,2,turn,True,♦K ♥9,♠9 ♥7 ♦8 ♠10,129,0.20155038759689922,0.36754324313580455,1426,0,3426,160,0,160,80,240,0,3,-160,16.74418604651163,1,-0.5968992248062015,16.74418604651163,-0.5968992248062015,334.900015645307,174.900015645307,False,342,call,0,1.2224938869476318
8,3,3,2,river,True,♦K ♥9,♠9 ♥7 ♦8 ♠10 ♦5,181,0.15469613259668508,0.36161476623101807,1346,0,3346,240,0,240,80,320,0,3,-240,-14.806629834254139,1,-0.6906077348066298,-14.806629834254139,-0.6906077348066298,244.2149839966059,4.214983996605895,False,334,fold,0,1.2179932594299316
9,0,3,3,deal,False,♣3 ♠10,,20000,0.28026944444441926,0.3165203681391949,1346,0,3346,0,0,0,80,80,80,1,0,9.686222222214155,2,-0.15919166666674223,-1.524555555562607,-0.4394611111111615,477.90937846480625,477.90937846480625,False,334,call,0,0.1601552963256836
9,1,3,2,flop,False,♣3 ♠10,♦7 ♣7 ♣2,303,0.19306930693069307,0.38589877180840837,1266,0,3266,80,0,80,80,160,80,1,-80,-36.435643564356454,1,-0.6138613861386139,-51.88118811881189,-0.6138613861386139,304.27285662934696,224.27285662934696,False,326,fold,0,1.22601318359375
10,0,3,2,deal,False,♦4 ♠8,,20000,0.31618333333329834,0.329516636860895,1106,0,3106,0,160,160,0,160,160,2,-160,42.35733333331095,1,-0.3676333333334033,17.062666666647075,-0.3676333333334033,512.6773487921821,352.6773487921821,False,320,check,0,0.15413188934326172
