round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♦2 ♠8,♦2 ♠8 ♥3 ♠2 ♦K ♥J ♠7,,call,568.0,bet,20.0,bet,20.0,bet,20,False,False,9.1312,Pair,1550.0
1,PCB,1000,0,♦A ♣2,♦A ♣2 ♥3 ♠2 ♦K ♥J ♠7,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,9.3328,Pair,0.0
1,Tobacco AI,1000,0,♠A ♥Q,♠A ♥Q ♥3 ♠2 ♦K ♥J ♠7,,bet,568.0,call,20.0,call,20.0,fold,0,False,True,8.1808,High Card,0.0
1,Out Bluffed,1000,0,♦Q ♣7,♦Q ♣7 ♥3 ♠2 ♦K ♥J ♠7,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,14.1792,Pair,0.0
1,Im Not Kao Chin,1000,0,♥7 ♣Q,♥7 ♣Q ♥3 ♠2 ♦K ♥J ♠7,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,14.1792,Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♥A ♦8,♥A ♦8 ♥3 ♠2 ♦K ♥J ♠7,,fold,284.0,fold,0.0,fold,0.0,fold,0,False,True,8.1328,High Card,0.0
2,SML,1922,0,♠8 ♣5,♠8 ♣5 ♣10 ♦9 ♦3 ♠3 ♦K,,call,20.0,bet,20.0,,,bet,20,False,False,10.1216,Pair,160.0
2,PCB,1000,0,♦5 ♣8,♦5 ♣8 ♣10 ♦9 ♦3 ♠3 ♦K,,call,20.0,fold,0.0,,,fold,0,False,True,10.1216,Pair,0.0
2,Tobacco AI,1392,1,♦7 ♦2,♦7 ♦2 ♣10 ♦9 ♦3 ♠3 ♦K,,call,20.0,call,20.0,,,fold,0,False,True,123.1105,Flush,0.0
2,Out Bluffed,990,0,♥A ♠2,♥A ♠2 ♣10 ♦9 ♦3 ♠3 ♦K,,fold,0.0,fold,0.0,,,fold,0,False,True,10.32,Pair,0.0
2,Im Not Kao Chin,980,0,♦4 ♠4,♦4 ♠4 ♣10 ♦9 ♦3 ♠3 ♦K,SB,call,20.0,fold,0.0,,,fold,0,False,True,24.1024,Two Pair,0.0
2,ヽ(=^･ω･^=)丿,716,0,♥7 ♣Q,♥7 ♣Q ♣10 ♦9 ♦3 ♠3 ♦K,BB,call,20.0,fold,0.0,,,fold,0,False,True,10.1664,Pair,0.0
3,SML,2022,0,♥A ♠3,♥A ♠3 ♥6 ♠6 ♠5 ♥10 ♠10,BB,call,20.0,call,20.0,fold,0.0,fold,0,False,True,54.2048,Two Pair,0.0
3,PCB,980,0,♣2 ♣10,♣2 ♣10 ♥6 ♠6 ♠5 ♥10 ♠10,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,224.0,Full House,0.0
3,Tobacco AI,1352,1,♣A ♦7,♣A ♦7 ♥6 ♠6 ♠5 ♥10 ♠10,,call,20.0,call,20.0,fold,0.0,fold,0,False,True,54.2048,Two Pair,0.0
3,Out Bluffed,990,0,♦K ♣6,♦K ♣6 ♥6 ♠6 ♠5 ♥10 ♠10,,call,20.0,call,20.0,call,40.0,fold,0,False,True,179.0,Full House,0.0
3,Im Not Kao Chin,960,0,♥K ♠K,♥K ♠K ♥6 ♠6 ♠5 ♥10 ♠10,,call,20.0,call,20.0,raise,40.0,raise,40,False,False,85.0008,Two Pair,420.0
3,ヽ(=^･ω･^=)丿,696,0,♥3 ♥J,♥3 ♥J ♥6 ♠6 ♠5 ♥10 ♠10,SB,call,20.0,bet,20.0,call,40.0,call,40,False,False,54.0256,Two Pair,0.0
4,SML,1982,0,♠5 ♦Q,♠5 ♦Q ♥A ♦3 ♠A ♥6 ♥4,SB,call,40.0,call,381.0,call,844.0,call,28,False,False,21.0524,Pair,0.0
4,PCB,960,0,♠10 ♥5,♠10 ♥5 ♥A ♦3 ♠A ♥6 ♥4,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,21.014,Pair,0.0
4,Tobacco AI,1312,1,♦A ♦K,♦A ♦K ♥A ♦3 ♠A ♥6 ♥4,,bet,40.0,bet,381.0,bet,844.0,bet,28,False,False,112.1032,Three of a Kind,2646.0
4,Out Bluffed,910,0,♣2 ♣9,♣2 ♣9 ♥A ♦3 ♠A ♥6 ♥4,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,21.0074,Pair,0.0
4,Im Not Kao Chin,1260,0,♣3 ♥2,♣3 ♥2 ♥A ♦3 ♠A ♥6 ♥4,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,89.0008,Two Pair,0.0
4,ヽ(=^･ω･^=)丿,576,0,♦6 ♥K,♦6 ♥K ♥A ♦3 ♠A ♥6 ♥4,,call,40.0,fold,0.0,fold,0.0,fold,0,False,True,92.1024,Two Pair,0.0
5,SML,689,0,♠K ♠2,♠K ♠2 ♣A ♣Q ♥5 ♠A ♣K,,call,20.0,call,75.0,call,346.0,allin,248,True,False,99.0512,Two Pair,0.0
5,PCB,940,0,♠6 ♦Q,♠6 ♦Q ♣A ♣Q ♥5 ♠A ♣K,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,98.1024,Two Pair,0.0
5,Tobacco AI,2665,1,♦3 ♥A,♦3 ♥A ♣A ♣Q ♥5 ♠A ♣K,BB,call,20.0,bet,75.0,bet,346.0,bet,674,False,False,112.1536,Three of a Kind,1814.0
5,Out Bluffed,910,0,♦K ♣5,♦K ♣5 ♣A ♣Q ♥5 ♠A ♣K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,99.0512,Two Pair,0.0
5,Im Not Kao Chin,1260,0,♠4 ♥10,♠4 ♥10 ♣A ♣Q ♥5 ♠A ♣K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,21.1664,Pair,0.0
5,ヽ(=^･ω･^=)丿,536,0,♦4 ♥J,♦4 ♥J ♣A ♣Q ♥5 ♠A ♣K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,21.1792,Pair,0.0
6,SML,1000,1,♦Q ♠3,♦Q ♠3 ♠5 ♥Q ♦7 ♠6 ♣K,,call,20.0,call,20.0,call,20.0,call,20,False,False,19.1048,Pair,220.0
6,PCB,930,0,♠10 ♦9,♠10 ♦9 ♠5 ♥Q ♦7 ♠6 ♣K,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,7.072,High Card,0.0
6,Tobacco AI,3364,1,♠9 ♠J,♠9 ♠J ♠5 ♥Q ♦7 ♠6 ♣K,SB,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,7.0848,High Card,0.0
6,Out Bluffed,910,0,♠4 ♦J,♠4 ♦J ♠5 ♥Q ♦7 ♠6 ♣K,BB,call,20.0,bet,20.0,bet,20.0,bet,20,False,False,7.0792,High Card,0.0
6,Im Not Kao Chin,1260,0,♦5 ♣9,♦5 ♣9 ♠5 ♥Q ♦7 ♠6 ♣K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,12.16,Pair,0.0
6,ヽ(=^･ω･^=)丿,536,0,♣4 ♥K,♣4 ♥K ♠5 ♥Q ♦7 ♠6 ♣K,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,20.0536,Pair,0.0
7,SML,1140,1,♣K ♠4,♣K ♠4 ♦A ♦K ♠A ♥8 ♠J,,call,80.0,call,436.0,bet,40.0,allin,584,True,False,99.0256,Two Pair,0.0
7,PCB,910,0,♠3 ♣Q,♠3 ♣Q ♦A ♦K ♠A ♥8 ♠J,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,21.1792,Pair,0.0
7,Tobacco AI,3344,1,♥J ♣J,♥J ♣J ♦A ♦K ♠A ♥8 ♠J,,bet,80.0,call,436.0,call,40.0,allin,2788,True,False,243.0,Full House,5100.0
7,Out Bluffed,830,0,♣9 ♦6,♣9 ♦6 ♦A ♦K ♠A ♥8 ♠J,SB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,21.1344,Pair,0.0
7,Im Not Kao Chin,1260,0,♣7 ♦9,♣7 ♦9 ♦A ♦K ♠A ♥8 ♠J,BB,call,80.0,fold,0.0,fold,0.0,fold,0,False,True,21.1344,Pair,0.0
