,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
basic1,True,0,♣8 ♦8,0,False,False,True,True,2,0,1,False,,
random1,True,0,♣K ♣2,12192,True,False,True,True,2,0,2,False,True,12192.0
basic2,True,0,♦Q ♥2,0,False,False,True,True,2,0,3,False,,
random2,False,0,,0,False,False,True,False,2,0,D,False,,
jyp,False,0,♣3 ♥4,2710,True,False,True,True,2,0,SB,True,True,2710.0
basic3,False,0,♠3 ♣Q,3098,False,False,True,True,0,0,BB,False,True,3098.0
