round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,basic1,990,0,♥J ♦7,♥J ♦7 ♦2 ♦4 ♠K ♦Q ♦9,SB,False,True,123.0594,Flush,0.0
1,random1,2698,0,♦A ♠J,♦A ♠J ♦2 ♦4 ♠K ♦Q ♦9,BB,True,False,123.2626,Flush,2698.0
1,basic2,1000,0,♠8 ♦8,♠8 ♦8 ♦2 ♦4 ♠K ♦Q ♦9,1,False,True,123.061,Flush,0.0
1,random2,1000,1,♥8 ♦6,♥8 ♦6 ♦2 ♦4 ♠K ♦Q ♦9,2,True,False,123.0586,Flush,0.0
1,basic3,955,0,♥10 ♠Q,♥10 ♠Q ♦2 ♦4 ♠K ♦Q ♦9,3,False,True,19.1216,Pair,0.0
1,basic4,1000,0,♣4 ♠A,♣4 ♠A ♦2 ♦4 ♠K ♦Q ♦9,4,False,True,11.3584,Pair,0.0
1,fold,1000,0,♣7 ♣8,♣7 ♣8 ♦2 ♦4 ♠K ♦Q ♦9,5,False,True,7.0624,High Card,0.0
1,pot,357,0,♣5 ♦10,♣5 ♦10 ♦2 ♦4 ♠K ♦Q ♦9,6,False,True,123.0706,Flush,0.0
1,jyp,1000,0,♥7 ♥2,♥7 ♥2 ♦2 ♦4 ♠K ♦Q ♦9,D,False,True,9.16,Pair,0.0
2,basic1,990,0,♠7 ♦K,♠7 ♦K ♥2 ♣2 ♣Q ♥7 ♥J,D,False,True,32.1024,Two Pair,0.0
2,random1,2688,0,♣9 ♦Q,♣9 ♦Q ♥2 ♣2 ♣Q ♥7 ♥J,SB,False,True,67.0256,Two Pair,0.0
2,basic2,980,0,♦8 ♠3,♦8 ♠3 ♥2 ♣2 ♣Q ♥7 ♥J,BB,False,True,9.08,Pair,0.0
2,random2,980,1,♦9 ♦10,♦9 ♦10 ♥2 ♣2 ♣Q ♥7 ♥J,1,False,True,9.0896,Pair,0.0
2,basic3,915,0,♦7 ♠J,♦7 ♠J ♥2 ♣2 ♣Q ♥7 ♥J,2,False,True,63.0512,Two Pair,0.0
2,basic4,1000,0,♠Q ♥3,♠Q ♥3 ♥2 ♣2 ♣Q ♥7 ♥J,3,False,True,67.0256,Two Pair,0.0
2,fold,1000,0,♦6 ♣6,♦6 ♣6 ♥2 ♣2 ♣Q ♥7 ♥J,4,False,True,28.0512,Two Pair,0.0
2,pot,447,0,♣8 ♣10,♣8 ♣10 ♥2 ♣2 ♣Q ♥7 ♥J,5,False,False,9.0896,Pair,180.0
2,jyp,1000,0,♥9 ♥Q,♥9 ♥Q ♥2 ♣2 ♣Q ♥7 ♥J,6,False,True,123.0848,Flush,0.0
3,basic1,990,0,♠K ♦2,♠K ♦2 ♠8 ♦3 ♣6 ♣J ♦10,6,False,True,7.0424,High Card,0.0
3,random1,2688,0,♦J ♣5,♦J ♣5 ♠8 ♦3 ♣6 ♣J ♦10,D,False,True,18.0168,Pair,0.0
3,basic2,970,0,♦9 ♠3,♦9 ♠3 ♠8 ♦3 ♣6 ♣J ♦10,SB,False,True,10.0448,Pair,0.0
3,random2,1100,1,♥10 ♠J,♥10 ♠J ♠8 ♦3 ♣6 ♣J ♦10,BB,False,False,66.0032,Two Pair,190.0
3,basic3,875,0,♥Q ♠10,♥Q ♠10 ♠8 ♦3 ♣6 ♣J ♦10,1,False,True,17.08,Pair,0.0
3,basic4,1000,0,♥K ♥7,♥K ♥7 ♠8 ♦3 ♣6 ♣J ♦10,2,False,True,7.0432,High Card,0.0
3,fold,1000,0,♥9 ♦Q,♥9 ♦Q ♠8 ♦3 ♣6 ♣J ♦10,3,False,True,120.0,Straight,0.0
3,pot,377,0,♦K ♦6,♦K ♦6 ♠8 ♦3 ♣6 ♣J ♦10,4,False,True,13.1408,Pair,0.0
3,jyp,1000,0,♣8 ♠7,♣8 ♠7 ♠8 ♦3 ♣6 ♣J ♦10,5,False,True,15.04,Pair,0.0
4,basic1,850,0,♦6 ♠6,♦6 ♠6 ♠7 ♦5 ♦10 ♥2 ♣9,5,False,True,13.0208,Pair,0.0
4,random1,4645,0,♠10 ♥A,♠10 ♥A ♠7 ♦5 ♦10 ♥2 ♣9,6,False,False,17.2128,Pair,3057.0
4,basic2,690,0,♠2 ♠Q,♠2 ♠Q ♠7 ♦5 ♦10 ♥2 ♣9,D,False,True,9.0704,Pair,0.0
4,random2,1000,2,♦4 ♣2,♦4 ♣2 ♠7 ♦5 ♦10 ♥2 ♣9,SB,True,False,9.0208,Pair,0.0
4,basic3,855,0,♣J ♠8,♣J ♠8 ♠7 ♦5 ♦10 ♥2 ♣9,BB,False,True,119.0,Straight,0.0
4,basic4,960,0,♦7 ♠A,♦7 ♠A ♠7 ♦5 ♦10 ♥2 ♣9,1,False,True,14.224,Pair,0.0
4,fold,1000,0,♣6 ♦9,♣6 ♦9 ♠7 ♦5 ♦10 ♥2 ♣9,2,False,True,16.0152,Pair,0.0
4,pot,1000,1,♣4 ♣10,♣4 ♣10 ♠7 ♦5 ♦10 ♥2 ♣9,3,True,False,17.0084,Pair,0.0
4,jyp,1000,0,♥4 ♠9,♥4 ♠9 ♠7 ♦5 ♦10 ♥2 ♣9,4,False,True,16.0148,Pair,0.0
5,basic1,850,0,♦A ♥7,♦A ♥7 ♠9 ♦J ♥2 ♦10 ♠5,4,False,True,8.0464,High Card,0.0
5,random1,4615,0,♥A ♣2,♥A ♣2 ♠9 ♦J ♥2 ♦10 ♠5,5,False,True,9.2432,Pair,0.0
5,basic2,690,0,♠A ♥3,♠A ♥3 ♠9 ♦J ♥2 ♦10 ♠5,6,False,True,8.0452,High Card,0.0
5,random2,1090,2,♥5 ♠K,♥5 ♠K ♠9 ♦J ♥2 ♦10 ♠5,D,False,False,12.1408,Pair,144.0
5,basic3,845,0,♣8 ♥4,♣8 ♥4 ♠9 ♦J ♥2 ♦10 ♠5,SB,False,True,5.0228,High Card,0.0
5,basic4,940,0,♣10 ♦K,♣10 ♦K ♠9 ♦J ♥2 ♦10 ♠5,BB,False,True,17.1344,Pair,0.0
5,fold,1000,0,♠6 ♣Q,♠6 ♣Q ♠9 ♦J ♥2 ♦10 ♠5,1,False,True,6.0456,High Card,0.0
5,pot,970,1,♠7 ♠10,♠7 ♠10 ♠9 ♦J ♥2 ♦10 ♠5,2,False,True,17.0336,Pair,0.0
5,jyp,1000,0,♥J ♠4,♥J ♠4 ♠9 ♦J ♥2 ♦10 ♠5,3,False,True,18.0196,Pair,0.0
6,basic1,850,0,♥K ♠4,♥K ♠4 ♣J ♥3 ♣Q ♦J ♦4,3,False,True,60.1024,Two Pair,0.0
6,random1,4615,0,♣2 ♦9,♣2 ♦9 ♣J ♥3 ♣Q ♦J ♦4,4,False,True,18.0578,Pair,0.0
6,basic2,630,0,♦10 ♠Q,♦10 ♠Q ♣J ♥3 ♣Q ♦J ♦4,5,False,True,76.0128,Two Pair,0.0
6,random2,1900,2,♥J ♣4,♥J ♣4 ♣J ♥3 ♣Q ♦J ♦4,6,False,False,234.0,Full House,1530.0
6,basic3,845,0,♥Q ♥5,♥Q ♥5 ♣J ♥3 ♣Q ♦J ♦4,D,False,True,76.0004,Two Pair,0.0
6,basic4,930,0,♣6 ♠10,♣6 ♠10 ♣J ♥3 ♣Q ♦J ♦4,SB,False,True,18.0648,Pair,0.0
6,fold,980,0,♠A ♠6,♠A ♠6 ♣J ♥3 ♣Q ♦J ♦4,BB,False,True,18.2568,Pair,0.0
6,pot,250,1,♣A ♥A,♣A ♥A ♣J ♥3 ♣Q ♦J ♦4,1,False,True,97.0512,Two Pair,0.0
