round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,3,deal,False,♠10 ♦K,,20000,0.3366160714286169,0.3505355803203595,980,0,2980,0,20,20,0,20,20,3,-20,13.661607142861687,2,0.009848214285850698,10.29544642857552,-0.32676785714276624,408.2461303571444,388.2461303571444,check,0,0.1297590732574463
1,1,4,3,flop,True,♠10 ♦K,♥K ♥3 ♦10,75,0.92,0.2712931993250107,980,0,2980,20,0,20,20,40,0,4,-20,81.46666666666667,2,1.7600000000000002,81.46666666666667,0.8400000000000001,2512.464623919589,2492.464623919589,bet,1246,1.1803083419799805
2,0,4,2,deal,False,♠4 ♠5,,20000,0.2762821428571699,0.3562952138148389,1040,0,3040,0,10,10,10,20,20,1,-10,7.628214285716988,1,-0.4474357142856602,-3.4230714285698074,-0.4474357142856602,328.13183710289667,318.13183710289667,call,0,0.1466960906982422
