,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
PCB,False,0,,0,False,False,True,False,2,0,,False,,
ヽ(=^･ω･^=)丿,True,0,♠2 ♠A,0,False,False,True,True,2,0,BB,True,,
AllinWin,False,0,♣A ♠J,4227,False,False,True,True,2,0,,False,True,4227.0
A_P_T^T,True,0,♥7 ♦8,7773,True,False,True,True,2,0,SB,False,True,7773.0
