round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,63b07e828bf016e976ff95d6ee07a105,1000,1,♦6 ♥J,♦6 ♥J ♣8 ♣5 ♠9 ♥10 ♣4,BB,True,False,5.0232,High Card,0.0
1,06d80eb0c50b49a509b49f2424e8c805,1000,1,♥2 ♣6,♥2 ♣6 ♣8 ♣5 ♠9 ♥10 ♣4,1,True,False,4.0108,High Card,0.0
1,8621ffdbc5698829397d97767ac13db3,5000,0,♠10 ♥6,♠10 ♥6 ♣8 ♣5 ♠9 ♥10 ♣4,2,True,False,17.0104,Pair,5000.0
1,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,1,♦5 ♣Q,♦5 ♣Q ♣8 ♣5 ♠9 ♥10 ♣4,D,True,False,12.0704,Pair,0.0
1,f74c6af46a78becb2f1bd3f95bbd5858,1000,1,♥5 ♠7,♥5 ♠7 ♣8 ♣5 ♠9 ♥10 ♣4,SB,True,False,12.0224,Pair,0.0
2,63b07e828bf016e976ff95d6ee07a105,7000,2,♦2 ♠8,♦2 ♠8 ♦3 ♣10 ♠4 ♣A ♠5,SB,True,False,113.0,Straight,7000.0
2,06d80eb0c50b49a509b49f2424e8c805,1000,2,♦4 ♠7,♦4 ♠7 ♦3 ♣10 ♠4 ♣A ♠5,BB,True,True,11.2192,Pair,0.0
2,8621ffdbc5698829397d97767ac13db3,3000,0,♥9 ♥Q,♥9 ♥Q ♦3 ♣10 ♠4 ♣A ♠5,1,True,False,8.0708,High Card,3000.0
2,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,2,♠3 ♥8,♠3 ♥8 ♦3 ♣10 ♠4 ♣A ♠5,2,True,True,10.2208,Pair,0.0
2,f74c6af46a78becb2f1bd3f95bbd5858,1000,2,♠6 ♥J,♠6 ♥J ♦3 ♣10 ♠4 ♣A ♠5,D,True,False,8.0396,High Card,0.0
3,63b07e828bf016e976ff95d6ee07a105,8000,2,♥3 ♠4,♥3 ♠4 ♥6 ♥5 ♣5 ♥J ♠7,D,False,False,115.0,Straight,4000.0
3,06d80eb0c50b49a509b49f2424e8c805,0,2,♠K ♦9,♠K ♦9 ♥6 ♥5 ♣5 ♥J ♠7,SB,True,False,12.1344,Pair,0.0
3,8621ffdbc5698829397d97767ac13db3,1000,1,♠9 ♦A,♠9 ♦A ♥6 ♥5 ♣5 ♥J ♠7,BB,True,False,12.2368,Pair,0.0
3,6b42d00c4ca6ddc33a604c54b8ce4adc,0,2,♠5 ♣Q,♠5 ♣Q ♥6 ♥5 ♣5 ♥J ♠7,1,True,False,103.0768,Three of a Kind,0.0
3,f74c6af46a78becb2f1bd3f95bbd5858,5000,2,♥7 ♥2,♥7 ♥2 ♥6 ♥5 ♣5 ♥J ♠7,2,True,False,123.0284,Flush,5000.0
4,63b07e828bf016e976ff95d6ee07a105,11000,2,♠J ♣4,♠J ♣4 ♦7 ♦K ♥A ♣8 ♣3,D,False,False,8.1328,High Card,8000.0
4,06d80eb0c50b49a509b49f2424e8c805,0,2,,,,False,False,,,0.0
4,8621ffdbc5698829397d97767ac13db3,3000,1,♠8 ♣J,♠8 ♣J ♦7 ♦K ♥A ♣8 ♣3,SB,True,False,15.3328,Pair,3000.0
4,6b42d00c4ca6ddc33a604c54b8ce4adc,0,2,,,,False,False,,,0.0
4,f74c6af46a78becb2f1bd3f95bbd5858,0,2,♦9 ♥2,♦9 ♥2 ♦7 ♦K ♥A ♣8 ♣3,BB,True,False,8.1136,High Card,0.0
