round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,63b07e828bf016e976ff95d6ee07a105,1000,1,♦7 ♠10,♦7 ♠10 ♥7 ♦2 ♦A ♣5 ♥2,2,True,False,32.2048,Two Pair,0.0
1,06d80eb0c50b49a509b49f2424e8c805,1000,1,♠4 ♠J,♠4 ♠J ♥7 ♦2 ♦A ♣5 ♥2,D,True,False,9.232,Pair,0.0
1,8621ffdbc5698829397d97767ac13db3,1000,1,♠8 ♥3,♠8 ♥3 ♥7 ♦2 ♦A ♣5 ♥2,SB,True,False,9.2096,Pair,0.0
1,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,1,♣8 ♣6,♣8 ♣6 ♥7 ♦2 ♦A ♣5 ♥2,BB,True,False,9.2096,Pair,0.0
1,f74c6af46a78becb2f1bd3f95bbd5858,5000,0,♣Q ♥Q,♣Q ♥Q ♥7 ♦2 ♦A ♣5 ♥2,1,True,False,67.2048,Two Pair,5000.0
2,63b07e828bf016e976ff95d6ee07a105,980,2,♦J ♥K,♦J ♥K ♥5 ♦8 ♦Q ♣8 ♦3,1,False,True,15.1792,Pair,0.0
2,06d80eb0c50b49a509b49f2424e8c805,1000,2,♠6 ♥9,♠6 ♥9 ♥5 ♦8 ♦Q ♣8 ♦3,2,True,False,15.0584,Pair,0.0
2,8621ffdbc5698829397d97767ac13db3,1000,2,♠A ♠8,♠A ♠8 ♥5 ♦8 ♦Q ♣8 ♦3,D,True,True,106.256,Three of a Kind,0.0
2,6b42d00c4ca6ddc33a604c54b8ce4adc,5000,1,♦5 ♣5,♦5 ♣5 ♥5 ♦8 ♦Q ♣8 ♦3,SB,True,False,165.0,Full House,5000.0
2,f74c6af46a78becb2f1bd3f95bbd5858,4020,0,♥J ♣K,♥J ♣K ♥5 ♦8 ♦Q ♣8 ♦3,BB,False,False,15.1792,Pair,40.0
3,63b07e828bf016e976ff95d6ee07a105,0,2,♠7 ♣4,♠7 ♣4 ♦6 ♣7 ♦2 ♥4 ♣8,BB,True,True,34.0032,Two Pair,0.0
3,06d80eb0c50b49a509b49f2424e8c805,0,2,♠K ♥8,♠K ♥8 ♦6 ♣7 ♦2 ♥4 ♣8,1,True,True,15.104800000000001,Pair,0.0
3,8621ffdbc5698829397d97767ac13db3,2490,2,♥5 ♥A,♥5 ♥A ♦6 ♣7 ♦2 ♥4 ♣8,2,True,False,116.0,Straight,2490.0
3,6b42d00c4ca6ddc33a604c54b8ce4adc,980,1,♣A ♥J,♣A ♥J ♦6 ♣7 ♦2 ♥4 ♣8,D,True,False,8.0312,High Card,980.0
3,f74c6af46a78becb2f1bd3f95bbd5858,8530,0,♣5 ♠3,♣5 ♠3 ♦6 ♣7 ♦2 ♥4 ♣8,SB,True,False,116.0,Straight,8530.0
4,63b07e828bf016e976ff95d6ee07a105,0,2,,,,False,False,,,0.0
4,06d80eb0c50b49a509b49f2424e8c805,0,2,,,,False,False,,,0.0
4,8621ffdbc5698829397d97767ac13db3,0,2,♥2 ♣3,♥2 ♣3 ♦8 ♦9 ♦A ♦K ♠10,SB,True,False,8.1248,High Card,0.0
4,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,2,♠6 ♣6,♠6 ♣6 ♦8 ♦9 ♦A ♦K ♠10,BB,True,False,13.32,Pair,0.0
4,f74c6af46a78becb2f1bd3f95bbd5858,12000,0,♦Q ♠5,♦Q ♠5 ♦8 ♦9 ♦A ♦K ♠10,D,True,False,123.368,Flush,12000.0
