round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,63b07e828bf016e976ff95d6ee07a105,1000,1,♠9 ♦5,♠9 ♦5 ♥A ♣3 ♣J ♦J ♥9,D,True,False,65.2048,Two Pair,0.0
1,06d80eb0c50b49a509b49f2424e8c805,1000,1,♠10 ♦Q,♠10 ♦Q ♥A ♣3 ♣J ♦J ♥9,SB,True,False,18.2688,Pair,0.0
1,8621ffdbc5698829397d97767ac13db3,5000,0,♠J ♦K,♠J ♦K ♥A ♣3 ♣J ♦J ♥9,BB,True,False,109.3072,Three of a Kind,5000.0
1,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,1,♣Q ♣7,♣Q ♣7 ♥A ♣3 ♣J ♦J ♥9,1,True,False,18.2624,Pair,0.0
1,f74c6af46a78becb2f1bd3f95bbd5858,1000,1,♥Q ♣9,♥Q ♣9 ♥A ♣3 ♣J ♦J ♥9,2,True,False,65.2048,Two Pair,0.0
2,63b07e828bf016e976ff95d6ee07a105,2000,2,♣10 ♣A,♣10 ♣A ♠9 ♣J ♥J ♣4 ♣2,2,True,False,123.2434,Flush,2000.0
2,06d80eb0c50b49a509b49f2424e8c805,5000,1,♦2 ♠2,♦2 ♠2 ♠9 ♣J ♥J ♣4 ♣2,D,True,False,132.0,Full House,5000.0
2,8621ffdbc5698829397d97767ac13db3,3000,0,♣6 ♥3,♣6 ♥3 ♠9 ♣J ♥J ♣4 ♣2,SB,True,False,18.0074,Pair,3000.0
2,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,2,♥5 ♥K,♥5 ♥K ♠9 ♣J ♥J ♣4 ♣2,BB,True,True,18.1092,Pair,0.0
2,f74c6af46a78becb2f1bd3f95bbd5858,1000,2,♠6 ♣K,♠6 ♣K ♠9 ♣J ♥J ♣4 ♣2,1,True,True,18.1096,Pair,0.0
3,63b07e828bf016e976ff95d6ee07a105,0,2,♦4 ♦5,♦4 ♦5 ♦7 ♣7 ♣A ♣Q ♠8,1,True,False,14.2592,Pair,0.0
3,06d80eb0c50b49a509b49f2424e8c805,12000,1,♠7 ♠A,♠7 ♠A ♦7 ♣7 ♣A ♣Q ♠8,2,True,False,195.0,Full House,12000.0
3,8621ffdbc5698829397d97767ac13db3,1000,1,♥K ♠9,♥K ♠9 ♦7 ♣7 ♣A ♣Q ♠8,D,True,False,14.3584,Pair,0.0
3,6b42d00c4ca6ddc33a604c54b8ce4adc,0,2,♣4 ♦J,♣4 ♦J ♦7 ♣7 ♣A ♣Q ♠8,SB,True,False,14.2816,Pair,0.0
3,f74c6af46a78becb2f1bd3f95bbd5858,0,2,♥3 ♠J,♥3 ♠J ♦7 ♣7 ♣A ♣Q ♠8,BB,True,False,14.2816,Pair,0.0
