round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,5,5,deal,False,♥Q ♠2,,60000,0.1713541005291005,0.29422480305044396,1000,0,3000,0,0,0,20,20,20,1,0.4351267633523585,225.42873137655107,0,1.7563381676179262,-0.129746473295283,check,0,1.3631362915039062
1,1,5,5,deal,False,♥Q ♠2,,60000,0.1713541005291005,0.29422480305044396,980,0,2980,0,20,20,20,40,40,1,0.4351267633523585,223.92587316737405,0,40.91774686933019,-0.129746473295283,check,0,1.2481250762939453
1,2,5,5,flop,False,♥Q ♠2,♦6 ♣10 ♥K,0,,,960,0,2960,40,0,40,20,60,20,2,,,0,,,check,0,1.3721373081207275
1,3,5,4,turn,False,♥Q ♠2,♦6 ♣10 ♥K ♠3,0,,,940,0,2940,60,0,60,20,80,20,2,,,0,,,check,0,1.4791476726531982
1,4,5,4,river,False,♥Q ♠2,♦6 ♣10 ♥K ♠3 ♦7,0,,,920,0,2920,80,0,80,20,100,20,2,,,0,,,check,0,1.616161584854126
2,0,5,5,deal,False,♣8 ♥A,,60000,0.2527243386243386,0.3330651308927811,880,0,2880,0,20,20,10,30,30,1,0.5590991593463153,310.2965231814654,-20,57.09189912155783,0.11819831869263053,bet,0,1.200119972229004
2,1,5,5,deal,False,♣8 ♥A,,60000,0.2527243386243386,0.3330651308927811,860,0,2860,0,40,40,10,50,50,1,0.5590991593463153,308.14168621492746,0,113.00181505618936,0.11819831869263053,bet,0,1.1401143074035645
2,2,5,5,flop,False,♣8 ♥A,♠Q ♣9 ♦8,0,,,840,0,2840,60,0,60,20,80,20,1,,,0,,,check,0,1.8531854152679443
2,3,5,2,turn,True,♣8 ♥A,♠Q ♣9 ♦8 ♥6,0,,,820,0,2820,80,0,80,20,100,0,5,,,0,,,check,0,1.9741971492767334
3,0,5,4,deal,False,♣5 ♣K,,60000,0.25066653439153436,0.3518719727268286,810,0,2810,0,10,10,10,20,20,3,0.5583782924344138,302.1506444263973,-10,34.67026339475311,0.11675658486882767,bet,0,1.2121212482452393
3,1,5,4,deal,False,♣5 ♣K,,60000,0.25066653439153436,0.3518719727268286,790,0,2790,0,30,30,30,60,60,1,0.5583782924344138,300.00010603190344,0,70.50809263819448,0.11675658486882767,bet,0,0.9170918464660645
3,2,5,4,flop,True,♣5 ♣K,♣10 ♠K ♠3,0,,,760,0,2760,60,0,60,20,80,0,5,,,0,,,check,0,1.692169189453125
3,3,5,4,flop,False,♣5 ♣K,♣10 ♠K ♠3,180,0.4907407407407407,0.48741008104636513,760,0,2760,60,0,60,40,100,40,1,0.8216293190577186,1033.1736110306313,0,255.78655486077872,0.6432586381154373,bet,260,1.4041402339935303
3,4,5,4,turn,True,♣5 ♣K,♣10 ♠K ♠3 ♣8,0,,,500,0,2500,320,0,320,20,340,0,5,,,0,,,check,0,1.8501849174499512
3,5,5,3,turn,False,♣5 ♣K,♣10 ♠K ♠3 ♣8,172,0.5397286821705426,0.4837853313196589,500,0,2500,320,0,320,20,340,20,2,0.872309141681589,1717.5626171980066,0,1148.8942498533293,0.744618283363178,allin,0,1.355135440826416
4,0,5,5,deal,False,♠A ♥A,,60000,0.562078835978836,0.33766120207212935,2300,0,4300,0,0,0,480,480,480,1,0.9168126803751566,1406.7592061277508,0,445.9808071789082,0.8336253607503132,allin,0,2.0042004585266113
5,0,5,5,deal,False,♥9 ♥8,,60000,0.25312142857142855,0.35637714687712246,5030,0,7030,0,0,0,20,20,20,2,0.5661773714163627,772.3938367874895,0,19.632415999145387,0.1323547428327254,check,0,2.445244789123535
5,1,5,5,flop,False,♥9 ♥8,♥7 ♣5 ♣J,182,0.31868131868131866,0.454020401321178,5010,0,7010,20,0,20,20,40,20,3,0.6280502394586371,1505.4525865120931,0,93.04904310255469,0.2561004789172743,bet,0,1.4051406383514404
5,2,5,5,turn,False,♥9 ♥8,♥7 ♣5 ♣J ♥10,307,0.8927795874049945,0.2780083064350417,4990,0,6990,40,0,40,20,60,20,3,1.0963527836977625,,0,286.9787794353735,1.192705567395525,allin,0,1.4471447467803955
6,0,5,5,deal,False,♥7 ♠10,,60000,0.20105899470899466,0.31726035917870815,8040,0,10040,0,0,0,40,40,40,1,0.491633238205883,893.6548415920714,0,9.163323820588303,-0.01673352358823399,check,0,2.1582155227661133
6,1,5,5,deal,False,♥7 ♠10,,60000,0.20105899470899466,0.31726035917870815,8000,0,10000,0,40,40,40,80,80,1,0.491633238205883,890.0944637371229,0,97.65730669764724,-0.01673352358823399,check,0,1.571157455444336
6,2,5,5,flop,False,♥7 ♠10,♠K ♥Q ♦J,47,0.1574468085106383,0.30648638916782833,7960,0,9960,80,0,80,40,120,40,2,0.3998501721051616,1104.2667642582073,0,167.92208949468403,-0.2002996557896768,check,0,1.2571258544921875
6,3,5,5,turn,False,♥7 ♠10,♠K ♥Q ♦J ♣6,6,0.16666666666666666,0.372677996249965,7920,0,9920,120,0,120,40,160,40,2,0.4104844601123897,1749.9112629713843,0,255.54881128092057,-0.1790310797752206,check,0,1.2621262073516846
6,4,5,4,river,False,♥7 ♠10,♠K ♥Q ♦J ♣6 ♥A,9,0.9444444444444444,0.15713484026367724,7880,0,9880,160,0,160,40,200,40,2,1.0978649661066768,,0,926.1211701738756,1.1957299322133537,allin,0,1.430142879486084
7,0,4,4,deal,False,♣K ♠6,,60000,0.27175317460317455,0.32480781791169105,10320,0,12320,0,40,40,20,60,60,1,0.5965034090456504,1471.0720018137786,-40,99.30068180913007,0.1930068180913007,check,0,2.3412342071533203
7,1,4,4,flop,False,♣K ♠6,♠9 ♣9 ♦5,0,,,10300,0,12300,60,0,60,40,100,40,1,,,0,,,check,0,1.4491450786590576
7,2,4,4,turn,False,♣K ♠6,♠9 ♣9 ♦5 ♦4,0,,,10260,0,12260,100,0,100,40,140,40,1,,,0,,,check,0,1.6261625289916992
7,3,4,3,river,False,♣K ♠6,♠9 ♣9 ♦5 ♦4 ♣A,0,,,10220,0,12220,140,0,140,40,180,40,1,,,0,,,check,0,1.654165267944336
8,0,4,3,deal,False,♠7 ♣4,,60000,0.19575515873015875,0.30323881108155676,10160,0,12160,0,20,20,20,40,40,2,0.4873891146320708,1069.0542229882249,-20,38.48669375584849,-0.025221770735858406,check,0,1.989198923110962
8,1,4,3,flop,True,♠7 ♣4,♣9 ♠9 ♦A,0,,,10140,0,12140,40,0,40,40,80,0,4,,,0,,,check,0,2.1332130432128906
8,2,4,3,flop,False,♠7 ♣4,♣9 ♠9 ♦A,182,0.05457875457875458,0.20149117381703258,10140,0,12140,40,0,40,40,80,40,2,0.20671340588026146,610.4592011335147,0,9.61121741126275,-0.5865731882394771,check,0,1.3691370487213135
8,3,4,3,turn,True,♠7 ♣4,♣9 ♠9 ♦A ♠6,0,,,10100,0,12100,80,0,80,40,120,0,4,,,0,,,check,0,1.5721571445465088
8,4,4,2,turn,False,♠7 ♣4,♣9 ♠9 ♦A ♠6,70,0.014285714285714285,0.11866605518454394,10100,0,12100,80,0,80,40,120,40,1,0.0912317457622184,386.39917332922204,0,-10.805841356090113,-0.8175365084755633,fold,0,1.2681269645690918
9,0,4,4,deal,False,♠9 ♥10,,60000,0.2935730158730158,0.34780571266646,10100,0,12100,0,0,0,40,40,40,2,0.6305679923382337,1585.2119834538532,0,48.27951892735271,0.26113598467646737,check,0,2.712271213531494
9,1,4,4,deal,False,♠9 ♥10,,60000,0.2935730158730158,0.34780571266646,10060,0,12060,0,40,40,40,80,80,2,0.6305679923382337,1579.9716132606172,0,136.55903785470542,0.26113598467646737,raise,0,3.534353494644165
10,0,4,4,deal,False,♣8 ♠10,,60000,0.27164722222222215,0.33849071091459043,10060,0,12060,0,0,0,80,80,80,1,0.6030298957346933,1465.9003165214751,0,40.605979146938665,0.2060597914693867,check,0,2.1612162590026855
10,1,4,4,deal,False,♣8 ♠10,,60000,0.27164722222222215,0.33849071091459043,9980,0,11980,0,80,80,80,160,160,1,0.6030298957346933,1456.1762679873361,0,209.45434995265282,0.2060597914693867,bet,0,1.3031303882598877
10,2,4,4,flop,False,♣8 ♠10,♥10 ♠K ♥Q,69,0.11884057971014492,0.29648929512109384,9900,0,11900,160,0,160,160,320,160,1,0.3372828445128171,1063.0971318185727,0,190.77415829332978,-0.3254343109743658,check,0,1.5381536483764648
10,3,4,2,turn,True,♣8 ♠10,♥10 ♠K ♥Q ♦9,0,,,9740,0,11740,320,0,320,80,400,0,4,,,0,,,check,0,1.6981697082519531
10,4,4,2,turn,False,♣8 ♠10,♥10 ♠K ♥Q ♦9,40,0.16,0.3374907406137241,9740,0,11740,320,0,320,80,400,80,1,0.40261308629297743,2018.983447591162,0,467.5537973584493,-0.19477382741404514,check,0,1.434143304824829
10,5,4,2,river,True,♣8 ♠10,♥10 ♠K ♥Q ♦9 ♥8,0,,,9660,0,11660,400,0,400,80,480,0,4,,,0,,,check,0,1.5951597690582275
10,6,4,2,river,False,♣8 ♠10,♥10 ♠K ♥Q ♦9 ♥8,0,,,9660,0,11660,400,0,400,80,480,80,1,,,0,,,check,0,1.4841485023498535
