round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,63b07e828bf016e976ff95d6ee07a105,1000,1,♠6 ♣K,♠6 ♣K ♠K ♠9 ♠7 ♦5 ♦A,SB,True,False,20.2128,Pair,0.0
1,06d80eb0c50b49a509b49f2424e8c805,1000,1,♦3 ♣10,♦3 ♣10 ♠K ♠9 ♠7 ♦5 ♦A,BB,True,False,8.1232,High Card,0.0
1,8621ffdbc5698829397d97767ac13db3,1000,1,♥10 ♠10,♥10 ♠10 ♠K ♠9 ♠7 ♦5 ♦A,1,True,False,17.3136,Pair,0.0
1,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,1,♥9 ♠A,♥9 ♠A ♠K ♠9 ♠7 ♦5 ♦A,2,True,False,95.1024,Two Pair,0.0
1,f74c6af46a78becb2f1bd3f95bbd5858,5000,0,♦K ♥A,♦K ♥A ♠K ♠9 ♠7 ♦5 ♦A,D,True,False,99.0064,Two Pair,5000.0
2,63b07e828bf016e976ff95d6ee07a105,0,2,♥A ♠9,♥A ♠9 ♦2 ♥3 ♦7 ♥2 ♦K,D,True,False,9.3136,Pair,0.0
2,06d80eb0c50b49a509b49f2424e8c805,1000,2,♦9 ♠6,♦9 ♠6 ♦2 ♥3 ♦7 ♥2 ♦K,SB,True,False,9.1104,Pair,0.0
2,8621ffdbc5698829397d97767ac13db3,5000,1,♠10 ♥K,♠10 ♥K ♦2 ♥3 ♦7 ♥2 ♦K,BB,True,False,77.0128,Two Pair,5000.0
2,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,2,♣J ♥6,♣J ♥6 ♦2 ♥3 ♦7 ♥2 ♦K,1,True,False,9.1296,Pair,0.0
2,f74c6af46a78becb2f1bd3f95bbd5858,5000,0,♠3 ♣4,♠3 ♣4 ♦2 ♥3 ♦7 ♥2 ♦K,2,True,False,22.1024,Two Pair,5000.0
3,63b07e828bf016e976ff95d6ee07a105,0,2,,,,False,False,,,0.0
3,06d80eb0c50b49a509b49f2424e8c805,0,2,♣Q ♠7,♣Q ♠7 ♣A ♦K ♣6 ♠A ♣K,D,True,True,99.0512,Two Pair,0.0
3,8621ffdbc5698829397d97767ac13db3,1000,2,♥5 ♥8,♥5 ♥8 ♣A ♦K ♣6 ♠A ♣K,SB,True,False,99.0032,Two Pair,0.0
3,6b42d00c4ca6ddc33a604c54b8ce4adc,4000,2,♥A ♠10,♥A ♠10 ♣A ♦K ♣6 ♠A ♣K,BB,True,False,279.0,Full House,4000.0
3,f74c6af46a78becb2f1bd3f95bbd5858,8000,0,♦9 ♣5,♦9 ♣5 ♣A ♦K ♣6 ♠A ♣K,1,True,False,99.0064,Two Pair,8000.0
4,63b07e828bf016e976ff95d6ee07a105,0,2,,,,False,False,,,0.0
4,06d80eb0c50b49a509b49f2424e8c805,0,2,,,,False,False,,,0.0
4,8621ffdbc5698829397d97767ac13db3,0,2,♥A ♦8,♥A ♦8 ♣K ♥4 ♣10 ♠A ♠J,D,True,False,21.1408,Pair,0.0
4,6b42d00c4ca6ddc33a604c54b8ce4adc,7060,2,♦A ♠4,♦A ♠4 ♣K ♥4 ♣10 ♠A ♠J,SB,False,False,90.1024,Two Pair,5120.0
4,f74c6af46a78becb2f1bd3f95bbd5858,5940,0,♥3 ♦J,♥3 ♦J ♣K ♥4 ♣10 ♠A ♠J,BB,False,False,18.32,Pair,0.0
