round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,5,5,deal,False,♠Q ♣4,,60000,0.18472962962962963,0.3024165770787007,980,0,2980,0,20,20,60,80,80,1,0.6504233215944244,412.06638423685723,-20,96.10159718266186,0.3008466431888488,raise,0,1.2531251907348633
1,1,5,5,flop,False,♠Q ♣4,♦10 ♠9 ♣K,0,,,840,0,2840,160,0,160,20,180,20,1,,,0,,,check,0,1.4421441555023193
1,2,5,4,flop,False,♠Q ♣4,♦10 ♠9 ♣K,182,0.18763736263736264,0.355372301804386,820,0,2820,160,20,180,820,1000,840,2,0.6557682063538441,653.0401185043601,0,1370.2658092218394,0.3115364127076883,raise,0,1.3121309280395508
2,0,5,5,deal,False,♦5 ♦9,,60000,0.20454431216931213,0.3323884408015075,990,1,1990,0,10,10,70,80,80,1,0.6906030406042479,307.13840196860866,-10,109.55679055710445,0.38120608120849586,raise,0,1.4121413230895996
2,1,5,5,deal,False,♦5 ♦9,,60000,0.20454431216931213,0.3323884408015075,840,1,1840,0,160,160,160,320,320,3,0.6906030406042479,283.98726614182914,0,834.468378470117,0.38120608120849586,bet,560,1.4191420078277588
2,2,5,5,flop,True,♦5 ♦9,♠A ♣2 ♣3,0,,,280,1,1280,720,0,720,20,740,0,5,,,0,,,check,0,1.6061601638793945
2,3,5,5,flop,False,♦5 ♦9,♠A ♣2 ♣3,720,0.14560185185185184,0.33256268618635526,280,1,1280,720,0,720,280,1000,3440,1,0.5703076618935451,234.77912972925242,0,4077.150536866685,0.14061532378709019,bet,0,1.4781479835510254
3,0,4,4,deal,False,♦2 ♣6,,60000,0.1612984126984127,0.27962139853588786,1000,2,1000,0,0,0,40,40,40,1,0.6063436416484764,122.65345360605467,0,26.6978005813324,0.21268728329695286,raise,0,2.098209857940674
3,1,4,4,deal,False,♦2 ♣6,,60000,0.1612984126984127,0.27962139853588786,920,2,920,0,80,80,80,160,160,1,0.6063436416484764,112.8411773175703,0,211.0449479912687,0.21268728329695286,check,0,1.0801081657409668
3,2,4,4,flop,False,♦2 ♣6,♠5 ♥3 ♠7,308,0.14307359307359307,0.33467102420101946,840,2,840,160,0,160,40,200,40,1,0.5633281070442964,151.1347997030337,0,388.1293613536652,0.12665621408859273,bet,0,1.4941492080688477
3,3,4,4,flop,False,♦2 ♣6,♠5 ♥3 ♠7,720,0.1286574074074074,0.3149878303166639,800,2,800,160,40,200,40,240,80,2,0.5305155304328496,131.35150780672623,0,448.0742879982216,0.061031060865699205,bet,0,1.4061405658721924
3,4,4,4,turn,False,♦2 ♣6,♠5 ♥3 ♠7 ♥2,174,0.15517241379310345,0.3499617781066283,760,2,760,240,0,240,760,1000,760,1,0.5589925704947063,207.69783354969934,0,648.66127764666,0.1179851409894126,raise,0,1.3341336250305176
