round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,5,5,deal,False,♦Q ♥2,,60000,0.1713541005291005,0.29422480305044396,1000,0,3000,0,0,0,1000,1000,1000,1,0.7667266823301638,574.4888123844349,0,556.4551651302327,0.5334533646603277,raise,0,1.3651366233825684
2,0,5,5,deal,False,♥9 ♦9,,60000,0.32985370370370365,0.33956015555564933,1000,1,2000,0,0,0,20,20,20,1,1.0750569872441222,,0,33.75284936220611,1.1501139744882445,allin,0,2.4682466983795166
3,0,5,5,deal,False,♣4 ♠10,,60000,0.16230648148148144,0.29012170445302565,4980,1,5980,0,20,20,140,160,160,1,0.7485899296843312,1086.240246539155,-20,204.3513676547924,0.4971798593686625,bet,150,1.1141114234924316
3,1,5,5,deal,False,♣4 ♠10,,60000,0.16230648148148144,0.29012170445302565,4830,1,5830,0,170,170,170,340,340,3,0.7485899296843312,1058.9934176125876,0,975.3425924170267,0.4971798593686625,raise,0,1.1601159572601318
3,2,5,5,flop,False,♣4 ♠10,♣5 ♦7 ♥2,0,,,4660,1,5660,340,0,340,20,360,20,1,,,0,,,check,0,1.614161491394043
3,3,5,5,turn,False,♣4 ♠10,♣5 ♦7 ♥2 ♦J,0,,,4640,1,5640,360,0,360,20,380,20,1,,,0,,,check,0,1.4791476726531982
3,4,5,5,turn,False,♣4 ♠10,♣5 ♦7 ♥2 ♦J,179,0.013966480446927373,0.11124194274715014,4620,1,5620,360,20,380,620,1000,640,3,0.18099615523550366,374.5747721570592,0,172.76315993150604,-0.6380076895289927,check,0,1.694169282913208
3,5,5,4,river,True,♣4 ♠10,♣5 ♦7 ♥2 ♦J ♠4,0,,,4000,1,5000,1000,0,1000,20,1020,0,5,,,0,,,check,0,1.7421741485595703
3,6,5,4,river,False,♣4 ♠10,♣5 ♦7 ♥2 ♦J ♠4,5,0.0,0.0,4000,1,5000,1000,0,1000,20,1020,20,1,0.0,-0.0,0,-20.0,-1.0,fold,0,1.390139102935791
4,0,3,3,deal,False,♦K ♣10,,60000,0.43518333333333326,0.3439027988720131,3990,1,4990,0,10,10,10,20,20,2,1.2259540279492358,,-10,63.55724167695415,1.4519080558984716,allin,0,1.877187728881836
5,0,3,3,deal,False,♠5 ♥A,,60000,0.40353703703703697,0.32485727997860464,10000,1,11000,0,0,0,20,20,20,1,1.1885076962005436,,0,39.42538481002718,1.3770153924010873,allin,0,2.0382039546966553
