round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,5,5,deal,False,♥J ♦6,,60000,0.1811169312169312,0.3002896990994167,980,0,2980,0,20,20,60,80,80,1,0.762640630656604,563.850977368745,-20,138.28656397071705,0.5252812613132081,bet,90,1.1119999885559082
1,1,5,5,deal,False,♥J ♦6,,60000,0.1811169312169312,0.3002896990994167,890,0,2890,0,110,110,330,440,440,2,0.762640630656604,546.8219210052595,0,928.3570405833966,0.5252812613132081,raise,0,0.7129998207092285
1,2,5,5,flop,False,♥J ♦6,♠10 ♠J ♦3,0,,,560,0,2560,440,0,440,20,460,20,1,,,0,,,check,0,1.5410001277923584
1,3,5,5,turn,False,♥J ♦6,♠10 ♠J ♦3 ♥9,0,,,540,0,2540,460,0,460,20,480,20,1,,,0,,,check,0,1.6160001754760742
1,4,5,4,river,False,♥J ♦6,♠10 ♠J ♦3 ♥9 ♦Q,0,,,520,0,2520,480,0,480,20,500,20,1,,,0,,,check,0,1.5810000896453857
1,5,5,4,river,False,♥J ♦6,♠10 ♠J ♦3 ♥9 ♦Q,164,0.04573170731707317,0.2052216558237368,500,0,2500,480,20,500,500,1000,520,2,0.3365083104339326,445.41128108779435,0,832.5729093183731,-0.3269833791321348,check,0,1.2839999198913574
2,0,5,5,deal,False,♣6 ♦4,,60000,0.1600804232804233,0.3004283185106069,990,1,1990,0,10,10,30,40,40,2,0.71560157142052,329.19570211140734,-10,84.49625142728321,0.4312031428410401,raise,0,1.9759998321533203
2,1,5,5,deal,False,♣6 ♦4,,60000,0.1600804232804233,0.3004283185106069,920,1,1920,0,80,80,920,1000,1000,1,0.71560157142052,317.6159537959307,0,740.1956456956066,0.4312031428410401,bet,660,0.7660000324249268
3,0,5,5,deal,False,♦5 ♥4,,60000,0.16775701058201056,0.30817247119258806,1000,2,1000,0,0,0,20,20,20,3,0.7357055668423372,175.07020084337788,0,46.21350101581035,0.47141113368467447,raise,0,2.409036159515381
3,1,5,5,deal,False,♦5 ♥4,,60000,0.16775701058201056,0.30817247119258806,960,2,960,0,40,40,40,80,80,1,0.7357055668423372,168.06739280964277,0,165.99755871585444,0.47141113368467447,bet,100,1.1501147747039795
3,2,5,5,flop,False,♦5 ♥4,♦6 ♠6 ♥7,182,0.2412087912087912,0.4176131423051858,860,2,860,140,0,140,20,160,20,4,0.8591716733284517,366.06329182598404,0,667.3373386627613,0.7183433466569034,allin,0,1.4531455039978027
