round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,5,5,deal,False,♥K ♦5,,60000,0.2075716931216931,0.3150437290054904,1000,0,3000,0,0,0,20,20,20,1,0.5746110485490811,337.36178825263386,0,8.730552427454054,0.14922209709816214,raise,0,2.6582655906677246
1,1,5,5,deal,False,♥K ♦5,,60000,0.2075716931216931,0.3150437290054904,960,0,2960,0,40,40,40,80,80,2,0.5746110485490811,332.86363107593206,0,143.87553553570595,0.14922209709816214,raise,0,1.1941194534301758
1,2,5,5,deal,False,♥K ♦5,,60000,0.2075716931216931,0.3150437290054904,840,0,2840,0,160,160,160,320,320,3,0.5746110485490811,319.36915954582673,0,667.4399099106768,0.14922209709816214,bet,0,1.0821082592010498
1,3,5,5,flop,False,♥K ♦5,♣4 ♦7 ♠9,40,0.0625,0.2287875652215391,680,0,2680,320,0,320,20,340,20,2,0.2683578305357176,181.8397033533124,0,425.4739986892912,-0.4632843389285648,check,0,1.2901289463043213
1,4,5,5,turn,False,♥K ♦5,♣4 ♦7 ♠9 ♣5,0,,,660,0,2660,340,0,340,20,360,20,2,,,0,,,check,0,1.4771475791931152
1,5,5,4,river,False,♥K ♦5,♣4 ♦7 ♠9 ♣5 ♦4,88,0.07386363636363637,0.2560603258919033,640,0,2640,360,0,360,20,380,20,2,0.28481886641510334,384.3416298772583,0,504.0667142037902,-0.4303622671697933,check,0,1.3361332416534424
1,6,5,3,river,False,♥K ♦5,♣4 ♦7 ♠9 ♣5 ♦4,255,0.10588235294117647,0.3044839830977832,620,0,2620,360,20,380,620,1000,640,2,0.354050827727201,497.2803333221472,0,697.0690791451877,-0.29189834454559804,check,0,1.5341532230377197
2,0,5,5,deal,False,♦A ♣3,,60000,0.22576124338624337,0.32647721450182504,980,1,1980,0,20,20,20,40,40,3,0.60621645721512,242.7696896025226,-20,89.1189622987216,0.21243291443023993,raise,0,1.0291030406951904
2,1,5,5,deal,False,♦A ♣3,,60000,0.22576124338624337,0.32647721450182504,920,1,1920,0,80,80,240,320,320,2,0.60621645721512,235.41303234184008,0,487.459748658144,0.21243291443023993,bet,0,1.7151718139648438
2,2,5,5,flop,False,♦A ♣3,♠4 ♠A ♠7,0,,,680,1,1680,320,0,320,20,340,20,1,,,0,,,check,0,1.501150369644165
2,3,5,5,flop,False,♦A ♣3,♠4 ♠A ♠7,505,0.2866666666666666,0.439604783000053,660,1,1660,320,20,340,20,360,40,2,0.6718963102881478,401.71077513019213,0,1162.5375061071402,0.34379262057629556,bet,700,1.624162197113037
3,0,5,5,deal,False,♥10 ♦Q,,60000,0.2717892857142856,0.3522709090813105,990,2,990,0,10,10,30,40,40,3,0.67885618815741,147.9439563594258,-10,92.1941138683338,0.35771237631482,raise,0,1.542154312133789
3,1,5,5,deal,False,♥10 ♦Q,,60000,0.2717892857142856,0.3522709090813105,920,2,920,0,80,80,80,160,160,3,0.67885618815741,137.48327257643612,0,408.7764554733352,0.35771237631482,bet,280,2.6852686405181885
3,2,5,5,deal,False,♥10 ♦Q,,60000,0.2717892857142856,0.3522709090813105,640,2,640,0,360,360,360,720,720,3,0.67885618815741,95.6405374444773,0,1839.4940496300082,0.35771237631482,check,0,3.4713470935821533
4,0,5,5,deal,False,♥9 ♦2,,60000,0.13780952380952383,0.270126558429015,640,2,640,0,0,0,20,20,20,3,0.4549334823827195,51.09687492590683,0,20.944013414444754,-0.09013303523456095,check,0,2.254225492477417
4,1,5,5,deal,False,♥9 ♦2,,60000,0.13780952380952383,0.270126558429015,620,2,620,0,20,20,60,80,80,1,0.4549334823827195,49.50009758447224,0,58.28270541950708,-0.09013303523456095,check,0,1.3961396217346191
4,2,5,5,deal,False,♥9 ♦2,,60000,0.13780952380952383,0.270126558429015,560,2,560,0,80,80,80,160,160,3,0.4549334823827195,44.70976556016848,0,247.55210731555803,-0.09013303523456095,check,0,1.4051403999328613
