round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,63b07e828bf016e976ff95d6ee07a105,1000,1,♠2 ♠K,♠2 ♠K ♠9 ♥10 ♦2 ♦7 ♦8,1,True,False,9.1216,Pair,0.0
1,06d80eb0c50b49a509b49f2424e8c805,1000,1,♠3 ♣2,♠3 ♣2 ♠9 ♥10 ♦2 ♦7 ♦8,2,True,False,9.0224,Pair,0.0
1,8621ffdbc5698829397d97767ac13db3,5000,0,♥J ♣5,♥J ♣5 ♠9 ♥10 ♦2 ♦7 ♦8,D,True,False,119.0,Straight,5000.0
1,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,1,♣Q ♥7,♣Q ♥7 ♠9 ♥10 ♦2 ♦7 ♦8,SB,True,False,14.0704,Pair,0.0
1,f74c6af46a78becb2f1bd3f95bbd5858,1000,1,♥3 ♥6,♥3 ♥6 ♠9 ♥10 ♦2 ♦7 ♦8,BB,True,False,118.0,Straight,0.0
2,63b07e828bf016e976ff95d6ee07a105,7000,2,♦9 ♦6,♦9 ♦6 ♣4 ♦J ♣J ♠6 ♠9,BB,True,False,65.0008,Two Pair,7000.0
2,06d80eb0c50b49a509b49f2424e8c805,1000,2,♦5 ♥8,♦5 ♥8 ♣4 ♦J ♣J ♠6 ♠9,1,True,False,18.0104,Pair,0.0
2,8621ffdbc5698829397d97767ac13db3,3000,0,♠K ♥3,♠K ♥3 ♣4 ♦J ♣J ♠6 ♠9,2,True,False,18.1096,Pair,3000.0
2,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,2,♠8 ♥6,♠8 ♥6 ♣4 ♦J ♣J ♠6 ♠9,D,True,True,62.0064,Two Pair,0.0
2,f74c6af46a78becb2f1bd3f95bbd5858,1000,2,♥7 ♦10,♥7 ♦10 ♣4 ♦J ♣J ♠6 ♠9,SB,True,False,18.0208,Pair,0.0
3,63b07e828bf016e976ff95d6ee07a105,13000,2,♠9 ♣J,♠9 ♣J ♣A ♦10 ♣7 ♣8 ♠8,SB,False,False,119.0,Straight,9000.0
3,06d80eb0c50b49a509b49f2424e8c805,0,2,♠10 ♠5,♠10 ♠5 ♣A ♦10 ♣7 ♣8 ♠8,BB,True,False,56.2048,Two Pair,0.0
3,8621ffdbc5698829397d97767ac13db3,1000,1,♠K ♣4,♠K ♣4 ♣A ♦10 ♣7 ♣8 ♠8,1,True,False,15.32,Pair,0.0
3,6b42d00c4ca6ddc33a604c54b8ce4adc,0,2,♦6 ♣10,♦6 ♣10 ♣A ♦10 ♣7 ♣8 ♠8,2,True,False,56.2048,Two Pair,0.0
3,f74c6af46a78becb2f1bd3f95bbd5858,0,2,♠4 ♦3,♠4 ♦3 ♣A ♦10 ♣7 ♣8 ♠8,D,True,False,15.2192,Pair,0.0
