round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,63b07e828bf016e976ff95d6ee07a105,5000,0,♣3 ♠7,♣3 ♠7 ♠3 ♠A ♦10 ♥3 ♣A,BB,True,False,147.0,Full House,5000.0
1,06d80eb0c50b49a509b49f2424e8c805,1000,1,♥5 ♥8,♥5 ♥8 ♠3 ♠A ♦10 ♥3 ♣A,1,True,False,89.0128,Two Pair,0.0
1,8621ffdbc5698829397d97767ac13db3,1000,1,♦6 ♣5,♦6 ♣5 ♠3 ♠A ♦10 ♥3 ♣A,2,True,False,89.0128,Two Pair,0.0
1,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,1,♦J ♠K,♦J ♠K ♠3 ♠A ♦10 ♥3 ♣A,D,True,False,89.1024,Two Pair,0.0
1,f74c6af46a78becb2f1bd3f95bbd5858,1000,1,♦Q ♠Q,♦Q ♠Q ♠3 ♠A ♦10 ♥3 ♣A,SB,True,False,98.0128,Two Pair,0.0
2,63b07e828bf016e976ff95d6ee07a105,5000,1,♣3 ♦J,♣3 ♦J ♠A ♦7 ♥A ♠5 ♠3,SB,False,False,89.0256,Two Pair,0.0
2,06d80eb0c50b49a509b49f2424e8c805,5000,1,♣A ♦3,♣A ♦3 ♠A ♦7 ♥A ♠5 ♠3,BB,True,False,269.0,Full House,5000.0
2,8621ffdbc5698829397d97767ac13db3,1000,2,♦9 ♦8,♦9 ♦8 ♠A ♦7 ♥A ♠5 ♠3,1,True,False,21.0112,Pair,0.0
2,6b42d00c4ca6ddc33a604c54b8ce4adc,1000,2,♠9 ♠6,♠9 ♠6 ♠A ♦7 ♥A ♠5 ♠3,2,True,False,123.2125,Flush,0.0
2,f74c6af46a78becb2f1bd3f95bbd5858,1000,2,♦A ♥6,♦A ♥6 ♠A ♦7 ♥A ♠5 ♠3,D,True,False,112.0024,Three of a Kind,0.0
3,63b07e828bf016e976ff95d6ee07a105,1000,2,♥9 ♥3,♥9 ♥3 ♥K ♠K ♣4 ♠A ♣8,D,False,False,20.2144,Pair,0.0
3,06d80eb0c50b49a509b49f2424e8c805,13000,1,♠6 ♦6,♠6 ♦6 ♥K ♠K ♣4 ♠A ♣8,SB,True,False,81.2048,Two Pair,13000.0
3,8621ffdbc5698829397d97767ac13db3,0,2,♣9 ♠J,♣9 ♠J ♥K ♠K ♣4 ♠A ♣8,BB,True,False,20.2368,Pair,0.0
3,6b42d00c4ca6ddc33a604c54b8ce4adc,0,2,♥5 ♠7,♥5 ♠7 ♥K ♠K ♣4 ♠A ♣8,1,True,False,20.209600000000002,Pair,0.0
3,f74c6af46a78becb2f1bd3f95bbd5858,0,2,♦9 ♣3,♦9 ♣3 ♥K ♠K ♣4 ♠A ♣8,2,True,False,20.2144,Pair,0.0
