round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,63b07e828bf016e976ff95d6ee07a105,1000,1,♣8 ♦A,♣8 ♦A ♣3 ♥8 ♣9 ♥3 ♥J,2,True,False,38.2048,Two Pair,0.0
1,06d80eb0c50b49a509b49f2424e8c805,1000,1,♥5 ♣10,♥5 ♣10 ♣3 ♥8 ♣9 ♥3 ♥J,D,True,False,10.0448,Pair,0.0
1,8621ffdbc5698829397d97767ac13db3,1000,1,♦5 ♦3,♦5 ♦3 ♣3 ♥8 ♣9 ♥3 ♥J,SB,True,False,101.032,Three of a Kind,0.0
1,6b42d00c4ca6ddc33a604c54b8ce4adc,5000,0,♥K ♥A,♥K ♥A ♣3 ♥8 ♣9 ♥3 ♥J,BB,True,False,123.3361,Flush,5000.0
1,f74c6af46a78becb2f1bd3f95bbd5858,1000,1,♣Q ♥6,♣Q ♥6 ♣3 ♥8 ♣9 ♥3 ♥J,1,True,False,10.0832,Pair,0.0
2,63b07e828bf016e976ff95d6ee07a105,0,2,♠2 ♠8,♠2 ♠8 ♦4 ♥3 ♠J ♦3 ♣4,1,True,False,24.0256,Two Pair,0.0
2,06d80eb0c50b49a509b49f2424e8c805,5000,1,♠6 ♣3,♠6 ♣3 ♦4 ♥3 ♠J ♦3 ♣4,2,True,False,137.0,Full House,5000.0
2,8621ffdbc5698829397d97767ac13db3,1000,2,♥Q ♦A,♥Q ♦A ♦4 ♥3 ♠J ♦3 ♣4,D,True,False,24.2048,Two Pair,0.0
2,6b42d00c4ca6ddc33a604c54b8ce4adc,5000,0,♥6 ♦J,♥6 ♦J ♦4 ♥3 ♠J ♦3 ♣4,SB,True,False,60.0008,Two Pair,5000.0
2,f74c6af46a78becb2f1bd3f95bbd5858,1000,2,♣9 ♥J,♣9 ♥J ♦4 ♥3 ♠J ♦3 ♣4,BB,True,True,60.0064,Two Pair,0.0
3,63b07e828bf016e976ff95d6ee07a105,0,2,,,,False,False,,,0.0
3,06d80eb0c50b49a509b49f2424e8c805,1000,2,♠J ♥7,♠J ♥7 ♦A ♣10 ♥J ♦3 ♠10,BB,True,False,66.2048,Two Pair,0.0
3,8621ffdbc5698829397d97767ac13db3,2000,2,♠A ♣3,♠A ♣3 ♦A ♣10 ♥J ♦3 ♠10,1,True,False,96.0256,Two Pair,2000.0
3,6b42d00c4ca6ddc33a604c54b8ce4adc,10000,0,♠5 ♥A,♠5 ♥A ♦A ♣10 ♥J ♦3 ♠10,D,True,False,96.0256,Two Pair,10000.0
3,f74c6af46a78becb2f1bd3f95bbd5858,0,2,♦8 ♣K,♦8 ♣K ♦A ♣10 ♥J ♦3 ♠10,SB,True,False,17.3328,Pair,0.0
4,63b07e828bf016e976ff95d6ee07a105,0,2,,,,False,False,,,0.0
4,06d80eb0c50b49a509b49f2424e8c805,1500,2,♥4 ♥Q,♥4 ♥Q ♣J ♣Q ♣A ♦A ♠8,SB,True,False,98.0256,Two Pair,1500.0
4,8621ffdbc5698829397d97767ac13db3,0,2,♠3 ♦6,♠3 ♦6 ♣J ♣Q ♣A ♦A ♠8,BB,True,False,21.08,Pair,0.0
4,6b42d00c4ca6ddc33a604c54b8ce4adc,11500,0,♠Q ♣2,♠Q ♣2 ♣J ♣Q ♣A ♦A ♠8,D,True,False,98.0256,Two Pair,11500.0
4,f74c6af46a78becb2f1bd3f95bbd5858,0,2,,,,False,False,,,0.0
