tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
314,20180726190421673,1,10,312125ca4954c7c3051b6ac94685ee96,False,True,True,2980,0,True,False,BB,5H 3C,4C QS 8S KD 2S,7.055,High Card,0.0
314,20180726190421673,1,10,834de0a4383b3c32d7cf034ca09e394c,False,True,True,2980,0,True,False,1,TH 7C,4C QS 8S KD 2S,7.0688,High Card,0.0
314,20180726190421673,1,10,3a71869c2737bf305d5f593512252371,False,True,True,2980,0,True,False,2,8D 9D,4C QS 8S KD 2S,15.16,Pair,0.0
314,20180726190421673,1,10,2457b5121ed104049a3f89109143918d,False,True,True,2980,0,True,False,3,6C 4D,4C QS 8S KD 2S,11.1568,Pair,0.0
314,20180726190421673,1,10,8b3220f4a339e79864993b754df4179d,False,True,True,5083,0,False,True,D,QC TS,4C QS 8S KD 2S,19.1184,Pair,5083.0
314,20180726190421673,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,997,0,True,False,SB,JS 6S,4C QS 8S KD 2S,123.0808,Flush,0.0
314,20180726190421673,2,10,312125ca4954c7c3051b6ac94685ee96,False,True,True,2960,0,True,False,SB,QH 5H,2S 6D 8C KD QS,19.1064,Pair,0.0
314,20180726190421673,2,10,834de0a4383b3c32d7cf034ca09e394c,False,True,True,2960,0,True,False,BB,QD 3C,2S 6D 8C KD QS,19.1064,Pair,0.0
314,20180726190421673,2,10,3a71869c2737bf305d5f593512252371,False,True,True,2960,0,True,False,1,2C 4C,2S 6D 8C KD QS,9.1568,Pair,0.0
314,20180726190421673,2,10,2457b5121ed104049a3f89109143918d,False,True,True,2960,0,True,False,2,AC 5S,2S 6D 8C KD QS,8.1576,High Card,0.0
314,20180726190421673,2,10,8b3220f4a339e79864993b754df4179d,False,True,True,5163,0,False,False,3,7H 8S,2S 6D 8C KD QS,15.1552,Pair,175.0
314,20180726190421673,2,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,997,0,True,False,D,KC 5D,2S 6D 8C KD QS,20.0552,Pair,0.0
314,20180726190421673,3,10,312125ca4954c7c3051b6ac94685ee96,False,True,True,2940,0,True,False,D,QC AD,JC TH JH 7C 5D,18.2688,Pair,0.0
314,20180726190421673,3,10,834de0a4383b3c32d7cf034ca09e394c,False,True,True,2920,0,True,False,SB,4H 4C,JC TH JH 7C 5D,60.0128,Two Pair,0.0
