tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
280,20180726185129513,1,10,e0c1f5999af47a26e186fa47245372ce,False,True,True,2920,0,False,False,1,2D 4D,TC 8D 4H 3H JC,11.0416,Pair,0.0
280,20180726185129513,1,10,7fe8f267da8da89cb20bb6c9a7050ef0,False,True,True,2920,0,False,False,2,2C AC,TC 8D 4H 3H JC,8.0418,High Card,0.0
280,20180726185129513,1,10,3a71869c2737bf305d5f593512252371,False,True,True,2980,0,True,False,3,AS KH,TC 8D 4H 3H JC,8.144,High Card,0.0
280,20180726185129513,1,10,a67fa75cef7aecf38b2368679be270ff,False,True,True,3360,0,False,False,4,QH TD,TC 8D 4H 3H JC,17.08,Pair,440.0
280,20180726185129513,1,10,05e48671e73a64849ab54ddc3a802946,False,True,True,2920,0,False,False,D,8C 9D,TC 8D 4H 3H JC,15.0448,Pair,0.0
280,20180726185129513,1,10,f74a71042edca15300ce83d4cfc36193,False,True,True,2920,0,False,False,SB,5H 8H,TC 8D 4H 3H JC,15.0388,Pair,0.0
280,20180726185129513,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2980,0,True,False,BB,3C 7H,TC 8D 4H 3H JC,10.0416,Pair,0.0
280,20180726185129513,2,10,e0c1f5999af47a26e186fa47245372ce,False,True,True,0,0,True,True,BB,QH QS,8S 8H 8C 9H 8D,286.0512,Four of a kind,0.0
280,20180726185129513,2,10,7fe8f267da8da89cb20bb6c9a7050ef0,False,True,True,2880,0,True,False,1,9D 4H,8S 8H 8C 9H 8D,286.0064,Four of a kind,0.0
280,20180726185129513,2,10,3a71869c2737bf305d5f593512252371,False,True,True,2940,0,True,False,2,AD JD,8S 8H 8C 9H 8D,286.2048,Four of a kind,0.0
280,20180726185129513,2,10,a67fa75cef7aecf38b2368679be270ff,False,True,True,3320,0,True,False,3,3S TD,8S 8H 8C 9H 8D,286.0128,Four of a kind,0.0
280,20180726185129513,2,10,05e48671e73a64849ab54ddc3a802946,False,True,True,11800,0,False,True,4,KC AS,8S 8H 8C 9H 8D,286.2048,Four of a kind,11800.0
280,20180726185129513,2,10,f74a71042edca15300ce83d4cfc36193,False,True,True,0,0,True,True,D,TH 6D,8S 8H 8C 9H 8D,286.0128,Four of a kind,0.0
280,20180726185129513,2,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,60,0,False,True,SB,3D 2D,8S 8H 8C 9H 8D,286.0064,Four of a kind,60.0
280,20180726185129513,3,10,e0c1f5999af47a26e186fa47245372ce,False,True,False,0,0,False,False,,,7D QS 9D 5D 2H,,,0.0
280,20180726185129513,3,10,7fe8f267da8da89cb20bb6c9a7050ef0,False,True,True,2800,0,False,False,SB,JC 4D,7D QS 9D 5D 2H,6.034,High Card,0.0
280,20180726185129513,3,10,3a71869c2737bf305d5f593512252371,False,True,True,2920,0,True,False,BB,5S KC,7D QS 9D 5D 2H,12.16,Pair,0.0
280,20180726185129513,3,10,a67fa75cef7aecf38b2368679be270ff,False,True,True,3420,0,False,False,1,KD 7C,7D QS 9D 5D 2H,14.16,Pair,180.0
280,20180726185129513,3,10,05e48671e73a64849ab54ddc3a802946,False,True,True,11800,0,True,False,2,5H 7S,7D QS 9D 5D 2H,35.0512,Two Pair,0.0
280,20180726185129513,3,10,f74a71042edca15300ce83d4cfc36193,False,True,False,0,0,False,False,,,7D QS 9D 5D 2H,,,0.0
280,20180726185129513,3,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,60,0,True,False,D,6D 9C,7D QS 9D 5D 2H,16.0536,Pair,0.0
280,20180726185129513,4,10,e0c1f5999af47a26e186fa47245372ce,False,True,False,0,0,False,False,,,KC 5S 7H 5H JD,,,0.0
280,20180726185129513,4,10,7fe8f267da8da89cb20bb6c9a7050ef0,False,True,True,2840,0,False,False,D,KH 6S,KC 5S 7H 5H JD,80.0256,Two Pair,60.0
280,20180726185129513,4,10,3a71869c2737bf305d5f593512252371,False,True,True,2900,0,True,False,SB,3H JS,KC 5S 7H 5H JD,61.1024,Two Pair,0.0
280,20180726185129513,4,10,a67fa75cef7aecf38b2368679be270ff,False,True,True,3400,0,True,False,BB,5D 2D,KC 5S 7H 5H JD,103.128,Three of a Kind,0.0
