round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,6,4,deal,0,♣J ♦K,,20000,0.2415908730158681,0.3478260047526285,905,0,0,10,10,915,0,70,20,3,4,10,-10,-0.6727301587305519,-0.033636507936527615,-3.0886388888892315,-0.5168182539682638,268.15691107164133,258.15691107164133,call,0,0.14690423011779785
1,1,6,4,flop,1,♣J ♦K,♣4 ♥7 ♣A,90,0.03333333333333333,0.17950549357115012,895,0,20,0,20,895,80,0,0,6,4,0,-20,-37.33333333333333,-0.8666666666666667,-37.33333333333333,-0.9333333333333332,32.761603220525124,12.761603220525124,call,0,1.148266077041626
1,2,6,2,turn,1,♣J ♦K,♣4 ♥7 ♣A ♣K,67,0.4925373134328358,0.4999443052072903,875,0,40,0,20,875,120,0,0,6,2,0,-40,-0.8955223880597032,-0.0149253731343284,-0.8955223880597032,-0.0149253731343284,650.9943460881888,610.9943460881888,call,0,1.1368348598480225
1,3,5,3,deal,0,♦5 ♦A,,20000,0.2841611111111202,0.36477364048444505,980,0,0,20,0,1000,0,60,20,3,3,0,-20,-2.950333333332789,-0.14751666666663946,-2.950333333332789,-0.4316777777777596,332.5445549043557,312.5445549043557,check,0,0.11514687538146973
1,4,5,3,flop,1,♦5 ♦A,♥A ♠2 ♥5,130,0.6346153846153846,0.4795368821079095,980,0,20,0,20,980,60,0,0,5,3,0,-20,-1.9230769230769267,0.9038461538461536,-1.9230769230769267,0.2692307692307692,1001.5174419766412,981.5174419766412,bet,490,1.142650842666626
1,5,5,3,turn,1,♦5 ♦A,♥A ♠2 ♥5 ♠6,135,0.5518518518518518,0.4916867192674397,490,0,510,0,20,490,1530,0,0,5,3,0,-510,314.33333333333326,0.6555555555555554,314.33333333333326,0.10370370370370363,667.1331203435889,157.13312034358887,bet,97,1.143198013305664
1,6,5,3,turn,0,♦5 ♦A,♥A ♠2 ♥5 ♠6,372,0.6236559139784946,0.480288410097128,393,0,510,97,203,490,1530,697,300,2,3,203,-607,705.483870967742,0.870967741935484,578.8817204301076,0.24731182795698925,780.6313990793367,173.6313990793367,bet,107,1.1535580158233645
1,7,5,3,river,1,♦5 ♦A,♥A ♠2 ♥5 ♠6 ♥10,181,0.6795580110497238,0.4666464621829541,190,0,810,0,20,190,2430,0,0,5,3,0,-810,821.3259668508286,1.0386740331491713,821.3259668508286,0.3591160220994476,831.9629652414537,21.96296524145373,bet,17,1.1534671783447266
1,8,5,4,deal,0,♦2 ♣K,,20000,0.1904126984127085,0.3084030315135155,980,0,0,20,0,1000,0,80,20,4,4,0,-20,-4.7669841269833215,-0.238349206349166,-4.7669841269833215,-0.6191746031745831,210.12137444998524,190.12137444998524,check,0,0.10960102081298828
1,9,5,4,flop,1,♦2 ♣K,♠10 ♥5 ♥J,189,0.047619047619047616,0.21295885499998,980,0,20,0,20,980,80,0,0,5,4,0,-20,-36.19047619047619,-0.8095238095238095,-36.19047619047619,-0.9047619047619048,48.53393960082366,28.533939600823654,call,0,1.1579961776733398
1,10,5,4,flop,0,♦2 ♣K,♠10 ♥5 ♥J,638,0.061128526645768025,0.2346076143205976,960,0,20,20,280,980,80,920,300,3,4,280,-40,-241.7554858934169,-0.7554858934169281,-258.87147335423197,-0.8777429467084642,62.32432381460711,22.32432381460712,fold,0,1.1733849048614502
2,0,5,4,deal,0,♠A ♥J,,20000,0.3040912698412788,0.35688955445663384,950,0,0,10,10,960,0,70,20,3,4,10,-10,4.327301587302301,0.21636507936511507,1.286388888889512,-0.3918174603174425,357.0023454918443,347.0023454918443,bet,69,0.1066458225250244
