round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,6,6,deal,0,♠5 ♣A,,20000,0.20443134920634104,0.3302011577514265,1000,0,0,0,20,1000,0,30,20,1,6,90,0,4.531761904760923,0.22658809523804635,-13.867059523809768,-0.5911373015873179,229.02393984593138,229.02393984593138,bet,45,0.1237640380859375
1,1,6,2,flop,1,♠5 ♣A,♠J ♥K ♣Q,152,0.12236842105263158,0.3071938716710406,955,0,45,0,20,955,155,0,0,6,2,0,-45,-46.0328947368421,-0.7552631578947369,-46.0328947368421,-0.7552631578947369,128.75362330201023,83.75362330201023,call,0,1.1524088382720947
1,2,6,2,turn,1,♠5 ♣A,♠J ♥K ♣Q ♦3,87,0.06896551724137931,0.2533954906327426,935,0,65,0,20,935,195,0,0,6,2,0,-65,-71.55172413793103,-0.8620689655172413,-71.55172413793103,-0.8620689655172413,70.01028133891938,5.010281338919384,fold,0,1.1441781520843506
2,0,6,3,deal,0,♣2 ♥5,,20000,0.13776944444444417,0.29248214593631106,915,0,0,20,0,935,0,70,20,3,3,0,-20,-10.356138888888909,-0.5866916666666675,-10.356138888888909,-0.7244611111111117,144.23784441026365,124.23784441026365,check,0,0.11269903182983398
2,1,6,3,flop,1,♣2 ♥5,♠7 ♦A ♣5,75,0.1,0.28284271247461906,915,0,20,0,20,915,70,0,0,6,3,0,-20,-33.0,-0.7,-33.0,-0.8,102.52114511494861,82.52114511494861,fold,0,1.1405448913574219
