round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,5,3,deal,0,♥K ♦8,,20000,0.2317396825396936,0.3256700953375347,980,0,0,20,0,1000,0,60,20,3,3,0,-20,-6.095619047618384,-0.3047809523809193,-6.095619047618384,-0.5365206349206129,262.2421965712217,242.24219657122174,check,0,0.15441322326660156
1,1,5,2,flop,1,♥K ♦8,♣A ♠J ♣10,121,0.1446280991735537,0.3428009116025808,980,0,20,0,20,980,60,0,0,5,2,0,-20,-31.322314049586783,-0.7107438016528926,-31.322314049586783,-0.7107438016528926,155.39853949092736,135.39853949092736,call,0,1.150888204574585
1,2,5,2,turn,1,♥K ♦8,♣A ♠J ♣10 ♣3,74,0.020270270270270268,0.0986116183738272,960,0,40,0,20,960,100,0,0,5,2,0,-40,-57.972972972972975,-0.9594594594594594,-57.972972972972975,-0.9594594594594594,20.23426903398413,-19.765730966015862,fold,0,1.142643928527832
2,0,5,4,deal,0,♦2 ♠J,,20000,0.15848928571429705,0.2875146482728524,950,0,0,10,10,960,0,70,20,3,4,10,-10,-7.320857142856238,-0.3660428571428118,-8.905749999999207,-0.6830214285714059,169.92231817257166,159.92231817257166,call,0,0.13524508476257324
2,1,5,4,flop,1,♦2 ♠J,♣5 ♠4 ♣K,63,0.11904761904761905,0.3049106779729928,940,0,20,0,20,940,80,0,0,5,4,0,-20,-30.476190476190478,-0.5238095238095238,-30.476190476190478,-0.7619047619047619,124.39363085573372,104.39363085573372,call,0,1.1460349559783936
2,2,5,2,flop,0,♦2 ♠J,♣5 ♠4 ♣K,403,0.05583126550868486,0.22550630394017984,920,0,20,20,180,940,80,220,200,1,2,180,-40,-193.2009925558313,-0.8883374689826302,-203.25062034739452,-0.8883374689826302,55.99803582054265,15.998035820542649,fold,0,1.161212921142578
3,0,5,4,deal,0,♠4 ♠9,,20000,0.18916190476191352,0.3249026998919841,920,0,0,0,20,920,0,50,20,2,4,30,0,-4.867047619046918,-0.2433523809523459,-10.541904761904325,-0.621676190476173,204.3859850924057,204.3859850924057,fold,0,0.12158918380737305
4,0,5,4,deal,0,♣Q ♣4,,20000,0.22369087301588175,0.33854067308970986,920,0,0,0,20,920,0,30,20,1,4,50,0,-2.104730158729456,-0.10523650793647288,-13.289273809523547,-0.5526182539682365,246.8034557228428,246.8034557228428,fold,0,0.11905264854431152
5,0,5,5,deal,0,♦3 ♥A,,20000,0.2262976190476296,0.32718231517552865,920,0,0,0,20,920,0,30,20,1,5,70,0,2.6297619047629617,0.13148809523814808,-13.211071428571111,-0.5474047619047409,250.08194718411556,250.08194718411556,call,0,0.1090250015258789
5,1,5,3,flop,0,♦3 ♥A,♣2 ♣10 ♠J,100,0.12,0.32496153618543844,900,0,20,0,20,900,70,20,20,1,3,40,-20,-24.4,-0.64,-29.200000000000006,-0.76,123.74830042434529,103.74830042434529,fold,0,1.1439690589904783
6,0,5,4,deal,0,♦8 ♥3,,20000,0.17328492063493234,0.2978457475696641,860,0,0,40,0,900,0,160,40,4,4,0,-40,-12.27441269841082,-0.3068603174602705,-12.27441269841082,-0.6534301587301352,181.6731691527464,141.6731691527464,check,0,0.12306499481201172
6,1,5,4,flop,0,♦8 ♥3,♥5 ♥10 ♣10,119,0.15630252100840336,0.3575450034463394,860,0,40,0,40,860,160,40,40,1,4,120,-40,-29.983193277310924,-0.37478991596638656,-48.73949579831933,-0.6873949579831933,162.2605871136418,122.26058711364179,call,0,1.1428909301757812
6,2,5,3,turn,0,♦8 ♥3,♥5 ♥10 ♣10 ♠6,161,0.031055900621118005,0.17346882041948994,820,0,80,0,40,820,280,40,40,1,3,80,-80,-107.5776397515528,-0.906832298136646,-110.06211180124224,-0.9378881987577641,29.69770349569512,-50.302296504304884,fold,0,1.152413845062256
7,0,5,3,deal,0,♥J ♣8,,20000,0.2150206349206469,0.3231877236683046,800,0,0,20,20,820,0,100,40,2,3,20,-20,-14.19752380952237,-0.3549380952380593,-18.49793650793531,-0.5699587301587061,226.2798917565361,206.2798917565361,call,0,0.12388896942138672
7,1,5,3,flop,1,♥J ♣8,♠Q ♠2 ♥10,163,0.15644171779141106,0.3568844066809567,780,0,40,0,40,780,120,0,0,5,3,0,-40,-61.22699386503068,-0.5306748466257668,-61.22699386503068,-0.6871165644171779,157.87494525513554,117.87494525513556,fold,0,1.1471920013427734
8,0,5,3,deal,0,♠2 ♥7,,20000,0.16062777777778905,0.2916299450279061,780,0,0,0,40,780,0,60,40,1,3,60,0,-20.72466666666532,-0.5181166666666329,-30.362333333332657,-0.678744444444422,162.4914358396784,162.4914358396784,fold,0,0.13195323944091794
9,0,5,4,deal,0,♣K ♥2,,20000,0.1904126984127085,0.3084030315135155,780,0,0,0,40,780,0,60,40,1,4,100,0,-9.53396825396664,-0.238349206349166,-28.575238095237488,-0.6191746031745831,196.019268782201,196.019268782201,fold,0,0.13811302185058594
10,0,5,5,deal,0,♦8 ♠9,,20000,0.2035369047619194,0.3148033608379567,780,0,0,0,40,780,0,60,40,1,5,140,0,0.707380952383879,0.017684523809597064,-27.78778571428484,-0.5929261904761611,211.18611703958854,211.18611703958854,call,0,0.1204228401184082
10,1,5,2,flop,1,♦8 ♠9,♠5 ♠3 ♠K,139,0.241726618705036,0.4240773786756306,740,0,40,0,40,740,140,0,0,5,2,0,-40,-46.158273381294954,-0.5165467625899279,-46.158273381294954,-0.5165467625899279,253.0896904698093,213.0896904698093,fold,0,1.1475508213043213
11,0,5,3,deal,0,♣5 ♦5,,20000,0.22606111111111998,0.3289928526122689,660,0,0,80,0,740,0,240,80,3,3,0,-80,-25.7453333333312,-0.32181666666664,-25.7453333333312,-0.5478777777777599,227.5429926601115,147.5429926601115,check,0,0.1265850067138672
11,1,5,3,flop,0,♣5 ♦5,♥Q ♠A ♥J,134,0.07462686567164177,0.2531453578747971,660,0,80,0,660,660,240,660,680,1,1,1320,-80,-574.3283582089553,-0.9253731343283582,-672.8358208955224,-0.8507462686567164,68.86626858523512,-11.133731414764881,fold,0,1.1437921524047852
