round_id,playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,hand,rank,message,winMoney
0,a0eb6599677296b01f9300e77c8f0a2d,False,0,♥J ♠9,940,True,False,True,True,0,0,,False,♥J ♠9 ♠5 ♣8 ♣6 ♣10 ♠J,18.0224,Pair,0.0
0,4811e13de92d629cf35235fc225dde86,False,0,♦4 ♥9,940,True,False,True,True,0,0,,False,♦4 ♥9 ♠5 ♣8 ♣6 ♣10 ♠J,5.0232,High Card,0.0
0,1519630acb1b3569b8869d6e1568a08d,False,0,♠2 ♥3,940,True,False,True,True,0,0,SB,False,♠2 ♥3 ♠5 ♣8 ♣6 ♣10 ♠J,5.0172,High Card,0.0
0,465fc773c4,False,0,♥K ♥5,960,True,False,True,True,0,0,BB,True,♥K ♥5 ♠5 ♣8 ♣6 ♣10 ♠J,12.1408,Pair,0.0
0,a0eb6599677296b01f9300e77c8f0a2d,False,0,♥J ♠9,940,True,False,True,True,0,0,,False,♥J ♠9 ♠5 ♣8 ♣6 ♣10 ♠J,18.0224,Pair,0.0
0,4811e13de92d629cf35235fc225dde86,False,0,♦4 ♥9,940,True,False,True,True,0,0,,False,♦4 ♥9 ♠5 ♣8 ♣6 ♣10 ♠J,5.0232,High Card,0.0
0,1519630acb1b3569b8869d6e1568a08d,False,0,♠2 ♥3,940,True,False,True,True,0,0,SB,False,♠2 ♥3 ♠5 ♣8 ♣6 ♣10 ♠J,5.0172,High Card,0.0
0,465fc773c4,False,0,♥K ♥5,960,True,False,True,True,0,0,BB,True,♥K ♥5 ♠5 ♣8 ♣6 ♣10 ♠J,12.1408,Pair,0.0
1,a0eb6599677296b01f9300e77c8f0a2d,False,0,♣6 ♦6,940,True,False,True,True,0,0,BB,False,♣6 ♦6 ♠4 ♦A ♥9 ♣2 ♠K,13.3136,Pair,0.0
1,4811e13de92d629cf35235fc225dde86,False,0,♣3 ♥3,940,True,False,True,True,0,0,,False,♣3 ♥3 ♠4 ♦A ♥9 ♣2 ♠K,10.3136,Pair,0.0
1,1519630acb1b3569b8869d6e1568a08d,False,0,♦2 ♣9,940,True,False,True,True,0,0,,False,♦2 ♣9 ♠4 ♦A ♥9 ♣2 ♠K,43.2048,Two Pair,0.0
1,465fc773c4,False,0,♥J ♥10,940,True,False,True,True,0,0,SB,True,♥J ♥10 ♠4 ♦A ♥9 ♣2 ♠K,8.1472,High Card,0.0
1,a0eb6599677296b01f9300e77c8f0a2d,False,0,♣6 ♦6,940,True,False,True,True,0,0,BB,False,♣6 ♦6 ♠4 ♦A ♥9 ♣2 ♠K,13.3136,Pair,0.0
1,4811e13de92d629cf35235fc225dde86,False,0,♣3 ♥3,940,True,False,True,True,0,0,,False,♣3 ♥3 ♠4 ♦A ♥9 ♣2 ♠K,10.3136,Pair,0.0
